#{"t_start": 1755162775.253136, "env_id": null}
r,l,t
120.0,24,1.542007
120.0,24,1.542007
120.0,24,1.542007
120.0,24,1.542007
120.0,24,1.542007
120.0,24,1.542007
120.0,24,1.542007
120.0,24,1.542007
120.0,24,2.02372
120.0,24,2.02372
120.0,24,2.02372
120.0,24,2.02372
120.0,24,2.02372
120.0,24,2.024716
120.0,24,2.024716
120.0,24,2.024716
120.0,24,2.5543
120.0,24,2.5543
120.0,24,2.5543
120.0,24,2.5543
120.0,24,2.5543
120.0,24,2.5543
120.0,24,2.5543
120.0,24,2.5543
120.0,24,3.097847
120.0,24,3.097847
120.0,24,3.097847
120.0,24,3.097847
120.0,24,3.097847
120.0,24,3.097847
120.0,24,3.097847
113.0,27,3.157687
120.0,24,3.602497
120.0,24,3.602497
120.0,24,3.602497
120.0,24,3.602497
120.0,24,3.602497
120.0,24,3.602497
120.0,24,3.602497
120.0,24,3.668321
120.0,24,4.146044
120.0,24,4.146044
120.0,24,4.146044
120.0,24,4.146044
120.0,24,4.146044
113.0,27,4.217852
120.0,24,4.217852
113.0,27,4.217852
120.0,24,4.749432
120.0,24,4.749432
120.0,24,4.749432
120.0,24,4.749432
120.0,24,4.749432
120.0,24,4.816252
120.0,24,4.816252
120.0,24,4.816252
120.0,24,5.290983
120.0,24,5.290983
120.0,24,5.290983
120.0,24,5.290983
120.0,24,5.290983
120.0,24,5.357804
120.0,24,5.357804
120.0,24,5.357804
120.0,24,5.872427
120.0,24,5.872427
120.0,24,5.872427
120.0,24,5.872427
120.0,24,5.872427
120.0,24,5.93526
120.0,24,5.93526
120.0,24,5.93526
120.0,24,6.430934
120.0,24,6.430934
120.0,24,6.430934
120.0,24,6.430934
120.0,24,6.430934
120.0,24,6.50374
120.0,24,6.50374
120.0,24,6.50374
120.0,24,6.987445
120.0,24,6.987445
120.0,24,6.987445
120.0,24,6.987445
120.0,24,6.987445
120.0,24,7.054268
120.0,24,7.054268
120.0,24,7.054268
120.0,24,7.541963
120.0,24,7.541963
120.0,24,7.541963
120.0,24,7.541963
120.0,24,7.541963
120.0,24,7.612773
120.0,24,7.612773
120.0,24,7.612773
120.0,24,8.133381
120.0,24,8.133381
120.0,24,8.133381
120.0,24,8.133381
120.0,24,8.133381
120.0,24,8.195217
120.0,24,8.195217
113.0,27,8.263036
120.0,24,8.672939
120.0,24,8.672939
120.0,24,8.672939
120.0,24,8.672939
120.0,24,8.672939
120.0,24,8.737766
120.0,24,8.737766
120.0,24,8.801596
120.0,24,9.213494
120.0,24,9.213494
120.0,24,9.213494
120.0,24,9.213494
120.0,24,9.213494
120.0,24,9.274331
120.0,24,9.274331
120.0,24,9.332177
120.0,24,9.720139
120.0,24,9.720139
120.0,24,9.720139
120.0,24,9.720139
120.0,24,9.720139
120.0,24,9.79095
120.0,24,9.79095
120.0,24,9.862758
120.0,24,10.29161
120.0,24,10.29161
120.0,24,10.29161
120.0,24,10.29161
120.0,24,10.29161
120.0,24,10.355439
120.0,24,10.355439
120.0,24,10.41927
120.0,24,10.818202
120.0,24,10.818202
120.0,24,10.818202
120.0,24,10.818202
120.0,24,10.818202
120.0,24,10.89001
120.0,24,10.89001
120.0,24,10.947856
120.0,24,11.352772
120.0,24,11.352772
120.0,24,11.352772
120.0,24,11.352772
120.0,24,11.352772
120.0,24,11.418596
120.0,24,11.418596
120.0,24,11.486417
120.0,24,11.895322
120.0,24,11.895322
120.0,24,11.895322
120.0,24,11.895322
120.0,24,11.895322
120.0,24,11.957157
120.0,24,11.957157
120.0,24,12.023978
120.0,24,12.40097
120.0,24,12.40097
120.0,24,12.40097
120.0,24,12.40097
120.0,24,12.40097
120.0,24,12.4648
113.0,27,12.519652
120.0,24,12.519652
120.0,24,12.923572
120.0,24,12.923572
120.0,24,12.923572
120.0,24,12.923572
120.0,24,12.923572
120.0,24,12.993386
120.0,24,13.056218
120.0,24,13.056218
120.0,24,13.455152
120.0,24,13.455152
120.0,24,13.455152
120.0,24,13.455152
113.0,27,13.512
120.0,24,13.512
120.0,24,13.570842
120.0,24,13.570842
120.0,24,13.972766
120.0,24,13.972766
120.0,24,13.972766
120.0,24,13.972766
120.0,24,14.032608
120.0,24,14.032608
120.0,24,14.089455
120.0,24,14.089455
120.0,24,14.460462
120.0,24,14.460462
120.0,24,14.460462
120.0,24,14.460462
120.0,24,14.532271
120.0,24,14.532271
120.0,24,14.598095
120.0,24,14.598095
120.0,24,15.015977
120.0,24,15.015977
120.0,24,15.015977
120.0,24,15.015977
120.0,24,15.077812
120.0,24,15.077812
120.0,24,15.133663
120.0,24,15.133663
120.0,24,15.520628
120.0,24,15.520628
120.0,24,15.520628
120.0,24,15.520628
120.0,24,15.584457
120.0,24,15.584457
120.0,24,15.650281
120.0,24,15.650281
120.0,24,16.015305
120.0,24,16.015305
120.0,24,16.015305
120.0,24,16.015305
120.0,24,16.085118
120.0,24,16.085118
120.0,24,16.144959
120.0,24,16.144959
120.0,24,16.531924
120.0,24,16.531924
120.0,24,16.531924
120.0,24,16.531924
120.0,24,16.594756
120.0,24,16.594756
120.0,24,16.658586
120.0,24,16.658586
120.0,24,17.049539
120.0,24,17.049539
120.0,24,17.049539
120.0,24,17.049539
120.0,24,17.108382
120.0,24,17.108382
120.0,24,17.177198
120.0,24,17.177198
120.0,24,17.538232
120.0,24,17.538232
120.0,24,17.538232
120.0,24,17.538232
120.0,24,17.604056
120.0,24,17.604056
120.0,24,17.683843
120.0,24,17.683843
120.0,24,18.127657
120.0,24,18.127657
120.0,24,18.127657
120.0,24,18.127657
120.0,24,18.197469
120.0,24,18.197469
120.0,24,18.260303
120.0,24,18.260303
120.0,24,18.653251
120.0,24,18.654248
120.0,24,18.654248
120.0,24,18.654248
120.0,24,18.718078
120.0,24,18.718078
120.0,24,18.782904
120.0,24,18.782904
120.0,24,19.16588
120.0,24,19.16588
120.0,24,19.16588
120.0,24,19.16588
120.0,24,19.22971
120.0,24,19.22971
120.0,24,19.296531
120.0,24,19.296531
120.0,24,19.67452
120.0,24,19.67452
120.0,24,19.67452
120.0,24,19.740344
113.0,27,19.740344
120.0,24,19.740344
120.0,24,19.800184
120.0,24,19.800184
120.0,24,20.17917
120.0,24,20.17917
113.0,27,20.247986
120.0,24,20.248985
120.0,24,20.248985
120.0,24,20.248985
120.0,24,20.311816
120.0,24,20.311816
120.0,24,20.716734
120.0,24,20.716734
120.0,24,20.770589
120.0,24,20.770589
120.0,24,20.770589
120.0,24,20.770589
120.0,24,20.836413
120.0,24,20.836413
120.0,24,21.235346
120.0,24,21.235346
120.0,24,21.305159
120.0,24,21.305159
120.0,24,21.305159
120.0,24,21.305159
120.0,24,21.369986
120.0,24,21.369986
120.0,24,21.785874
120.0,24,21.785874
120.0,24,21.848707
120.0,24,21.848707
120.0,24,21.848707
120.0,24,21.848707
120.0,24,21.909543
120.0,24,21.909543
120.0,24,22.311469
120.0,24,22.312467
120.0,24,22.368317
120.0,24,22.368317
120.0,24,22.368317
120.0,24,22.368317
120.0,24,22.432146
120.0,24,22.433144
120.0,24,22.835068
120.0,24,22.835068
120.0,24,22.899895
120.0,24,22.899895
120.0,24,22.899895
120.0,24,22.899895
120.0,24,22.964722
120.0,24,22.964722
120.0,24,23.694426
120.0,24,23.694426
120.0,24,23.763242
120.0,24,23.763242
120.0,24,23.763242
120.0,24,23.763242
120.0,24,23.828068
120.0,24,23.828068
120.0,24,24.238969
120.0,24,24.238969
120.0,24,24.304793
120.0,24,24.304793
120.0,24,24.304793
120.0,24,24.304793
120.0,24,24.370618
120.0,24,24.370618
120.0,24,24.76955
120.0,24,24.76955
120.0,24,24.827396
120.0,24,24.827396
120.0,24,24.827396
120.0,24,24.827396
120.0,24,24.888233
120.0,24,24.888233
120.0,24,25.289161
120.0,24,25.290158
120.0,24,25.346009
120.0,24,25.346009
120.0,24,25.346009
120.0,24,25.346009
120.0,24,25.409838
120.0,24,25.409838
120.0,24,25.833705
120.0,24,25.833705
120.0,24,25.899529
120.0,24,25.899529
120.0,24,25.899529
120.0,24,25.899529
120.0,24,25.967347
120.0,24,25.967347
120.0,24,26.373262
120.0,24,26.373262
120.0,24,26.443075
120.0,24,26.443075
120.0,24,26.443075
120.0,24,26.443075
120.0,24,26.506905
120.0,24,26.506905
120.0,24,26.879908
120.0,24,26.879908
120.0,24,26.946729
120.0,24,26.946729
120.0,24,26.946729
120.0,24,26.946729
120.0,24,27.003576
120.0,24,27.003576
120.0,24,27.407497
120.0,24,27.407497
120.0,24,27.466339
120.0,24,27.466339
120.0,24,27.466339
120.0,24,27.466339
120.0,24,27.530168
120.0,24,27.530168
120.0,24,27.931096
120.0,24,27.931096
120.0,24,27.989939
120.0,24,27.989939
120.0,24,27.989939
120.0,24,27.989939
120.0,24,28.06075
120.0,24,28.06075
120.0,24,28.466664
120.0,24,28.467661
120.0,24,28.536477
120.0,24,28.536477
120.0,24,28.536477
120.0,24,28.536477
120.0,24,28.597314
120.0,24,28.597314
120.0,24,28.987272
120.0,24,28.987272
120.0,24,29.053096
120.0,24,29.053096
120.0,24,29.053096
113.0,27,29.115928
120.0,24,29.115928
120.0,24,29.115928
120.0,24,29.479954
120.0,24,29.479954
120.0,24,29.546776
120.0,24,29.546776
120.0,24,29.546776
120.0,24,29.613597
120.0,24,29.613597
120.0,24,29.613597
120.0,24,29.978621
120.0,24,29.978621
120.0,24,30.045442
120.0,24,30.045442
120.0,24,30.045442
120.0,24,30.106279
120.0,24,30.106279
120.0,24,30.106279
120.0,24,30.526156
120.0,24,30.526156
120.0,24,30.590984
120.0,24,30.590984
120.0,24,30.590984
120.0,24,30.651821
120.0,24,30.651821
120.0,24,30.651821
120.0,24,31.050754
120.0,24,31.050754
120.0,24,31.113587
120.0,24,31.113587
120.0,24,31.113587
120.0,24,31.17941
120.0,24,31.17941
120.0,24,31.17941
120.0,24,31.621229
120.0,24,31.621229
120.0,24,31.689047
120.0,24,31.689047
120.0,24,31.689047
120.0,24,31.752877
120.0,24,31.752877
120.0,24,31.752877
120.0,24,32.149815
120.0,24,32.149815
120.0,24,32.217633
120.0,24,32.217633
120.0,24,32.217633
120.0,24,32.280466
120.0,24,32.280466
120.0,24,32.280466
120.0,24,32.678401
120.0,24,32.678401
120.0,24,32.744226
120.0,24,32.744226
120.0,24,32.744226
120.0,24,32.809052
120.0,24,32.809052
120.0,24,32.809052
120.0,24,33.219954
120.0,24,33.219954
120.0,24,33.292759
120.0,24,33.292759
120.0,24,33.292759
120.0,24,33.368557
120.0,24,33.368557
120.0,24,33.368557
120.0,24,33.761506
120.0,24,33.761506
120.0,24,33.828327
120.0,24,33.828327
120.0,24,33.828327
120.0,24,33.891159
120.0,24,33.891159
120.0,24,33.891159
120.0,24,34.314029
120.0,24,34.314029
120.0,24,34.387831
120.0,24,34.387831
120.0,24,34.387831
120.0,24,34.442684
120.0,24,34.442684
120.0,24,34.442684
120.0,24,34.837628
120.0,24,34.837628
120.0,24,34.903452
120.0,24,34.903452
120.0,24,34.903452
120.0,24,34.966284
120.0,24,34.966284
120.0,24,34.966284
120.0,24,35.380177
120.0,24,35.380177
120.0,24,35.440017
120.0,24,35.440017
120.0,24,35.440017
120.0,24,35.500855
120.0,24,35.500855
120.0,24,35.500855
120.0,24,35.879842
120.0,24,35.879842
120.0,24,35.936689
120.0,24,35.936689
120.0,24,35.936689
120.0,24,36.005506
120.0,24,36.005506
120.0,24,36.005506
120.0,24,36.399452
120.0,24,36.40045
120.0,24,36.469265
120.0,24,36.469265
120.0,24,36.469265
120.0,24,36.528107
120.0,24,36.528107
120.0,24,36.528107
120.0,24,36.936017
120.0,24,36.936017
120.0,24,36.996853
120.0,24,36.996853
120.0,24,36.996853
120.0,24,37.06567
120.0,24,37.06567
113.0,27,37.127505
120.0,24,37.459617
120.0,24,37.459617
120.0,24,37.527436
120.0,24,37.527436
120.0,24,37.527436
120.0,24,37.587275
120.0,24,37.587275
120.0,24,37.647116
120.0,24,37.947313
120.0,24,37.948309
120.0,24,38.010144
120.0,24,38.010144
120.0,24,38.010144
120.0,24,38.071979
120.0,24,38.071979
120.0,24,38.137803
120.0,24,38.466923
120.0,24,38.466923
120.0,24,38.533745
120.0,24,38.533745
120.0,24,38.533745
120.0,24,38.593585
120.0,24,38.593585
120.0,24,38.656416
120.0,24,38.990522
120.0,24,38.990522
120.0,24,39.05136
120.0,24,39.05136
120.0,24,39.05136
120.0,24,39.110203
120.0,24,39.110203
120.0,24,39.165056
120.0,24,39.468246
120.0,24,39.468246
120.0,24,39.528086
120.0,24,39.528086
120.0,24,39.528086
120.0,24,39.577952
120.0,24,39.57895
120.0,24,39.646768
120.0,24,39.976885
120.0,24,39.976885
120.0,24,40.039718
120.0,24,40.039718
120.0,24,40.039718
120.0,24,40.100555
120.0,24,40.100555
120.0,24,40.165382
120.0,24,40.495498
120.0,24,40.495498
120.0,24,40.559329
120.0,24,40.559329
120.0,24,40.559329
120.0,24,40.609194
120.0,24,40.609194
120.0,24,40.682
120.0,24,41.01112
120.0,24,41.01112
120.0,24,41.078938
120.0,24,41.078938
120.0,24,41.078938
120.0,24,41.147754
113.0,27,41.217568
120.0,24,41.217568
120.0,24,41.547686
120.0,24,41.547686
120.0,24,41.614506
120.0,24,41.614506
120.0,24,41.614506
120.0,24,41.673349
120.0,24,41.737178
120.0,24,41.737178
120.0,24,42.062309
120.0,24,42.062309
120.0,24,42.137109
120.0,24,42.137109
120.0,24,42.137109
120.0,24,42.201937
120.0,24,42.270752
120.0,24,42.270752
120.0,24,42.604859
120.0,24,42.604859
120.0,24,42.667691
120.0,24,42.667691
