#{"t_start": 1754647025.254417, "env_id": null}
r,l,t
1846.0,257,1165.456744
1005.0,325,1168.768885
1318.0,317,1168.768885
1335.0,204,1170.23596
610.0,71,1170.420467
1116.0,288,1170.827379
247.0,32,1171.160488
1322.0,280,1171.32405
993.0,377,1172.312407
812.0,156,1172.379228
624.0,97,1173.557077
810.0,170,1174.76385
1033.0,187,1175.475946
604.0,93,1175.699347
3014.0,612,1176.33764
729.0,173,1176.362574
1038.0,283,1176.747544
630.0,88,1176.77148
245.0,31,1177.453655
1317.0,258,1178.231575
608.0,163,1179.417403
769.0,161,1180.065669
616.0,105,1180.665066
1322.0,193,1180.766794
764.0,184,1181.009145
1025.0,281,1181.928685
241.0,41,1182.873159
595.0,101,1182.997826
883.0,1000,1183.312983
1021.0,262,1183.488514
241.0,37,1183.721889
218.0,44,1184.328267
1036.0,162,1184.515766
1029.0,232,1184.789035
606.0,97,1185.797338
632.0,93,1186.578249
761.0,147,1187.223523
1036.0,190,1187.483827
251.0,34,1188.250776
1323.0,189,1188.975836
1034.0,193,1189.367788
1037.0,165,1190.393046
1262.0,447,1190.485798
990.0,419,1190.787989
602.0,110,1190.810928
636.0,159,1190.900689
228.0,42,1191.462186
607.0,111,1191.553941
241.0,33,1191.576879
1063.0,273,1192.324879
240.0,36,1192.450543
234.0,39,1192.627071
236.0,39,1193.217491
226.0,42,1193.424937
250.0,37,1193.493752
606.0,107,1194.179916
1030.0,211,1289.663525
814.0,149,1289.787194
247.0,30,1290.178148
627.0,88,1290.554143
651.0,84,1290.738649
622.0,72,1291.47867
1407.0,240,1291.817762
1027.0,265,1291.999277
587.0,107,1292.666493
249.0,37,1292.860973
813.0,151,1293.211036
251.0,31,1293.573067
583.0,212,1293.645873
633.0,82,1293.718679
1045.0,129,1293.735633
247.0,36,1294.418805
614.0,82,1294.578379
724.0,175,1294.625253
236.0,40,1294.670133
743.0,155,1295.093003
607.0,67,1295.21368
248.0,36,1295.263546
617.0,91,1296.700702
626.0,90,1296.766526
614.0,96,1296.861272
618.0,91,1297.20635
627.0,87,1297.229288
810.0,167,1297.603287
243.0,41,1297.653154
1031.0,204,1297.938391
631.0,84,1299.123223
1046.0,180,1299.374551
609.0,98,1299.424417
238.0,38,1299.993895
232.0,38,1300.248214
635.0,164,1300.498544
231.0,38,1301.116891
244.0,34,1301.274469
1343.0,166,1301.729253
620.0,112,1302.009502
244.0,32,1302.442345
752.0,215,1302.493209
586.0,117,1302.667742
791.0,265,1302.890148
632.0,83,1303.009827
640.0,79,1303.074654
247.0,31,1303.139481
250.0,28,1303.52844
243.0,34,1303.859554
625.0,104,1304.39213
622.0,82,1304.897777
611.0,77,1304.921714
1004.0,337,1305.332614
758.0,153,1306.009802
634.0,165,1306.450624
227.0,37,1306.843573
250.0,28,1307.100885
1309.0,182,1308.553
810.0,162,1308.623811
799.0,224,1308.693625
1041.0,157,1308.941961
220.0,45,1309.670013
1690.0,245,1310.57958
1008.0,322,1311.327579
729.0,123,1311.459228
241.0,43,1311.635754
632.0,88,1311.791339
232.0,43,1312.408687
1027.0,227,1312.479498
234.0,40,1313.330223
1325.0,188,1313.426964
1321.0,280,1313.447908
636.0,82,1313.58554
586.0,104,1315.023694
1047.0,167,1315.849485
620.0,120,1316.553601
635.0,83,1317.038305
751.0,156,1317.283648
233.0,37,1317.475137
1341.0,172,1317.56689
1646.0,371,1317.668619
249.0,30,1318.029654
627.0,93,1318.155318
1382.0,284,1318.436564
236.0,34,1318.536298
1320.0,231,1319.185561
249.0,32,1319.233433
246.0,37,1319.449855
250.0,33,1320.012349
245.0,33,1320.229769
607.0,117,1320.4422
249.0,31,1320.760349
815.0,143,1321.473442
594.0,106,1321.688866
607.0,60,1321.851431
1329.0,191,1322.088796
244.0,32,1322.454817
248.0,32,1322.613392
638.0,89,1322.849761
233.0,41,1323.052219
1690.0,217,1323.325489
638.0,146,1323.655605
1314.0,282,1323.789248
617.0,99,1324.903269
610.0,91,1325.15659
247.0,30,1325.578462
752.0,137,1325.600403
1320.0,194,1325.976397
732.0,141,1326.590755
813.0,152,1327.180178
248.0,31,1327.321799
720.0,108,1328.156566
758.0,156,1328.798849
736.0,154,1329.1908
2343.0,339,1330.761599
1307.0,222,1331.210398
1320.0,193,1331.887588
1397.0,345,1331.887588
251.0,32,1332.647555
764.0,174,1332.92581
611.0,98,1333.531191
1034.0,232,1333.629926
245.0,35,1334.442752
1040.0,168,1334.70904
600.0,98,1334.910502
1309.0,336,1335.06808
639.0,141,1335.159835
231.0,41,1335.855973
1861.0,318,1336.637881
246.0,35,1337.455693
1035.0,191,1433.644415
616.0,101,1433.923669
723.0,152,1433.948602
814.0,150,1434.277722
730.0,184,1434.536031
247.0,30,1434.723529
246.0,32,1434.79035
1406.0,261,1434.79035
607.0,110,1437.257751
812.0,157,1437.40037
1053.0,119,1437.542988
1044.0,138,1437.566923
1038.0,166,1438.334869
632.0,72,1439.04896
1810.0,352,1439.113786
611.0,96,1439.465844
1682.0,297,1440.131066
1566.0,241,1440.337513
228.0,41,1440.399347
602.0,111,1440.87707
788.0,147,1440.924942
621.0,88,1441.06058
756.0,156,1441.109449
632.0,103,1441.473475
250.0,29,1441.752728
607.0,68,1441.937234
636.0,98,1442.558573
747.0,128,1443.057239
249.0,29,1443.244737
626.0,80,1443.313553
815.0,142,1444.221126
646.0,104,1444.385686
740.0,155,1444.658955
251.0,34,1445.164603
814.0,147,1445.190532
647.0,102,1445.688201
1032.0,211,1445.758015
246.0,32,1445.921578
251.0,30,1446.36938
606.0,67,1446.714457
243.0,39,1446.833139
246.0,31,1447.110399
745.0,180,1447.254014
240.0,40,1447.651949
722.0,105,1448.199485
740.0,184,1448.454802
618.0,102,1449.589766
653.0,71,1450.102395
1148.0,167,1450.697803
1326.0,299,1451.559498
1347.0,175,1452.219732
1032.0,219,1452.683491
1397.0,244,1452.727374
603.0,94,1452.847054
1878.0,416,1452.868995
251.0,32,1453.467395
618.0,86,1453.53621
245.0,34,1453.627965
635.0,163,1453.864333
636.0,83,1454.14957
651.0,84,1455.456076
1018.0,268,1455.839051
610.0,96,1456.134261
620.0,93,1456.32575
811.0,162,1456.645893
249.0,37,1456.956063
1013.0,287,1459.345672
1034.0,173,1459.427453
1020.0,269,1459.786493
724.0,172,1459.786493
1314.0,272,1459.951052
808.0,180,1460.475649
231.0,39,1460.688081
242.0,34,1461.273516
814.0,146,1462.827359
740.0,140,1463.181412
1036.0,284,1463.206346
240.0,37,1464.068041
1653.0,346,1464.97661
1138.0,253,1465.637841
251.0,30,1465.658786
634.0,97,1466.315031
781.0,136,1466.336972
1034.0,220,1466.355922
737.0,154,1466.377863
1853.0,251,1466.492556
1295.0,311,1466.538433
248.0,35,1467.213627
616.0,88,1468.572991
619.0,104,1468.795397
1348.0,144,1469.969256
1033.0,193,1470.867853
615.0,101,1470.915725
1154.0,179,1471.39245
1048.0,118,1471.529084
236.0,33,1472.148428
238.0,37,1472.387787
1027.0,262,1472.436657
2352.0,339,1473.641436
741.0,119,1473.75912
1396.0,363,1474.173012
816.0,140,1474.193957
767.0,182,1474.21889
629.0,80,1474.316628
624.0,102,1474.570948
235.0,45,1474.661705
1040.0,169,1476.414019
628.0,101,1476.507768
745.0,135,1476.866807
252.0,30,1477.091207
1042.0,152,1478.078566
613.0,168,1478.078566
1044.0,176,1478.345851
608.0,99,1478.751766
629.0,87,1478.850502
1029.0,187,1478.961205
622.0,97,1479.29631
616.0,92,1577.202437
593.0,112,1577.202437
636.0,159,1577.509616
1026.0,340,1577.799839
811.0,161,1578.502959
239.0,34,1578.620644
637.0,75,1578.978686
624.0,82,1579.13427
1333.0,224,1579.325758
1419.0,213,1579.49331
1561.0,258,1579.834397
238.0,37,1579.999955
250.0,32,1580.067774
236.0,33,1580.253277
772.0,121,1580.34204
612.0,86,1580.477677
250.0,34,1580.613314
604.0,90,1580.684125
245.0,33,1581.109986
602.0,94,1581.155863
236.0,44,1581.267564
239.0,32,1581.349346
609.0,93,1582.146214
619.0,93,1582.852326
608.0,89,1583.349994
1338.0,191,1584.483961
1042.0,157,1584.737283
627.0,86,1584.837017
1042.0,199,1585.089342
809.0,174,1585.190073
779.0,150,1585.634883
252.0,30,1585.795454
241.0,40,1586.710007
245.0,31,1587.420107
620.0,81,1587.484934
1034.0,183,1587.54278
768.0,145,1588.081339
1045.0,150,1588.280806
247.0,33,1588.301749
1311.0,334,1589.089642
247.0,36,1589.134522
627.0,79,1589.916431
622.0,70,1589.937375
1325.0,245,1590.143823
813.0,147,1590.866888
611.0,91,1591.200995
1014.0,281,1591.649795
248.0,30,1591.909101
628.0,88,1591.931042
1335.0,216,1592.381836
615.0,99,1592.399788
815.0,143,1593.212615
616.0,90,1593.73023
610.0,60,1593.795057
624.0,95,1594.106224
1038.0,170,1594.784411
236.0,33,1594.856219
1023.0,256,1594.971909
247.0,33,1595.523434
247.0,34,1595.609204
634.0,89,1595.818644
1041.0,154,1595.911398
239.0,32,1596.349225
729.0,202,1596.559662
232.0,36,1596.6574
241.0,32,1596.6574
813.0,154,1596.753145
247.0,31,1597.368499
1321.0,181,1597.875143
1324.0,163,1598.71789
601.0,103,1599.041025
617.0,105,1599.182647
1324.0,188,1599.850859
1044.0,157,1599.963558
1051.0,128,1600.317612
714.0,174,1600.548992
233.0,35,1600.645733
615.0,85,1601.093535
604.0,74,1602.261411
248.0,28,1602.90868
603.0,102,1603.008413
1336.0,201,1603.335539
1030.0,209,1603.860135
249.0,35,1604.150359
739.0,137,1604.286994
1323.0,195,1604.469506
249.0,29,1604.506407
1292.0,288,1604.507404
240.0,37,1605.131734
606.0,96,1605.229473
1332.0,218,1605.342171
248.0,33,1605.975477
236.0,40,1606.037312
620.0,71,1606.132059
607.0,73,1606.168959
620.0,103,1606.490101
232.0,36,1607.007717
615.0,118,1607.174271
231.0,40,1608.081843
622.0,116,1609.187885
606.0,104,1609.427245
638.0,149,1609.427245
1057.0,163,1609.819197
1542.0,304,1609.941868
236.0,39,1610.332823
578.0,109,1610.662939
615.0,70,1610.848444
1022.0,239,1610.900305
249.0,29,1611.040928
613.0,92,1612.229748
608.0,67,1612.554879
587.0,99,1613.159263
1036.0,174,1613.696825
1554.0,323,1613.853406
1039.0,165,1613.876345
617.0,86,1614.594424
613.0,70,1615.503991
245.0,32,1616.263958
605.0,100,1616.935163
1033.0,201,1616.981041
1322.0,256,1617.19447
1345.0,154,1617.43383
1044.0,165,1617.529573
236.0,35,1617.982363
1903.0,301,1618.075114
1314.0,230,1618.495989
623.0,90,1619.051502
247.0,32,1619.245983
604.0,102,1619.8005
247.0,32,1619.987997
619.0,74,1620.777885
812.0,152,1621.064119
1032.0,209,1621.107004
245.0,30,1621.486989
251.0,28,1621.720364
1431.0,169,1622.00959
1033.0,211,1622.886245
743.0,130,1622.994955
591.0,94,1623.261243
619.0,76,1623.442757
1309.0,327,1725.414567
634.0,75,1725.535244
1325.0,265,1726.861696
586.0,119,1726.954448
1337.0,205,1727.662555
246.0,30,1728.326778
1308.0,262,1728.41554
634.0,71,1728.465407
1310.0,213,1728.78954
247.0,33,1729.545518
1035.0,189,1729.707086
1024.0,244,1729.923507
1042.0,202,1730.107016
246.0,33,1730.845042
1579.0,193,1731.266914
609.0,82,1731.355676
1044.0,136,1731.355676
247.0,28,1731.47037
612.0,81,1731.752614
1042.0,147,1731.752614
217.0,46,1732.308129
232.0,40,1732.64822
608.0,59,1732.697088
1033.0,201,1732.925478
1049.0,160,1733.296486
625.0,104,1733.685445
616.0,95,1734.73763
1347.0,160,1735.041818
635.0,85,1735.181444
248.0,30,1735.886557
618.0,74,1736.466007
1408.0,247,1737.297782
626.0,76,1737.599975
1319.0,231,1738.115596
791.0,262,1738.256219
1045.0,140,1738.281153
619.0,96,1738.691056
635.0,76,1739.380213
609.0,67,1739.809066
633.0,93,1740.777476
639.0,138,1741.280132
2340.0,383,1741.354931
232.0,36,1741.552402
727.0,197,1741.759848
247.0,28,1742.161774
230.0,41,1742.244553
1319.0,200,1742.725266
617.0,71,1742.846941
214.0,39,1743.051393
1039.0,154,1743.238892
248.0,31,1743.435366
610.0,69,1743.833302
599.0,104,1744.106571
1333.0,233,1744.58529
611.0,65,1744.702977
624.0,82,1745.305365
616.0,66,1746.19698
1347.0,154,1746.332618
622.0,104,1746.464265
1058.0,173,1747.735863
1427.0,212,1747.850557
1151.0,145,1748.586589
247.0,35,1748.647426
247.0,34,1749.340572
1140.0,231,1749.811313
1035.0,173,1750.397743
1035.0,186,1750.54136
1047.0,117,1751.284372
632.0,97,1752.009433
620.0,87,1752.496131
1668.0,314,1753.271059
814.0,149,1753.732823
1051.0,219,1754.275373
608.0,62,1755.157014
730.0,160,1755.634736
881.0,1000,1756.314917
1332.0,227,1756.428613
1139.0,187,1756.74776
241.0,34,1757.069897
243.0,37,1757.925609
1141.0,212,1758.110116
1052.0,160,1758.839166
608.0,107,1759.221143
616.0,68,1759.519347
1141.0,228,1759.519347
776.0,174,1759.627059
3026.0,555,1760.321201
1037.0,173,1760.367079
246.0,30,1760.98742
597.0,80,1761.280635
1048.0,122,1761.553904
605.0,108,1761.623719
234.0,40,1761.892997
1340.0,171,1761.982758
220.0,43,1762.556224
1154.0,137,1763.482745
607.0,69,1763.579486
1318.0,207,1764.173897
604.0,112,1765.065512
1312.0,253,1765.314844
605.0,102,1765.837447
1175.0,189,1765.884322
249.0,30,1765.980065
1135.0,212,1766.065836
1030.0,197,1766.327138
249.0,32,1767.044219
783.0,164,1767.872006
614.0,90,1767.939824
1019.0,214,1768.309834
593.0,112,1768.405578
1062.0,151,1768.495338
597.0,113,1768.55817
613.0,76,1768.791546
248.0,35,1769.057834
1045.0,134,1769.075786
248.0,29,1769.095732
230.0,35,1769.30218
234.0,36,1769.91155
245.0,31,1770.022254
631.0,94,1770.045192
653.0,70,1770.361347
652.0,76,1770.7902
246.0,28,1770.988669
1038.0,156,1771.378625
638.0,150,1870.529425
611.0,81,1870.644118
1044.0,134,1870.916392
247.0,30,1871.33527
1048.0,133,1871.678352
624.0,86,1871.70528
631.0,81,1872.006474
607.0,67,1872.453279
651.0,85,1872.477215
231.0,37,1872.566975
1319.0,190,1873.049684
241.0,32,1873.142436
638.0,80,1873.451611
246.0,30,1873.800675
241.0,37,1873.869491
654.0,70,1874.067961
617.0,77,1874.113837
1025.0,224,1874.562637
743.0,121,1874.659379
242.0,36,1874.679325
249.0,29,1875.34654
614.0,70,1875.658705
645.0,102,1875.75046
620.0,82,1876.519403
234.0,35,1876.546331
627.0,73,1877.006101
622.0,92,1877.757093
1314.0,303,1878.153034
1032.0,190,1878.450238
1328.0,220,1878.822244
249.0,35,1878.955887
1032.0,193,1878.981817
622.0,96,1879.202228
245.0,27,1879.599166
1036.0,222,1881.674614
1320.0,224,1881.699549
1043.0,144,1882.165303
1341.0,190,1882.165303
762.0,169,1883.120747
621.0,66,1883.696208
1917.0,235,1883.898666
622.0,78,1883.96848
1128.0,234,1884.382371
231.0,38,1885.284958
621.0,78,1885.504371
638.0,88,1885.947186
608.0,86,1885.97212
747.0,190,1886.113741
235.0,42,1886.24539
1407.0,292,1886.378034
1022.0,223,1886.842791
251.0,30,1886.941527
251.0,30,1887.53494
1033.0,195,1887.636668
245.0,31,1887.636668
636.0,85,1887.897969
608.0,62,1889.36704
1034.0,196,1890.065172
1034.0,186,1890.3165
773.0,194,1890.64961
1032.0,209,1892.47373
1023.0,259,1892.47373
1031.0,218,1892.812823
248.0,30,1893.202781
251.0,29,1893.502977
233.0,35,1894.32079
1332.0,187,1894.498315
1041.0,165,1894.544193
1037.0,184,1894.655894
616.0,85,1895.182485
250.0,31,1895.232351
249.0,29,1895.341061
1675.0,269,1895.720047
239.0,40,1896.290521
1660.0,370,1896.389257
628.0,95,1896.563791
614.0,63,1896.674494
707.0,188,1896.906873
248.0,32,1897.129278
633.0,84,1898.484653
767.0,137,1899.497942
1024.0,237,1900.100331
249.0,29,1900.163163
1030.0,225,1900.49328
249.0,32,1900.860298
1699.0,181,1900.903183
1137.0,232,1901.127584
805.0,194,1901.635226
251.0,31,1901.849652
599.0,108,1902.997582
774.0,196,1903.067395
626.0,68,1903.444386
233.0,38,1904.329021
777.0,149,1904.353953
250.0,33,1905.099958
1024.0,246,1905.873888
1055.0,128,1906.02648
1033.0,192,1906.098288
618.0,87,1906.345627
1341.0,167,1906.824346
613.0,81,1907.887503
741.0,142,1908.330318
738.0,110,1908.37819
2317.0,502,1908.52779
1007.0,334,1908.552723
232.0,37,1908.712297
612.0,88,1908.848931
231.0,40,1909.665746
1039.0,159,1910.007831
1058.0,177,1910.184359
251.0,33,1910.426711
627.0,87,1910.546391
627.0,88,1910.603239
608.0,89,1911.002173
248.0,30,1911.395122
248.0,34,1911.542726
248.0,30,1911.784081
613.0,83,1912.245846
719.0,167,1912.38248
625.0,79,1912.439328
249.0,28,1912.466257
252.0,30,1913.284068
615.0,82,1913.832602
1336.0,220,1914.036057
613.0,98,1914.054009
249.0,29,1914.499817
598.0,77,1914.620494
635.0,87,1914.792035
247.0,30,1915.35852
610.0,82,1915.99382
725.0,105,1916.563297
1854.0,262,1916.729852
233.0,35,1916.853521
590.0,111,1917.4599
249.0,29,1917.534699
