#{"t_start": 1756605591.0451152, "env_id": null}
r,l,t
250.0,30,32.964618
772.0,154,33.0085
1039.0,166,33.537087
748.0,134,33.755503
1158.0,128,33.894132
250.0,30,34.191339
609.0,60,34.324982
618.0,89,34.610218
1313.0,235,34.63216
629.0,89,35.165734
250.0,30,36.322641
625.0,85,36.443318
1442.0,155,37.298033
250.0,30,37.342913
1045.0,138,38.553678
819.0,125,38.7322
1048.0,125,39.126146
1347.0,152,39.55899
250.0,30,39.671688
747.0,151,40.183321
238.0,35,40.866494
602.0,105,41.179657
611.0,66,41.179657
240.0,33,42.350527
1032.0,213,44.141738
1348.0,137,44.141738
613.0,95,44.275381
608.0,69,44.832891
1348.0,163,45.983814
1325.0,259,46.658011
631.0,80,46.878423
1325.0,172,47.25342
1048.0,121,48.448227
1917.0,262,48.955869
771.0,133,49.510387
1426.0,163,49.866435
605.0,89,51.724469
1330.0,164,51.835172
763.0,151,52.060569
1346.0,147,52.15033
618.0,81,52.385701
614.0,90,53.042943
250.0,30,53.183568
605.0,65,54.07319
250.0,30,54.373387
1062.0,155,54.618731
610.0,61,178.014046
234.0,36,178.066906
1700.0,235,178.322222
1050.0,114,178.889705
236.0,36,178.934585
635.0,82,179.362442
723.0,200,180.544282
640.0,75,180.684907
1332.0,153,181.213494
250.0,30,181.213494
1027.0,225,181.254384
1046.0,127,181.325195
730.0,106,181.419942
248.0,28,181.853782
250.0,30,181.89567
248.0,30,182.094139
251.0,28,182.431238
1432.0,191,182.504044
1038.0,159,182.998721
632.0,82,183.059559
734.0,76,183.543265
628.0,89,184.035948
1348.0,171,184.449842
250.0,30,184.682221
1043.0,157,184.764003
250.0,30,185.108083
250.0,30,185.49106
778.0,131,186.131347
1043.0,159,186.207145
1039.0,169,187.004015
1347.0,145,187.030942
624.0,80,187.541578
249.0,29,187.716111
774.0,135,188.024287
1158.0,159,189.871349
630.0,114,190.144619
1698.0,211,190.189498
2349.0,336,190.278262
815.0,142,190.299206
1033.0,190,190.658246
250.0,30,190.996342
250.0,30,191.02327
1588.0,169,191.703453
653.0,75,191.728385
611.0,59,192.456439
608.0,71,192.759628
1318.0,212,192.985025
608.0,69,193.249319
607.0,75,193.412883
1045.0,139,193.430834
1046.0,145,193.612348
614.0,69,193.99333
1037.0,177,194.789203
605.0,67,194.943789
632.0,82,195.246979
608.0,86,195.521246
621.0,72,195.58308
250.0,30,195.892253
1044.0,142,196.145576
624.0,73,196.489656
1343.0,161,196.78387
1694.0,200,197.186794
250.0,30,197.559796
650.0,86,197.559796
248.0,29,197.873957
635.0,84,198.450415
817.0,130,198.450415
801.0,133,198.953071
623.0,68,199.128602
615.0,85,199.510581
614.0,69,201.259567
1162.0,133,202.258895
1046.0,134,202.284826
1328.0,168,202.458361
1021.0,264,202.950048
1043.0,149,203.325045
639.0,140,203.514537
653.0,71,203.965333
249.0,29,204.58767
2631.0,399,204.618587
606.0,65,204.757216
1337.0,170,205.161136
250.0,30,205.293782
626.0,82,205.315723
250.0,30,205.816385
250.0,30,205.960001
250.0,30,205.982939
1059.0,170,206.155478
249.0,29,206.633202
1581.0,185,206.679079
634.0,89,206.751884
1708.0,197,207.419103
250.0,30,207.446029
611.0,59,207.518833
624.0,98,208.103271
765.0,156,208.148151
251.0,28,208.199015
251.0,28,208.850276
649.0,91,208.877203
250.0,30,208.954995
609.0,60,209.556388
636.0,88,209.578328
769.0,157,209.677064
1058.0,172,210.684372
627.0,82,210.762165
627.0,84,210.789093
615.0,97,211.248862
617.0,71,211.370537
1037.0,183,211.828314
626.0,114,212.273125
608.0,86,212.816672
639.0,85,212.879503
617.0,97,213.151775
591.0,153,213.247519
615.0,96,213.542731
636.0,72,213.957621
248.0,30,214.19
607.0,75,214.591925
624.0,79,214.615861
236.0,34,214.73654
1050.0,125,214.73654
1342.0,170,215.350897
236.0,33,215.374834
616.0,95,215.416721
632.0,70,216.434002
627.0,74,217.257799
1058.0,168,218.175346
1031.0,217,218.218231
650.0,89,218.480531
1342.0,171,218.635117
1344.0,165,219.183651
248.0,29,219.270419
1346.0,182,219.595549
620.0,67,219.712238
1698.0,219,219.82394
1038.0,157,220.862164
623.0,68,221.341882
624.0,91,221.762757
614.0,85,221.864485
1318.0,209,222.967535
1348.0,164,223.074251
1698.0,204,223.167002
1038.0,173,223.185952
609.0,76,223.538011
248.0,30,223.629765
607.0,116,223.941931
616.0,87,225.23647
630.0,95,225.436934
628.0,88,225.722172
726.0,181,225.915656
627.0,84,338.236396
1033.0,196,338.725088
1338.0,158,338.74703
1422.0,182,338.883665
252.0,31,338.946498
609.0,101,339.341441
1437.0,149,340.028605
2347.0,356,340.265971
749.0,115,341.735043
628.0,69,341.735043
1431.0,209,341.821811
634.0,76,342.075134
640.0,136,342.275598
814.0,149,342.36835
753.0,169,342.80618
248.0,28,342.915886
610.0,61,343.102387
637.0,73,343.447465
651.0,81,343.538223
1036.0,182,343.665881
250.0,30,344.080771
250.0,30,344.170532
250.0,30,344.819796
633.0,77,345.329434
817.0,135,345.918858
1045.0,141,345.945786
1425.0,167,346.119323
610.0,93,346.232021
1034.0,194,346.437472
1432.0,190,347.383942
653.0,71,347.700097
1043.0,140,348.583734
1038.0,177,348.894903
1047.0,129,349.133265
1048.0,121,349.158198
1346.0,147,349.236989
248.0,30,349.571095
1045.0,132,350.317101
1425.0,223,350.956391
1330.0,156,351.205725
621.0,87,351.532851
639.0,73,352.035508
813.0,154,352.658841
1437.0,152,352.690756
1063.0,159,352.734639
631.0,77,352.734639
626.0,88,353.202387
1704.0,207,353.225327
233.0,36,353.471668
250.0,30,353.87459
250.0,30,353.900521
650.0,89,354.59666
775.0,135,354.987615
249.0,29,355.215008
627.0,91,355.441402
630.0,80,355.590006
250.0,30,355.609952
603.0,83,355.67777
1579.0,198,355.870256
250.0,30,356.251237
1151.0,176,356.545451
1568.0,207,357.267521
622.0,93,357.267521
617.0,82,357.54478
716.0,113,358.109271
1436.0,148,359.336989
1157.0,164,359.407799
610.0,61,359.470632
250.0,30,360.126877
1346.0,177,360.365241
1039.0,164,360.365241
1044.0,145,360.627538
1439.0,151,361.002536
610.0,61,361.696681
1335.0,204,361.932051
627.0,91,362.380851
609.0,66,362.470612
1352.0,150,362.716953
1040.0,167,363.047071
816.0,139,363.247535
1348.0,142,363.875854
250.0,30,363.970602
622.0,82,364.291743
1045.0,143,364.987883
1049.0,131,365.469594
250.0,30,365.638144
606.0,90,365.861547
1048.0,129,365.963274
251.0,31,366.322315
1428.0,197,366.385147
248.0,29,366.494854
1322.0,191,366.993521
607.0,73,367.524102
1344.0,153,367.61486
250.0,30,367.635803
1155.0,171,367.676694
602.0,104,367.697639
639.0,76,367.929019
250.0,31,368.210268
1047.0,130,369.30933
250.0,30,369.96757
614.0,106,370.061321
1048.0,127,370.585917
248.0,28,370.585917
244.0,33,370.810317
1046.0,133,370.992829
811.0,162,371.392761
1858.0,238,371.821614
1697.0,176,372.198606
1870.0,218,372.5377
813.0,154,374.017743
1351.0,144,374.196266
1583.0,172,374.41568
1350.0,139,374.49048
772.0,126,375.433957
1726.0,208,375.530699
636.0,90,376.505094
1140.0,209,376.547979
611.0,71,377.017724
236.0,36,377.342854
813.0,151,377.451564
250.0,30,378.012065
250.0,30,378.122769
1847.0,276,378.449895
808.0,176,378.495773
1419.0,217,379.150024
1588.0,168,379.299623
631.0,83,379.901016
650.0,86,380.081534
1041.0,159,380.081534
611.0,91,380.695891
1344.0,157,380.695891
250.0,30,380.897353
619.0,103,380.919294
609.0,78,381.027006
604.0,73,381.069891
248.0,29,381.55659
621.0,87,382.026335
608.0,80,382.047278
250.0,30,382.663631
635.0,98,382.884043
753.0,135,494.92154
638.0,145,495.035236
1069.0,141,495.100062
633.0,113,495.419209
1325.0,181,495.615684
1044.0,152,495.826121
612.0,100,496.007636
250.0,30,496.099391
251.0,28,496.23104
251.0,28,496.427514
251.0,29,497.04985
1052.0,108,497.416869
251.0,28,497.67817
802.0,205,498.045189
814.0,146,498.293525
1335.0,170,498.659547
1046.0,124,498.701435
1046.0,124,498.943787
636.0,78,499.132283
251.0,28,499.321777
1062.0,163,499.673835
609.0,66,499.79551
623.0,75,500.728017
653.0,71,500.818774
640.0,140,500.890583
250.0,30,501.50494
1068.0,123,501.530871
250.0,30,502.168168
740.0,113,502.426477
1705.0,205,502.762578
611.0,59,502.852339
1341.0,155,503.257256
1039.0,174,503.342029
250.0,30,504.014232
1063.0,146,504.175801
651.0,80,504.554788
1334.0,211,505.504249
1048.0,122,505.631909
1046.0,125,506.154511
1342.0,165,506.21834
625.0,86,506.58137
1337.0,195,506.646197
1049.0,117,506.739947
236.0,34,507.340341
237.0,35,507.431098
621.0,85,507.565738
250.0,30,507.982624
1325.0,172,508.092331
236.0,35,508.347648
605.0,99,508.347648
627.0,102,508.483286
232.0,37,508.845318
628.0,69,508.870252
250.0,30,508.931088
248.0,28,509.014864
250.0,30,509.567387
634.0,89,509.831682
1339.0,199,509.847639
813.0,152,509.958343
250.0,30,510.483938
606.0,80,510.543777
733.0,95,510.902818
1047.0,127,511.014519
632.0,82,511.856269
611.0,98,512.118567
630.0,88,512.610253
627.0,73,512.632195
1161.0,147,512.900477
639.0,80,512.900477
1435.0,184,513.105928
251.0,29,513.237576
1040.0,165,514.280788
818.0,130,514.787433
652.0,77,514.86722
622.0,90,514.910105
1040.0,163,515.721936
607.0,66,516.19168
1042.0,150,516.19168
624.0,68,516.320335
1145.0,173,516.395136
1041.0,159,516.71129
250.0,30,516.797061
250.0,30,516.926714
1046.0,143,517.436352
619.0,77,517.463281
653.0,71,517.890139
608.0,66,518.001841
237.0,36,518.373846
628.0,69,518.715931
615.0,83,518.818657
620.0,83,519.467921
1030.0,216,519.892785
622.0,67,520.201959
626.0,89,520.386466
750.0,121,520.660733
249.0,29,521.030743
598.0,112,521.297031
1702.0,202,521.531405
1035.0,194,522.415043
623.0,68,522.574616
817.0,133,522.869828
622.0,74,523.34356
1351.0,171,523.397417
629.0,91,523.503135
1042.0,151,523.787374
238.0,31,524.126468
250.0,30,524.187306
1351.0,153,524.262105
617.0,79,524.77673
250.0,30,524.794682
640.0,74,525.026063
1344.0,165,526.218874
631.0,82,526.53104
640.0,136,526.734496
1327.0,184,526.78536
1046.0,134,527.117472
250.0,30,527.374784
626.0,88,528.115803
1035.0,181,528.181627
613.0,80,528.276374
1344.0,164,528.338209
608.0,69,528.613473
250.0,30,528.810946
250.0,30,528.882753
1582.0,193,529.326567
250.0,30,530.02869
1440.0,152,530.2491
652.0,75,530.56326
250.0,30,530.673965
250.0,30,531.232472
1047.0,132,531.36412
1336.0,195,531.766045
248.0,28,531.806937
1335.0,160,532.210857
1072.0,125,532.937913
1033.0,209,532.954868
1036.0,186,533.02867
1069.0,117,533.195225
604.0,88,535.298602
1045.0,136,535.366421
1443.0,162,535.539958
1341.0,174,535.758373
1046.0,136,536.115418
1160.0,145,536.336827
237.0,35,536.894336
1322.0,182,537.226449
624.0,67,537.252379
612.0,95,537.490742
613.0,115,537.867734
250.0,30,537.888678
2357.0,293,537.986417
623.0,91,538.931889
1342.0,162,539.17125
1048.0,121,540.220446
604.0,60,540.29325
1340.0,180,540.394978
715.0,107,540.420908
811.0,160,540.922568
