#{"t_start": 1755420652.2617776, "env_id": null}
r,l,t
165.0,72,404.293288
195.0,76,404.864759
163.0,39,405.361429
386.0,71,407.262352
351.0,190,407.287285
161.0,39,408.317719
175.0,269,408.546141
684.0,432,408.60794
167.0,44,409.576784
313.0,87,410.895078
673.0,269,411.552015
382.0,76,411.63978
227.0,42,412.047689
165.0,38,412.601622
168.0,40,413.678427
1171.0,334,413.909808
208.0,74,414.035417
168.0,40,414.808364
710.0,134,415.143467
219.0,55,415.51248
472.0,669,415.565338
290.0,77,416.008956
749.0,278,416.143106
271.0,69,417.131813
363.0,99,417.615534
196.0,91,418.150235
201.0,116,419.292225
158.0,74,419.679754
224.0,90,420.667879
378.0,488,420.773597
232.0,52,420.803517
275.0,49,422.076615
373.0,119,422.864386
319.0,97,423.205977
990.0,237,423.571996
156.0,63,424.611215
222.0,104,424.959283
306.0,90,425.790541
338.0,64,426.728551
145.0,106,427.600725
234.0,46,428.006264
977.0,177,428.533881
213.0,103,428.583747
313.0,288,428.642589
260.0,63,429.679322
217.0,52,429.966667
244.0,66,430.425455
375.0,126,431.024849
214.0,50,431.380897
468.0,1000,431.491109
184.0,83,431.954868
169.0,64,432.722322
379.0,97,433.041974
239.0,47,433.198555
218.0,72,433.27136
1046.0,637,433.62702
873.0,251,435.234717
363.0,97,435.263639
226.0,92,435.718423
782.0,171,436.070942
279.0,109,436.156296
166.0,35,436.294034
380.0,71,437.233471
230.0,62,437.450906
376.0,145,437.58674
207.0,70,438.032057
149.0,77,438.349208
207.0,67,439.277133
384.0,63,440.113619
316.0,94,440.159497
178.0,80,440.236291
217.0,50,440.624252
155.0,60,441.796306
235.0,44,441.900026
143.0,1000,443.059953
198.0,52,443.352171
188.0,116,443.505309
961.0,269,445.050967
150.0,112,445.269383
254.0,60,445.517718
207.0,80,445.945573
49.0,49,446.445686
349.0,489,446.918423
753.0,234,447.128591
207.0,55,447.128591
159.0,80,447.572309
316.0,106,448.957835
157.0,84,450.080961
301.0,101,450.130933
219.0,70,451.559049
977.0,195,453.032483
227.0,72,453.060503
223.0,55,453.573466
372.0,123,454.480545
191.0,80,455.272428
166.0,40,455.524789
225.0,46,456.585463
202.0,138,456.907808
202.0,120,456.930746
1057.0,356,458.189005
213.0,54,458.451652
297.0,78,458.786936
372.0,127,459.130022
394.0,406,459.363904
207.0,68,602.469743
285.0,56,602.469743
252.0,56,603.135016
704.0,153,603.374377
254.0,40,603.67557
481.0,607,603.790263
208.0,47,603.879026
379.0,95,604.025634
234.0,48,605.074825
305.0,68,605.837292
158.0,70,606.032769
729.0,93,606.059696
313.0,66,606.975753
482.0,1000,607.8175
365.0,64,607.90726
222.0,79,608.104731
318.0,43,608.185516
408.0,211,609.141779
279.0,44,609.274423
152.0,67,609.675939
867.0,141,609.966163
161.0,42,610.761049
225.0,65,610.838531
206.0,107,610.995619
236.0,78,611.308781
292.0,85,612.204385
319.0,53,612.426789
263.0,45,612.527519
146.0,84,613.019207
230.0,50,613.952419
217.0,58,614.054656
617.0,249,614.510432
162.0,57,614.618144
240.0,45,615.291146
440.0,178,615.751452
223.0,49,615.918006
255.0,73,616.000141
911.0,158,616.6562
355.0,53,616.813778
376.0,83,616.968365
237.0,58,617.598711
1504.0,630,617.904891
226.0,42,617.960742
270.0,39,618.701712
376.0,94,619.619296
241.0,61,619.718031
443.0,161,620.375056
222.0,57,620.399987
165.0,30,620.540612
671.0,613,620.930568
325.0,59,621.405803
114.0,26,621.62311
243.0,45,621.62311
239.0,59,621.98913
176.0,59,622.145711
967.0,205,622.40402
98.0,32,622.480814
812.0,168,622.627423
221.0,56,623.133574
265.0,67,623.773379
210.0,105,624.297019
351.0,72,624.404748
238.0,51,624.562327
384.0,100,624.863052
54.0,21,624.944365
209.0,68,625.642236
57.0,28,625.691106
216.0,45,625.740083
330.0,80,626.441605
233.0,57,627.282354
243.0,52,627.803707
472.0,113,627.882014
709.0,469,628.835972
610.0,129,629.137175
295.0,84,629.52417
914.0,256,629.560075
320.0,66,629.592986
160.0,74,629.911134
236.0,65,630.625736
227.0,48,630.907513
308.0,54,631.016731
431.0,213,631.373791
161.0,67,631.678974
221.0,41,631.961218
382.0,60,632.568104
384.0,44,632.836384
247.0,49,633.261246
222.0,42,634.431115
164.0,60,634.478987
211.0,74,634.578719
940.0,216,634.92978
209.0,42,635.552115
157.0,46,635.707698
245.0,47,635.840343
224.0,47,636.784324
405.0,222,637.274537
1121.0,293,637.380254
216.0,40,637.831048
176.0,81,637.963201
472.0,113,638.662346
251.0,67,639.025374
226.0,47,639.052302
487.0,644,639.75542
266.0,83,640.174035
1251.0,202,640.317649
146.0,62,640.338592
314.0,66,640.878149
231.0,79,642.304152
160.0,79,642.46971
337.0,97,643.472059
442.0,166,643.529905
310.0,56,643.948784
159.0,55,644.086415
660.0,147,644.389604
273.0,48,644.93516
220.0,69,645.472752
231.0,69,645.812844
390.0,95,646.678516
216.0,64,647.206773
210.0,57,647.359365
803.0,133,648.00967
226.0,50,648.531275
369.0,71,648.551221
202.0,45,648.551221
310.0,48,649.790919
298.0,70,649.843777
1423.0,472,650.179686
161.0,73,650.542222
55.0,35,650.847405
223.0,106,651.45478
301.0,78,651.974389
399.0,263,652.078111
971.0,454,652.14992
113.0,27,652.922873
361.0,96,653.188163
223.0,45,653.211101
217.0,66,653.264957
254.0,60,653.717258
191.0,25,653.918734
209.0,62,654.85773
368.0,75,655.171395
245.0,72,655.841601
356.0,62,656.514799
171.0,60,656.774105
1230.0,220,656.774105
529.0,148,656.848414
302.0,53,657.259847
249.0,30,657.309713
472.0,1000,657.584977
165.0,42,657.917088
223.0,46,794.262191
229.0,48,794.262191
433.0,209,795.051539
275.0,47,795.593894
681.0,90,796.129179
272.0,45,796.30821
316.0,88,796.718632
237.0,45,796.831836
170.0,36,797.085177
1265.0,195,797.839675
216.0,49,798.071054
330.0,46,798.099975
382.0,83,799.515424
450.0,116,799.646073
1080.0,498,799.646073
432.0,71,800.249992
516.0,79,800.567186
169.0,33,800.635187
263.0,50,801.843922
166.0,43,801.901767
348.0,65,802.499323
990.0,154,802.557169
164.0,35,802.934953
370.0,128,803.532861
298.0,63,803.688462
212.0,47,803.865496
172.0,32,803.865496
265.0,38,804.836384
270.0,50,805.043829
233.0,43,805.160517
367.0,68,806.113304
372.0,57,806.772757
269.0,59,807.043033
169.0,31,807.072954
316.0,70,807.523746
247.0,42,808.094221
155.0,37,808.237836
232.0,42,808.790357
165.0,34,809.237671
267.0,81,809.498972
1226.0,257,810.566947
246.0,61,810.695806
56.0,23,811.28195
218.0,71,811.757997
696.0,119,811.757997
381.0,86,811.932039
1033.0,626,812.094115
363.0,47,812.123037
468.0,657,812.205815
1122.0,413,812.433791
318.0,55,813.358332
215.0,48,813.525884
392.0,83,814.349679
249.0,33,814.489306
243.0,43,814.603998
807.0,137,815.323579
327.0,58,816.213704
222.0,55,816.247615
384.0,74,816.549822
373.0,50,817.688802
157.0,61,818.408916
430.0,229,818.542558
242.0,41,818.96067
992.0,122,818.99059
884.0,124,819.982333
224.0,36,820.044168
474.0,81,820.847335
380.0,76,820.847335
227.0,37,821.12253
1118.0,307,821.607093
346.0,63,821.950827
166.0,37,821.950827
311.0,43,822.425783
668.0,348,822.517723
712.0,119,822.601709
236.0,61,822.69504
169.0,35,823.006578
224.0,38,823.087522
227.0,40,824.16167
237.0,64,824.188599
570.0,65,824.454886
751.0,426,824.769045
383.0,74,825.01738
228.0,44,825.358392
240.0,44,825.383321
103.0,30,825.569821
988.0,126,826.027597
246.0,30,826.161239
204.0,65,826.222077
166.0,50,826.372673
234.0,38,826.431516
926.0,188,826.856886
337.0,56,827.739948
382.0,67,828.206698
172.0,91,828.922782
228.0,53,829.164136
160.0,44,829.488335
347.0,119,829.571113
214.0,32,830.113894
271.0,43,830.158282
984.0,175,830.890324
162.0,56,831.006013
277.0,56,831.705626
218.0,61,831.797887
437.0,95,832.195148
376.0,66,832.876372
213.0,40,832.931225
173.0,32,833.743052
312.0,79,833.89664
1128.0,254,833.925563
542.0,309,834.138556
216.0,58,834.467716
170.0,36,834.700094
984.0,164,835.392242
422.0,75,835.902875
159.0,47,835.958725
343.0,70,836.35068
122.0,47,836.637907
439.0,174,836.880764
164.0,44,837.112145
228.0,47,837.643722
415.0,70,837.797816
164.0,37,838.141404
251.0,33,838.563783
381.0,66,838.742305
281.0,55,839.344693
386.0,43,839.372619
259.0,47,840.033358
222.0,63,840.279698
155.0,48,840.656869
430.0,81,841.528619
239.0,60,841.657275
223.0,54,841.763988
972.0,189,841.848761
378.0,70,842.551387
270.0,49,842.877622
213.0,55,843.267578
255.0,61,843.320436
167.0,36,843.609662
252.0,43,844.125283
334.0,41,844.446422
990.0,119,845.149273
244.0,45,845.314589
248.0,52,845.814759
382.0,87,846.019212
266.0,40,846.434101
169.0,37,846.998101
218.0,43,847.022036
342.0,48,847.718903
167.0,45,848.212599
313.0,55,848.533353
225.0,50,849.081883
164.0,40,849.314262
227.0,40,849.625429
675.0,1000,849.966516
162.0,46,850.549182
976.0,206,850.741176
1054.0,620,850.846893
339.0,70,850.974551
239.0,42,851.08326
312.0,55,851.08326
55.0,23,851.334589
166.0,42,851.641767
236.0,42,852.134465
230.0,40,852.18134
162.0,47,987.135309
401.0,353,987.135309
249.0,30,987.158247
218.0,44,987.482379
661.0,728,988.161561
157.0,39,988.1845
236.0,39,988.527582
203.0,58,988.706104
125.0,22,988.729042
592.0,141,989.042871
105.0,29,989.478232
370.0,51,989.501169
237.0,35,989.600903
240.0,44,989.661739
987.0,170,990.063663
103.0,30,990.261135
171.0,38,990.4985
225.0,36,990.598234
127.0,21,990.832492
639.0,140,990.832492
152.0,30,991.330178
562.0,71,991.513688
85.0,37,991.836823
220.0,51,992.015853
258.0,51,992.249228
222.0,56,993.057572
393.0,71,993.272018
349.0,53,993.457522
1114.0,320,993.618092
195.0,70,994.168619
164.0,38,994.419402
326.0,50,994.514656
993.0,160,994.514656
234.0,68,995.381334
228.0,42,995.611718
124.0,43,995.644629
400.0,58,995.934543
249.0,40,996.449673
221.0,52,997.030134
738.0,214,997.742909
242.0,58,998.033638
97.0,32,998.575189
409.0,105,998.754708
321.0,67,998.803577
1130.0,195,998.936222
997.0,134,999.2287
102.0,31,999.404231
429.0,222,1000.202418
97.0,32,1000.285197
389.0,59,1000.359997
424.0,90,1000.442776
83.0,37,1001.258592
536.0,98,1001.454068
279.0,40,1001.504932
113.0,26,1001.996617
277.0,38,1002.554629
212.0,44,1002.667241
964.0,509,1002.848264
389.0,96,1002.957478
964.0,154,1003.431229
249.0,39,1003.715467
167.0,33,1003.842129
240.0,48,1003.842129
442.0,155,1004.354265
271.0,33,1004.706848
340.0,44,1004.859945
217.0,41,1005.972347
318.0,55,1006.183247
465.0,89,1006.211174
594.0,128,1006.261039
1013.0,128,1006.812562
162.0,34,1007.108769
248.0,51,1007.323768
55.0,21,1007.394578
310.0,52,1007.601027
164.0,46,1008.395932
213.0,39,1008.424855
1610.0,362,1008.736022
309.0,55,1009.101045
541.0,179,1009.210272
177.0,37,1009.398758
231.0,48,1009.715908
163.0,36,1010.345735
275.0,43,1010.345735
290.0,47,1010.345735
216.0,39,1010.73121
154.0,30,1011.129789
322.0,52,1011.670869
240.0,57,1011.798526
311.0,49,1011.980041
1225.0,198,1012.643749
378.0,67,1012.883109
251.0,36,1012.981355
321.0,49,1013.011789
694.0,254,1013.18683
227.0,70,1013.860204
217.0,38,1014.172872
368.0,48,1014.378322
206.0,53,1014.673531
278.0,57,1014.724396
168.0,36,1015.31681
241.0,47,1015.425519
371.0,67,1015.673854
205.0,40,1015.778576
165.0,33,1016.207432
219.0,50,1016.76496
310.0,58,1017.311497
990.0,168,1017.337428
55.0,21,1017.879977
334.0,50,1018.060002
490.0,74,1018.134801
488.0,608,1018.367687
225.0,44,1018.456449
377.0,108,1018.5123
59.0,26,1018.571142
636.0,151,1018.655915
112.0,28,1019.136137
246.0,30,1019.462264
206.0,53,1019.49019
350.0,42,1019.594419
131.0,19,1019.652779
490.0,60,1019.767349
255.0,60,1020.139288
1297.0,424,1020.166142
93.0,34,1020.569866
218.0,44,1020.689472
325.0,54,1021.054496
94.0,34,1021.467391
227.0,60,1021.723704
381.0,75,1021.742654
223.0,42,1021.764595
276.0,47,1022.266253
992.0,142,1022.343047
77.0,41,1022.51758
218.0,35,1022.685134
165.0,37,1022.710064
244.0,54,1023.138916
247.0,45,1023.449975
220.0,42,1023.796048
162.0,41,1023.796048
164.0,33,1024.727864
247.0,36,1024.812638
801.0,212,1025.145762
344.0,67,1025.323794
1069.0,198,1025.484364
158.0,31,1025.585094
223.0,37,1025.831435
154.0,35,1026.513915
269.0,49,1026.611654
981.0,164,1026.800167
354.0,51,1027.197126
164.0,37,1027.505394
279.0,35,1027.55127
244.0,41,1028.292633
270.0,54,1028.997746
462.0,63,1029.191228
353.0,52,1029.694394
609.0,173,1029.819091
179.0,36,1030.18858
242.0,53,1030.478803
235.0,30,1030.533657
991.0,140,1030.693229
152.0,32,1031.18475
322.0,46,1031.904351
223.0,74,1031.959205
228.0,62,1032.256935
406.0,342,1032.517746
234.0,43,1033.096198
251.0,38,1033.286687
384.0,83,1033.417124
318.0,58,1033.44505
275.0,45,1033.733279
232.0,42,1034.264662
320.0,46,1034.720041
308.0,56,1034.818776
491.0,75,1035.491975
218.0,43,1035.883925
1380.0,204,1036.254932
233.0,54,1036.314773
216.0,31,1036.772277
471.0,77,1037.586661
224.0,43,1037.902325
232.0,62,1037.97513
386.0,158,1038.048931
160.0,33,1038.44188
275.0,47,1039.229786
1078.0,508,1039.336502
258.0,49,1039.367417
646.0,122,1039.51602
373.0,48,1039.735432
310.0,75,1039.894008
58.0,20,1040.052271
276.0,43,1040.375408
221.0,35,1040.864693
151.0,51,1041.129491
248.0,44,1041.587266
220.0,32,1041.729884
474.0,717,1175.869478
214.0,43,1176.676854
97.0,33,1176.756147
377.0,72,1176.861866
299.0,60,1176.999496
121.0,24,1177.387458
162.0,33,1177.759969
992.0,150,1177.932508
278.0,37,1178.01329
98.0,32,1178.268625
345.0,63,1178.370859
413.0,199,1178.519967
147.0,37,1178.747359
318.0,54,1179.45996
1132.0,237,1179.535757
228.0,50,1179.727859
993.0,437,1179.846545
392.0,51,1179.900397
222.0,46,1180.657386
225.0,40,1180.768089
667.0,80,1180.877796
224.0,45,1181.033379
274.0,48,1181.157048
277.0,35,1181.549512
154.0,35,1181.765949
986.0,149,1181.842744
223.0,50,1182.038221
234.0,42,1182.083101
239.0,46,1182.725381
159.0,40,1182.772255
240.0,35,1182.985693
369.0,72,1182.985693
219.0,39,1183.045532
249.0,30,1183.888783
165.0,40,1183.888783
225.0,43,1184.219915
582.0,88,1184.219915
315.0,58,1184.359542
1140.0,198,1184.856769
166.0,39,1185.046868
177.0,83,1185.364664
230.0,40,1185.492979
315.0,70,1185.879451
160.0,37,1186.047003
339.0,39,1186.553646
234.0,37,1187.534023
848.0,132,1187.818262
391.0,71,1187.921984
542.0,89,1188.221185
235.0,37,1188.467524
619.0,179,1189.076423
229.0,36,1189.214567
386.0,60,1189.533713
1095.0,180,1189.673339
320.0,57,1190.074266
248.0,33,1190.130116
236.0,43,1190.27772
509.0,93,1190.360499
162.0,35,1190.514088
413.0,202,1190.813287
241.0,32,1190.993805
236.0,37,1191.0706
162.0,31,1191.323921
223.0,43,1192.256932
242.0,42,1192.303805
165.0,36,1192.393568
227.0,36,1193.21888
762.0,139,1193.475699
366.0,103,1193.613331
163.0,48,1193.649235
351.0,72,1194.120972
1241.0,148,1194.376289
276.0,45,1194.429148
161.0,43,1194.819104
253.0,50,1194.975685
251.0,39,1195.191109
318.0,52,1195.863869
223.0,33,1196.084279
273.0,48,1196.264812
394.0,55,1196.287751
226.0,34,1196.948489
212.0,48,1197.088116
991.0,122,1197.621196
245.0,54,1197.671061
220.0,37,1197.931381
263.0,42,1198.188693
481.0,76,1198.267482
255.0,745,1198.295407
247.0,38,1198.924723
258.0,50,1198.975592
236.0,39,1199.217938
82.0,38,1199.293736
394.0,71,1200.176186
253.0,46,1200.234032
224.0,50,1200.581102
342.0,62,1200.602046
160.0,42,1201.325112
276.0,42,1201.378967
325.0,44,1201.782886
237.0,45,1201.782886
982.0,159,1201.864669
166.0,38,1202.315474
228.0,34,1202.675716
249.0,51,1202.700651
695.0,465,1202.725091
1107.0,361,1203.064185
271.0,56,1203.224753
248.0,37,1203.631665
488.0,63,1203.956794
243.0,40,1204.302728
198.0,69,1204.519149
230.0,47,1204.90013
265.0,36,1205.315527
1249.0,153,1206.074749
233.0,44,1206.236317
271.0,37,1206.436781
378.0,90,1206.54549
185.0,24,1207.098592
168.0,29,1207.331108
218.0,48,1207.547245
545.0,111,1207.679399
540.0,329,1208.239898
351.0,45,1208.267824
797.0,203,1208.293753
222.0,34,1208.412436
131.0,20,1208.765998
258.0,47,1208.895652
224.0,35,1209.355943
472.0,79,1209.403816
994.0,127,1209.453192
234.0,45,1209.454188
276.0,36,1209.86409
173.0,34,1210.326851
1126.0,266,1210.35318
307.0,52,1210.90741
267.0,41,1211.030588
395.0,59,1212.026937
323.0,52,1212.405036
640.0,116,1212.601578
575.0,142,1212.719263
630.0,182,1213.290901
992.0,139,1213.311846
298.0,55,1213.857892
396.0,70,1213.909264
214.0,60,1214.196299
633.0,149,1215.069978
218.0,44,1215.358208
465.0,68,1215.734708
1073.0,196,1215.735705
436.0,75,1215.874334
257.0,53,1216.570079
234.0,50,1216.78528
1015.0,138,1217.076502
300.0,57,1217.472441
58.0,22,1217.710803
225.0,41,1217.942185
390.0,78,1217.942185
242.0,38,1219.049039
380.0,59,1219.60234
279.0,76,1219.63226
165.0,34,1220.477506
530.0,101,1220.477506
360.0,57,1220.523383
438.0,151,1220.709885
347.0,72,1221.576304
271.0,39,1221.836608
379.0,52,1221.952803
369.0,55,1222.093428
1129.0,231,1222.171218
337.0,50,1223.034922
237.0,33,1223.066837
486.0,56,1223.590019
695.0,404,1223.9234
262.0,41,1224.183041
312.0,48,1224.398921
989.0,180,1225.533393
327.0,48,1225.700944
380.0,80,1225.749815
225.0,35,1226.613501
436.0,199,1227.382955
486.0,60,1227.40689
244.0,46,1227.908547
269.0,49,1228.728689
570.0,117,1228.759608
389.0,63,1229.126806
855.0,182,1229.149745
329.0,53,1229.372151
221.0,47,1230.392439
269.0,66,1230.497669
319.0,48,1230.642788
386.0,61,1230.750015
1114.0,326,1231.124015
212.0,35,1368.127813
285.0,45,1368.149755
340.0,46,1369.416166
662.0,105,1370.241486
225.0,31,1370.323267
761.0,385,1371.012424
244.0,30,1371.146065
811.0,216,1371.196929
164.0,38,1371.280705
983.0,155,1371.364481
165.0,34,1372.20855
210.0,43,1372.311275
260.0,55,1372.840858
690.0,171,1372.888729
164.0,32,1373.040119
242.0,32,1373.136487
1074.0,199,1373.136487
169.0,33,1373.885525
234.0,43,1373.976282
360.0,52,1374.462979
162.0,37,1374.833554
245.0,30,1375.260427
256.0,57,1375.48283
370.0,41,1375.939826
353.0,41,1376.409467
753.0,204,1376.438392
246.0,39,1376.676752
165.0,28,1376.835835
981.0,161,1377.229341
657.0,1000,1377.340016
211.0,33,1377.415812
241.0,51,1378.053107
1142.0,188,1378.263543
358.0,39,1378.439581
478.0,74,1378.798129
286.0,67,1378.985627
229.0,37,1379.008566
167.0,37,1379.788495
307.0,52,1379.819412
231.0,36,1379.975993
147.0,32,1380.607809
214.0,34,1380.871104
231.0,43,1380.954881
707.0,87,1381.313267
370.0,45,1381.829294
243.0,38,1381.879161
555.0,71,1382.875494
787.0,244,1383.070971
238.0,52,1383.323313
469.0,63,1383.586609
108.0,28,1383.892137
348.0,41,1384.538407
321.0,59,1384.591266
159.0,37,1384.690999
87.0,36,1384.935345
996.0,143,1385.350234
154.0,29,1385.510805
227.0,34,1385.561668
233.0,38,1385.618032
231.0,43,1386.892669
1461.0,311,1386.947524
358.0,54,1387.238758
664.0,83,1387.98427
992.0,387,1388.124894
326.0,45,1388.177752
224.0,45,1388.534309
161.0,30,1388.798111
240.0,39,1389.179129
990.0,137,1389.279859
371.0,48,1389.464365
230.0,47,1389.80645
224.0,44,1390.37895
244.0,41,1390.593899
842.0,710,1390.748991
377.0,81,1391.004308
222.0,50,1391.165875
243.0,35,1391.315475
360.0,44,1391.781738
164.0,30,1391.813652
929.0,185,1392.037561
241.0,36,1392.153759
241.0,29,1392.575706
998.0,128,1392.775113
234.0,39,1393.204962
737.0,305,1393.477234
323.0,46,1393.841764
392.0,87,1394.168396
623.0,111,1394.329965
339.0,48,1394.480561
212.0,45,1395.007172
389.0,55,1395.624287
348.0,43,1395.624287
377.0,184,1395.710567
244.0,33,1395.891493
1015.0,134,1396.309375
161.0,36,1396.563999
262.0,41,1396.706618
376.0,44,1397.070643
627.0,116,1397.425693
274.0,41,1397.868507
283.0,68,1398.227546
221.0,47,1398.39809
269.0,45,1399.124162
232.0,36,1400.099061
557.0,64,1400.150922
860.0,150,1400.697925
341.0,36,1401.042005
611.0,133,1401.06594
230.0,41,1401.215049
1011.0,136,1401.888887
198.0,35,1401.958699
245.0,36,1402.015548
248.0,32,1402.061426
384.0,61,1402.288817
511.0,250,1402.443404
326.0,45,1403.293637
300.0,49,1403.294636
395.0,56,1403.824217
249.0,34,1404.186249
226.0,34,1404.186249
367.0,76,1404.536312
163.0,30,1404.651005
275.0,38,1405.266357
339.0,444,1405.483776
364.0,48,1405.539625
167.0,34,1405.593482
1246.0,147,1405.885208
88.0,36,1406.449206
434.0,50,1406.604789
341.0,46,1406.774336
460.0,73,1407.63439
215.0,35,1407.790484
434.0,64,1408.432291
161.0,43,1408.843189
993.0,135,1409.653698
1989.0,655,1409.869121
302.0,58,1410.039666
434.0,205,1410.224676
636.0,102,1410.604192
476.0,72,1410.7877
204.0,49,1411.350195
167.0,31,1411.602521
330.0,53,1412.000456
705.0,96,1412.197927
277.0,37,1412.297197
767.0,383,1412.448791
157.0,43,1412.726657
236.0,31,1412.815924
286.0,42,1413.399871
446.0,141,1414.022366
323.0,53,1414.307599
477.0,78,1414.898525
222.0,53,1414.920467
620.0,102,1415.250108
341.0,49,1415.612139
1004.0,130,1415.766727
166.0,35,1415.866459
726.0,347,1416.006088
225.0,41,1416.097865
118.0,24,1416.694835
243.0,42,1416.871364
264.0,38,1417.189512
509.0,57,1417.529602
92.0,35,1417.719095
220.0,39,1417.989372
155.0,31,1418.397279
529.0,161,1418.549871
223.0,31,1418.832115
170.0,32,1419.251991
1008.0,131,1419.459013
636.0,155,1419.625567
231.0,46,1420.070883
156.0,35,1420.201532
356.0,85,1420.866753
345.0,47,1421.404836
388.0,63,1421.977814
231.0,38,1422.411653
218.0,62,1422.571225
226.0,33,1423.292777
543.0,212,1423.476718
1304.0,236,1423.646774
993.0,155,1423.699632
379.0,76,1423.972901
249.0,32,1424.132474
243.0,47,1559.159539
217.0,44,1559.623312
383.0,79,1560.454089
345.0,52,1560.650562
219.0,38,1560.698435
167.0,38,1561.484858
984.0,132,1561.591575
314.0,44,1561.841902
224.0,50,1562.071795
1042.0,686,1563.134127
305.0,46,1563.265311
427.0,243,1563.632326
321.0,67,1564.061689
710.0,367,1564.121527
672.0,107,1564.57631
239.0,54,1564.737876
259.0,43,1564.813674
801.0,114,1564.859552
243.0,33,1564.936345
168.0,32,1565.396116
217.0,38,1565.925697
274.0,54,1566.119832
241.0,57,1566.287383
165.0,51,1566.77359
731.0,329,1566.871328
216.0,38,1566.980036
261.0,33,1567.057828
564.0,108,1567.790867
252.0,39,1568.057153
235.0,63,1568.057153
219.0,37,1568.079095
995.0,193,1568.334311
393.0,59,1568.383811
176.0,31,1569.205611
362.0,52,1569.442977
224.0,80,1570.190974
151.0,42,1570.31963
247.0,43,1570.535059
452.0,96,1570.560984
582.0,152,1570.916048
220.0,37,1571.15441
994.0,136,1571.361065
161.0,41,1571.387993
224.0,36,1571.494708
242.0,49,1571.89364
774.0,136,1571.945502
326.0,46,1572.737382
495.0,65,1573.16375
162.0,40,1574.254829
241.0,57,1574.30669
151.0,30,1575.077641
991.0,142,1575.234224
340.0,69,1576.181038
226.0,41,1577.28464
375.0,100,1577.769343
745.0,268,1578.170271
251.0,39,1578.331428
991.0,127,1578.66356
165.0,37,1578.766285
247.0,35,1579.295439
332.0,49,1579.97566
219.0,39,1580.350657
1117.0,311,1580.384566
494.0,64,1580.527184
217.0,43,1581.516536
368.0,54,1581.99676
238.0,44,1582.735781
1320.0,436,1583.008052
995.0,126,1583.434213
384.0,61,1583.654623
185.0,25,1583.678558
226.0,42,1583.877028
156.0,28,1584.443022
1051.0,251,1585.029958
347.0,49,1585.029958
233.0,45,1585.111739
1184.0,202,1585.934721
85.0,37,1586.064375
391.0,64,1586.195532
229.0,45,1586.282299
162.0,44,1587.386345
1023.0,571,1587.442195
667.0,86,1587.468126
351.0,46,1587.521982
983.0,154,1587.67557
169.0,29,1588.290925
1178.0,908,1588.795119
214.0,51,1588.954689
333.0,61,1589.262864
276.0,36,1590.264942
222.0,50,1590.315947
471.0,77,1590.370801
247.0,31,1591.162739
553.0,139,1591.335785
166.0,42,1591.52827
