#{"t_start": 1754568926.8518133, "env_id": null}
r,l,t
1686.0,204,781.822579
1670.0,237,782.759072
1697.0,193,783.467176
1324.0,146,783.555939
611.0,86,783.657667
1684.0,193,784.38472
1056.0,115,784.487446
2337.0,392,784.863439
1033.0,197,785.24442
620.0,96,785.774001
1567.0,179,787.799583
1691.0,190,787.87039
1635.0,228,787.986081
1428.0,162,788.115734
1422.0,172,788.932547
1338.0,175,789.37935
1662.0,214,790.690841
1554.0,182,791.994351
1689.0,200,792.567816
1315.0,169,793.192144
2340.0,383,793.301852
1837.0,268,795.056155
1320.0,173,795.928819
1867.0,270,796.932134
2337.0,388,797.037851
1688.0,205,797.276212
1562.0,210,797.997282
1558.0,221,798.360311
1908.0,262,800.985284
1682.0,217,802.152161
1670.0,195,802.723631
2015.0,305,802.809402
1682.0,260,802.845306
1420.0,162,805.721606
1432.0,149,806.087626
2611.0,432,806.5085
1430.0,182,806.853576
1919.0,216,807.476907
1671.0,322,808.070319
1321.0,152,809.892442
722.0,150,810.182664
2674.0,1000,810.380136
1654.0,222,810.619496
2301.0,572,810.684322
1348.0,146,810.708258
1318.0,171,811.859178
1322.0,153,814.061282
1319.0,159,814.29765
1695.0,197,814.321586
1058.0,113,814.436279
2337.0,398,814.949904
1660.0,209,815.037668
1564.0,201,815.173306
1643.0,267,816.103815
617.0,65,816.613451
1322.0,154,817.455198
1322.0,158,817.747415
1323.0,152,817.747415
1703.0,180,818.245083
1576.0,168,818.747737
1410.0,173,818.747737
1424.0,168,819.894668
636.0,76,820.493066
1055.0,128,820.654633
1697.0,191,820.890003
1419.0,165,821.146317
1689.0,192,822.0868
607.0,89,822.87868
735.0,82,822.990381
736.0,143,823.080141
1324.0,141,823.648619
653.0,72,823.691504
1647.0,273,824.371683
638.0,77,926.892258
745.0,103,927.557478
1317.0,279,928.430142
1402.0,178,928.52389
595.0,101,929.835379
808.0,180,930.006921
1660.0,251,930.257251
1567.0,174,930.844678
725.0,132,931.505909
2547.0,508,931.741278
594.0,110,932.477308
611.0,87,932.777505
1687.0,196,932.84632
1044.0,138,932.907158
1323.0,150,934.831008
1557.0,225,935.272825
2315.0,492,935.417438
1436.0,176,936.364903
1319.0,167,936.489568
1560.0,221,936.659114
1410.0,174,936.731919
589.0,95,936.959311
605.0,96,937.417085
1691.0,238,938.215948
733.0,90,938.384496
718.0,117,939.113544
1314.0,170,939.267133
1323.0,150,940.749166
607.0,113,940.883806
1329.0,200,941.403414
1067.0,138,942.176347
1698.0,194,942.539374
732.0,92,942.982189
1569.0,192,943.546678
2340.0,372,944.91701
1321.0,161,944.988817
731.0,97,945.095532
1634.0,216,945.562282
602.0,103,945.839541
2615.0,428,946.263406
1852.0,195,946.907681
1628.0,238,947.508074
587.0,98,948.048627
606.0,88,948.268039
1319.0,156,948.651016
1325.0,140,948.767702
1924.0,206,949.561577
1321.0,157,950.978784
1422.0,193,951.177252
1817.0,325,952.241403
1320.0,168,952.333158
1316.0,184,952.797914
1428.0,156,952.993391
590.0,94,953.061209
632.0,98,953.359411
1683.0,241,953.574835
613.0,86,954.942175
623.0,82,955.403938
2350.0,335,955.43685
1318.0,185,956.883976
1431.0,163,956.943816
1642.0,258,958.061825
1055.0,122,958.104711
762.0,143,958.654238
1840.0,231,960.120314
1866.0,321,960.141258
1438.0,168,960.716717
1323.0,149,961.367975
1320.0,157,961.581403
2333.0,430,961.776879
776.0,116,964.353981
1054.0,130,964.454711
1690.0,213,964.831702
1324.0,157,964.851649
1831.0,250,965.690403
1846.0,231,965.853966
2619.0,373,966.912133
592.0,122,967.087664
589.0,103,967.131546
593.0,109,968.082999
1322.0,156,968.286454
1316.0,189,969.990892
1053.0,132,970.011836
1409.0,187,971.171732
1655.0,318,971.468936
1321.0,155,971.468936
1841.0,222,971.759158
632.0,87,971.904769
1318.0,167,971.946658
1744.0,706,1076.259434
1053.0,130,1077.859605
1673.0,223,1078.736258
1565.0,169,1079.47129
1658.0,229,1080.380856
1434.0,191,1080.575336
1557.0,238,1080.847608
1628.0,240,1081.095942
1438.0,168,1081.596601
1897.0,313,1082.212952
1421.0,159,1082.236888
1424.0,195,1083.85356
1842.0,228,1085.762589
1669.0,206,1085.807469
1567.0,219,1085.856338
1318.0,168,1086.0947
1926.0,288,1088.199067
2347.0,354,1088.439424
1415.0,219,1088.922132
1910.0,292,1089.010894
1322.0,150,1089.251251
1427.0,152,1089.671127
1564.0,175,1089.953371
1690.0,199,1090.450041
1434.0,159,1092.059734
1427.0,164,1093.66344
1563.0,189,1093.859913
1662.0,260,1095.393808
1841.0,229,1095.583302
1556.0,227,1096.075983
1322.0,165,1096.125849
1342.0,150,1097.295717
1333.0,168,1097.871177
2334.0,396,1098.518444
580.0,168,1099.320299
1322.0,218,1100.772411
1563.0,199,1100.847211
741.0,194,1101.916348
1429.0,168,1102.583562
1560.0,219,1103.152042
1439.0,166,1103.332557
1321.0,159,1104.563264
1426.0,162,1106.368431
1856.0,229,1107.335841
1317.0,177,1107.499403
2590.0,488,1107.597143
1334.0,150,1108.0988
2625.0,369,1109.473121
1342.0,157,1110.125376
627.0,80,1112.218771
2706.0,1000,1112.600749
1685.0,218,1112.722423
1562.0,195,1112.970758
2609.0,442,1113.796548
1935.0,265,1114.086771
1673.0,209,1114.615357
627.0,82,1115.638618
1837.0,229,1117.498639
1426.0,162,1117.816787
2592.0,437,1117.937463
1303.0,240,1118.471035
1659.0,215,1119.564109
778.0,120,1120.552464
1644.0,224,1120.793818
1568.0,181,1122.067408
1662.0,220,1122.542138
1421.0,178,1122.584025
568.0,171,1123.490599
1321.0,148,1123.994251
613.0,92,1228.043027
1322.0,146,1228.839895
1037.0,209,1229.031382
1848.0,578,1229.305648
1322.0,149,1230.282034
753.0,142,1231.301306
1646.0,253,1231.762073
1673.0,202,1231.950568
1563.0,182,1233.173295
632.0,79,1233.579209
1430.0,160,1235.057252
1685.0,208,1235.151001
629.0,78,1235.471145
1703.0,187,1236.334832
2344.0,352,1236.941209
2339.0,371,1237.869725
1047.0,123,1238.2896
1853.0,229,1238.529956
1430.0,157,1238.755353
635.0,78,1238.784275
2722.0,1000,1239.256014
1691.0,214,1241.438172
1329.0,154,1242.602056
1690.0,201,1243.170534
1917.0,215,1244.396254
2331.0,421,1245.007617
1321.0,158,1245.181152
1819.0,269,1245.197111
1335.0,146,1245.965054
1546.0,337,1246.552482
2341.0,380,1246.90454
1672.0,215,1248.147213
1439.0,166,1248.202066
1429.0,152,1248.710705
1579.0,184,1249.376921
635.0,77,1249.856637
1940.0,224,1250.118935
609.0,87,1250.1698
1321.0,151,1250.344333
1342.0,163,1252.460667
2352.0,308,1253.031141
1427.0,160,1253.10195
1348.0,150,1253.35228
1318.0,165,1253.953671
1573.0,186,1254.457323
1564.0,192,1254.75353
2342.0,360,1254.797412
1565.0,180,1257.463277
1648.0,217,1257.959947
1559.0,239,1258.549371
1623.0,272,1258.663064
1669.0,208,1258.689992
1565.0,176,1258.832611
1558.0,198,1259.318311
1841.0,259,1260.487182
1339.0,151,1261.544353
1685.0,205,1262.27739
1693.0,185,1263.025387
1700.0,192,1263.064283
1922.0,219,1263.82724
1323.0,151,1263.961881
600.0,91,1264.344855
1426.0,172,1265.469844
2352.0,324,1266.424289
1567.0,183,1267.385715
2348.0,354,1267.645022
1900.0,228,1268.417952
1701.0,194,1268.44189
1697.0,191,1268.509708
1426.0,191,1268.90066
1920.0,228,1271.000043
1701.0,194,1271.145652
1427.0,174,1271.837798
771.0,152,1272.07217
1322.0,165,1272.391316
1849.0,222,1272.694507
638.0,75,1273.618032
1702.0,200,1273.703803
1846.0,240,1274.267295
633.0,87,1274.478731
630.0,81,1274.636307
718.0,215,1379.841207
1561.0,221,1380.053637
1056.0,121,1380.272052
609.0,105,1380.770717
1323.0,143,1381.232482
1839.0,240,1381.334211
1563.0,176,1381.351164
634.0,78,1382.96285
1922.0,230,1383.354801
1320.0,157,1383.513376
1412.0,176,1384.133717
1693.0,214,1384.551597
1697.0,206,1385.323532
1564.0,211,1386.012686
1437.0,157,1386.488414
724.0,140,1386.516337
611.0,90,1388.224765
1335.0,159,1388.298568
1916.0,211,1389.106406
1565.0,170,1390.583452
1681.0,199,1391.202794
2343.0,354,1391.767282
1428.0,154,1391.821138
1311.0,208,1393.114676
1331.0,151,1394.115996
1845.0,218,1394.176833
1682.0,206,1396.124619
733.0,83,1396.19144
1417.0,246,1397.590694
1562.0,198,1397.85798
1697.0,186,1400.469987
1320.0,159,1401.217985
2345.0,349,1402.194372
2350.0,333,1403.742228
2674.0,1000,1404.482248
1570.0,180,1404.553057
1924.0,229,1406.500844
1695.0,204,1406.939669
1321.0,190,1408.161399
2607.0,457,1408.367846
2674.0,1000,1408.636128
1688.0,184,1408.850554
1322.0,147,1409.925676
1057.0,116,1411.682972
1348.0,142,1411.795671
1558.0,253,1412.904702
1695.0,194,1413.233821
1320.0,161,1413.737473
2706.0,1000,1415.145704
727.0,213,1416.76836
1575.0,167,1416.825208
1692.0,223,1416.866098
1321.0,160,1417.497408
2326.0,441,1418.494739
1321.0,153,1418.676253
611.0,85,1418.767009
606.0,107,1421.044913
1563.0,191,1421.705145
1694.0,238,1422.123026
1920.0,243,1422.167906
1695.0,194,1422.8052
720.0,110,1424.21742
1839.0,275,1424.929515
1686.0,196,1529.727012
1649.0,198,1529.727012
601.0,106,1530.481991
1920.0,203,1530.562775
2674.0,1000,1530.677468
1430.0,157,1530.908849
1325.0,163,1534.312737
1679.0,196,1534.338668
1840.0,209,1534.643851
1683.0,189,1534.985934
1677.0,189,1535.39484
1922.0,205,1535.503549
1573.0,177,1538.806707
2690.0,1000,1539.419069
1915.0,239,1539.955632
1918.0,247,1540.12418
1414.0,221,1540.556026
1916.0,248,1541.286071
2349.0,337,1542.92269
1855.0,228,1544.179586
1688.0,188,1544.561563
247.0,32,1544.922596
250.0,30,1545.228777
1931.0,280,1546.424576
1696.0,190,1547.18155
2674.0,1000,1547.239395
1430.0,154,1548.531934
2343.0,378,1549.789568
1938.0,228,1549.864368
1437.0,149,1550.440833
1692.0,196,1550.668225
1685.0,194,1551.494014
1452.0,154,1551.949794
1324.0,152,1553.808818
1315.0,198,1554.163867
1681.0,197,1554.214732
628.0,112,1554.404224
247.0,32,1554.498971
1426.0,191,1555.7207
1901.0,230,1555.766577
1324.0,140,1557.265565
1437.0,182,1558.511231
1691.0,188,1558.558108
1686.0,208,1558.820406
1319.0,161,1559.262223
1572.0,165,1559.395865
613.0,74,1560.14885
605.0,100,1561.434409
721.0,126,1561.547107
2706.0,1000,1561.699698
1428.0,148,1561.795442
2706.0,1000,1562.731935
1451.0,160,1562.828676
1688.0,274,1563.209657
632.0,103,1564.027467
1645.0,201,1564.520149
1708.0,176,1565.570337
1420.0,210,1566.182698
1565.0,178,1566.790073
611.0,75,1567.213938
1900.0,285,1567.693654
1823.0,226,1567.731552
1428.0,160,1568.037733
742.0,116,1569.330274
1437.0,156,1570.643757
1918.0,228,1571.163367
2345.0,364,1571.254124
1333.0,192,1571.895408
1683.0,200,1572.120804
2624.0,386,1572.505772
1700.0,191,1573.506096
1915.0,220,1575.439919
1684.0,200,1679.432775
1687.0,189,1680.173792
2337.0,395,1680.638547
1672.0,191,1681.633884
1323.0,143,1682.53148
1429.0,151,1683.484929
612.0,97,1683.757199
2623.0,381,1684.202009
2357.0,293,1685.940356
1324.0,141,1686.920731
1860.0,217,1687.33961
1695.0,185,1688.372845
723.0,103,1689.252491
613.0,85,1689.276426
1571.0,166,1689.654414
631.0,72,1689.965581
236.0,33,1690.703606
727.0,132,1692.164695
2338.0,392,1692.224534
630.0,90,1694.17631
1834.0,211,1694.266069
1685.0,202,1696.588852
2690.0,1000,1697.221159
2690.0,1000,1698.499737
1322.0,149,1700.560221
2355.0,296,1700.746723
1860.0,195,1700.92325
2690.0,1000,1702.678551
748.0,110,1702.898962
2611.0,453,1704.250344
1688.0,206,1705.417221
1306.0,227,1705.706446
1324.0,138,1705.747337
1822.0,348,1706.171202
593.0,92,1707.778898
1440.0,160,1707.778898
1050.0,113,1708.654556
1566.0,179,1709.410532
616.0,91,1709.854343
2630.0,367,1711.250606
2690.0,1000,1711.494952
1681.0,262,1711.830054
1698.0,175,1712.018552
599.0,91,1712.203056
1424.0,155,1712.517216
2690.0,1000,1713.143539
614.0,65,1713.564413
1701.0,178,1713.792801
616.0,96,1714.762207
1703.0,191,1715.851291
1579.0,164,1716.037792
594.0,100,1716.115584
1068.0,119,1717.453004
1577.0,191,1717.525808
599.0,91,1718.053396
2622.0,362,1719.83762
1839.0,205,1720.364211
750.0,107,1720.385155
2341.0,377,1720.405101
1427.0,162,1721.095254
1682.0,218,1722.386796
625.0,83,1723.112853
715.0,118,1723.186656
2615.0,436,1723.533726
1326.0,173,1724.510113
1694.0,205,1724.644753
2623.0,388,1724.945946
1857.0,216,1725.48251
1336.0,162,1830.63105
1421.0,154,1831.567543
1432.0,187,1831.934561
1916.0,218,1832.780297
1706.0,178,1833.155293
1686.0,192,1833.615062
1863.0,206,1834.801886
740.0,133,1835.101085
1699.0,190,1835.153943
593.0,111,1835.39031
1434.0,155,1836.789564
1320.0,151,1837.135639
1333.0,150,1838.81614
1697.0,190,1839.467397
2593.0,436,1839.603034
1568.0,168,1840.682145
1690.0,187,1841.492976
2352.0,326,1842.379602
1337.0,138,1842.69775
2346.0,340,1843.020885
1075.0,115,1843.342026
1436.0,164,1843.436772
1690.0,206,1843.601331
2516.0,627,1846.09366
1576.0,171,1846.228299
1417.0,157,1846.544453
1907.0,224,1846.570383
1350.0,158,1846.948372
1687.0,203,1847.252557
1907.0,214,1848.076353
594.0,96,1849.052738
1695.0,184,1850.11689
1939.0,227,1851.515148
626.0,70,1851.659761
1686.0,195,1852.371854
1576.0,171,1852.785747
2332.0,434,1853.143788
2349.0,332,1853.487867
249.0,31,1854.157075
2347.0,339,1854.6338
1697.0,202,1855.893428
1434.0,179,1857.034374
1840.0,204,1857.208906
1699.0,177,1858.02572
2352.0,318,1859.384084
1925.0,231,1859.776035
1694.0,198,1860.31559
1705.0,178,1861.027684
1573.0,182,1861.296964
605.0,89,1861.315913
1707.0,199,1862.502736
589.0,94,1863.381384
1345.0,154,1864.450522
1694.0,193,1864.587156
740.0,121,1865.163614
1673.0,279,1865.940535
1564.0,218,1866.189866
740.0,112,1868.520628
2658.0,1000,1868.689176
1314.0,183,1868.738046
1686.0,195,1868.862712
1696.0,181,1869.283585
1856.0,213,1871.019937
2341.0,381,1871.948453
1434.0,143,1872.058158
1916.0,220,1873.708741
2690.0,1000,1874.050826
715.0,121,1874.79583
1677.0,187,1875.33738
1431.0,152,1875.64755
2629.0,334,1980.731264
1578.0,182,1982.599263
1704.0,203,1982.767813
1423.0,165,1982.958302
1330.0,143,1983.258498
1349.0,140,1985.872502
1689.0,250,1986.379145
1432.0,181,1986.598558
1679.0,185,1987.052344
1050.0,112,1989.086897
1696.0,193,1990.14307
1699.0,193,1990.636749
1340.0,165,1990.692599
249.0,30,1990.781362
243.0,32,1991.479492
1322.0,144,1992.232478
1349.0,139,1993.754404
1435.0,158,1994.113443
2511.0,952,1995.001067
2658.0,1000,1995.314228
1436.0,164,1995.839821
1693.0,187,1998.236406
620.0,111,1998.305222
1937.0,214,1998.456817
1347.0,181,1998.938527
1676.0,201,1999.683532
2543.0,755,1999.868038
2690.0,1000,2001.856715
1692.0,181,2002.25864
1692.0,181,2002.421204
1431.0,198,2002.560831
1577.0,164,2003.500316
1680.0,188,2003.839408
1437.0,145,2005.005287
1348.0,142,2005.497968
2631.0,330,2006.1961
1693.0,189,2006.370632
1703.0,178,2006.439449
1324.0,179,2007.802799
1870.0,200,2007.918489
1050.0,116,2009.00558
1841.0,226,2010.059757
1705.0,175,2010.375911
1690.0,198,2010.640203
626.0,70,2011.989592
1666.0,199,2012.431409
1854.0,217,2012.717643
1570.0,167,2012.785461
2674.0,1000,2013.612249
586.0,100,2014.234582
1436.0,165,2014.386177
611.0,74,2015.892145
2601.0,482,2016.353909
1709.0,184,2016.511487
1701.0,193,2017.001177
726.0,157,2017.037081
1849.0,208,2017.249511
1417.0,190,2018.477226
743.0,108,2019.332936
1705.0,183,2019.784726
652.0,78,2020.178671
1708.0,188,2020.363177
1853.0,211,2021.063303
630.0,82,2021.151069
1692.0,215,2022.006778
1936.0,227,2022.049663
1700.0,194,2024.161011
1345.0,146,2024.347512
1703.0,183,2024.480157
1425.0,153,2025.425626
1685.0,236,2025.49145
1870.0,199,2025.629082
740.0,162,2025.674959
1574.0,166,2130.563196
1334.0,160,2130.772635
1321.0,151,2131.779938
1919.0,209,2131.798888
1329.0,170,2132.226743
1584.0,191,2132.537909
1699.0,202,2132.72441
622.0,68,2134.33909
753.0,120,2134.57745
2674.0,1000,2135.247657
1699.0,206,2135.621655
1435.0,149,2135.761281
1667.0,187,2136.166197
1683.0,257,2136.604026
1689.0,182,2136.826431
620.0,96,2137.807803
1428.0,152,2137.854678
1349.0,141,2138.453076
1697.0,182,2139.868288
1923.0,198,2140.658174
1702.0,183,2140.949395
1937.0,205,2141.221665
1580.0,170,2141.616608
1844.0,226,2142.90815
1719.0,195,2144.253549
1331.0,146,2144.458999
1318.0,176,2144.56671
1408.0,200,2146.168423
1921.0,226,2148.04939
1922.0,215,2149.152436
1673.0,266,2150.665387
2357.0,285,2150.967577
1442.0,185,2152.228203
1438.0,154,2152.620153
615.0,89,2152.939299
2353.0,318,2153.298338
1329.0,149,2153.953584
611.0,86,2154.509098
1322.0,150,2155.592198
1572.0,180,2157.004418
1577.0,170,2157.147037
2658.0,1000,2157.191917
1433.0,166,2157.674623
1687.0,190,2158.772685
