#{"t_start": 1755018479.6704838, "env_id": null}
r,l,t
3068.0,342,1097.457404
3068.0,345,1097.553148
3064.0,362,1098.091707
1697.0,176,1099.383252
3054.0,415,1099.400207
3066.0,355,1100.51323
2363.0,252,1103.090335
3056.0,404,1208.070486
3068.0,342,1208.556187
3059.0,389,1209.112698
3043.0,470,1210.100057
3064.0,365,1210.46109
3065.0,357,1211.405564
3046.0,451,1212.368987
3058.0,391,1214.70374
2640.0,278,1215.372949
3066.0,353,1215.962373
3068.0,343,1216.219685
3068.0,341,1217.63789
2650.0,283,1217.678782
3069.0,338,1217.91116
3066.0,353,1220.180089
1570.0,158,1221.15947
2360.0,280,1222.201682
2366.0,253,1223.303733
3069.0,338,1223.707653
3054.0,413,1223.871215
3059.0,390,1223.983914
2361.0,261,1226.05238
2364.0,257,1226.925046
3045.0,460,1228.206617
1579.0,153,1229.444306
2366.0,253,1229.547031
3068.0,343,1229.814315
1581.0,153,1230.287051
3066.0,355,1231.251471
3064.0,364,1231.873806
3056.0,401,1232.936962
2361.0,261,1235.185945
3070.0,331,1235.490132
2352.0,316,1236.543314
2645.0,283,1237.497761
3067.0,347,1237.522694
3064.0,363,1238.355467
819.0,122,1239.284979
3067.0,350,1239.65499
3063.0,367,1241.123062
3067.0,345,1243.309214
3064.0,362,1243.375037
3068.0,343,1245.244037
3064.0,365,1245.729738
3059.0,389,1247.057188
3064.0,363,1247.783244
3056.0,404,1248.324795
3065.0,356,1249.084762
2365.0,251,1250.805161
3063.0,366,1251.421512
3063.0,367,1251.513266
3064.0,362,1362.647202
3065.0,356,1364.18367
3068.0,341,1364.651145
3068.0,343,1366.530201
3059.0,389,1366.910182
3066.0,355,1369.235962
3068.0,341,1370.00989
2363.0,252,1372.208192
3052.0,424,1372.556245
3066.0,355,1373.516313
2363.0,252,1374.540282
3069.0,340,1374.934099
3060.0,382,1377.587598
3071.0,328,1378.402389
2363.0,262,1378.862093
3058.0,391,1380.330072
3057.0,396,1382.391616
3057.0,399,1383.3376
3065.0,356,1383.6541
3058.0,394,1384.191166
2363.0,257,1384.578119
2366.0,252,1384.90207
3066.0,352,1386.004829
1726.0,175,1387.578269
3068.0,342,1388.611856
2641.0,283,1389.214236
3070.0,335,1391.705067
3062.0,371,1393.429952
3059.0,389,1393.473561
2366.0,253,1393.536868
3061.0,379,1393.957885
2361.0,263,1394.808917
3060.0,381,1395.09782
2362.0,261,1395.362576
2366.0,253,1399.522072
3063.0,370,1400.43447
248.0,27,1401.065292
3071.0,330,1401.363022
3065.0,358,1401.904207
3066.0,352,1402.354009
3073.0,319,1402.944391
3068.0,342,1402.944391
2363.0,259,1407.487343
3062.0,372,1408.284798
2363.0,259,1408.433404
2366.0,253,1408.861062
3067.0,350,1409.302402
3066.0,355,1410.263845
3067.0,349,1411.086061
1571.0,166,1521.739443
2363.0,260,1521.916739
2367.0,253,1521.916739
2366.0,253,1522.773052
3069.0,339,1522.955094
3069.0,339,1524.292078
2114.0,1000,1526.188385
3069.0,338,1526.584933
2364.0,257,1527.948345
3071.0,326,1529.454773
3067.0,349,1530.170136
3069.0,337,1530.995611
3067.0,349,1531.08855
2363.0,259,1532.40511
3066.0,351,1532.72737
3069.0,339,1534.676683
2645.0,283,1534.700673
2364.0,257,1535.505962
2366.0,253,1536.197068
2363.0,257,1538.485508
2366.0,253,1538.716628
3070.0,335,1538.967584
2363.0,260,1540.966829
3049.0,435,1541.530485
3069.0,339,1542.874076
3069.0,339,1544.390324
2364.0,257,1544.743544
2363.0,260,1545.05671
3056.0,403,1545.253003
2363.0,260,1547.188774
3066.0,352,1547.422909
3067.0,347,1549.79407
2366.0,253,1550.373199
2363.0,260,1550.889999
3068.0,345,1551.055822
3068.0,344,1553.222854
3064.0,361,1553.819697
3068.0,341,1555.275591
2361.0,263,1556.004045
3063.0,369,1556.182977
2366.0,253,1557.118963
3067.0,346,1558.784702
3066.0,353,1559.587888
3068.0,340,1561.632346
3067.0,349,1562.441693
2366.0,253,1562.527977
3068.0,342,1563.761051
3066.0,352,1564.737728
2344.0,352,1565.771876
3069.0,340,1567.006122
2364.0,257,1567.698432
3063.0,368,1568.379952
2362.0,258,1678.249625
3059.0,387,1680.046256
2363.0,252,1680.064202
3057.0,400,1680.254702
2361.0,261,1681.566486
3060.0,381,1682.109174
3070.0,330,1683.835196
3063.0,367,1685.331646
3067.0,346,1686.353568
3074.0,314,1687.424452
3066.0,353,1688.361718
1579.0,153,1688.980638
3070.0,330,1689.304924
3060.0,384,1689.321878
3068.0,342,1690.146165
3070.0,333,1691.7127
3065.0,355,1694.711761
3070.0,331,1695.226399
2363.0,257,1695.293964
3069.0,339,1696.294452
3060.0,383,1698.251097
3052.0,421,1698.779307
3056.0,404,1699.526348
3062.0,370,1700.24744
2366.0,253,1701.111155
2353.0,302,1701.798979
2365.0,253,1704.496521
2367.0,257,1705.182498
3060.0,385,1705.680543
2363.0,260,1706.024234
3041.0,478,1706.820052
3059.0,386,1710.514135
3061.0,379,1710.928594
3048.0,442,1710.973474
3069.0,339,1712.390929
3067.0,349,1713.306772
3066.0,354,1714.221184
3066.0,354,1715.020111
2361.0,266,1716.668311
1570.0,158,1716.954977
3070.0,334,1718.717794
2293.0,610,1719.86267
3069.0,338,1720.300566
3056.0,405,1720.411643
2366.0,253,1720.960392
3065.0,359,1722.627919
3069.0,339,1724.697545
1570.0,158,1724.748414
3068.0,342,1725.045959
3069.0,340,1836.46031
3070.0,334,1837.46893
3065.0,359,1838.506324
3064.0,361,1838.667249
3065.0,356,1840.779883
2363.0,262,1840.935628
3067.0,347,1842.682029
3066.0,352,1842.752914
2362.0,258,1843.613998
2363.0,252,1844.669679
3061.0,377,1845.409798
3069.0,337,1846.565995
2363.0,260,1848.874531
3069.0,335,1848.940358
3068.0,342,1848.961302
1568.0,159,1849.233317
2363.0,259,1849.803671
3068.0,342,1850.888175
3065.0,356,1853.285016
3068.0,342,1854.832207
2363.0,257,1855.119469
2645.0,283,1856.645098
3068.0,341,1857.192928
3067.0,345,1857.545278
3070.0,333,1858.940874
1858.0,185,1859.50514
3041.0,476,1860.370492
3066.0,351,1861.637518
3066.0,352,1863.213952
2364.0,257,1863.669871
3067.0,347,1864.889258
3068.0,342,1865.314682
2634.0,284,1866.228237
3068.0,343,1867.025321
3070.0,335,1868.307035
3065.0,356,1870.047235
2646.0,283,1870.334018
2363.0,260,1872.402274
3058.0,394,1872.516087
3067.0,350,1873.190872
3059.0,389,1874.550588
3065.0,357,1875.534386
3068.0,345,1876.487421
3063.0,365,1878.758461
3057.0,397,1879.784565
2637.0,280,1879.831452
3067.0,349,1880.809178
2362.0,258,1881.638082
3052.0,421,1882.376223
2364.0,259,1882.647461
3039.0,487,1992.132547
3068.0,342,1992.846637
2366.0,252,1993.560727
3069.0,338,1993.711323
3068.0,344,1993.872891
3067.0,348,1994.852271
3067.0,347,1996.358242
3067.0,349,1996.655447
3068.0,344,1999.807015
3068.0,344,2000.495175
2363.0,260,2000.690652
3069.0,339,2001.275089
3065.0,356,2001.519435
3067.0,347,2001.65208
3067.0,349,2004.450593
1570.0,158,2004.805643
3051.0,427,2005.918666
3068.0,343,2007.587203
3070.0,330,2008.212529
3068.0,343,2008.299296
3069.0,339,2009.186922
3065.0,360,2009.791305
2363.0,259,2010.366766
3067.0,348,2012.840149
3067.0,350,2013.999049
3067.0,346,2015.450166
3071.0,328,2015.651627
3063.0,366,2016.574159
3069.0,337,2016.852415
3068.0,341,2017.573485
2637.0,277,2020.215418
3047.0,447,2020.529577
3068.0,343,2020.554511
3066.0,351,2023.340059
3065.0,360,2023.775893
3066.0,353,2024.510926
3066.0,351,2024.730339
3067.0,347,2025.333725
1569.0,158,2026.837703
3069.0,337,2028.250921
3064.0,361,2028.465348
3066.0,354,2028.640878
3065.0,358,2031.910131
3066.0,353,2032.566375
3068.0,341,2033.099949
3061.0,375,2033.261516
3064.0,363,2035.164425
3067.0,346,2143.828596
608.0,58,2144.332981
3063.0,366,2144.741176
3057.0,397,2145.464169
3065.0,360,2148.336269
1699.0,176,2148.758358
3062.0,372,2149.357898
3067.0,349,2149.57618
3065.0,360,2149.668449
2366.0,257,2150.242695
3071.0,330,2152.898914
1711.0,178,2153.843295
3059.0,389,2154.806967
2363.0,257,2154.90139
2365.0,258,2155.500277
3068.0,342,2156.546926
3067.0,347,2158.126714
3065.0,356,2158.956506
2366.0,253,2160.149844
3069.0,340,2161.233962
1569.0,159,2162.055411
3069.0,336,2163.207733
3063.0,365,2163.794339
3069.0,339,2163.856036
3062.0,371,2165.589572
3063.0,369,2167.789918
3060.0,384,2169.210804
3068.0,342,2169.301282
2363.0,257,2169.839545
2646.0,283,2170.515973
3064.0,362,2170.539937
3073.0,320,2170.733863
3067.0,348,2173.870852
1569.0,159,2174.561403
3060.0,384,2176.856632
3068.0,344,2177.463027
3062.0,373,2178.056536
3064.0,362,2178.455239
3069.0,339,2178.612053
1711.0,178,2178.756029
3065.0,356,2178.997991
3064.0,362,2182.422033
1711.0,178,2182.823507
2363.0,262,2183.054985
2363.0,259,2183.636309
2646.0,283,2185.510539
3068.0,341,2186.172375
3068.0,344,2186.613623
3069.0,337,2186.996182
2363.0,252,2189.589889
1714.0,179,2189.705023
3064.0,364,2191.042183
3063.0,367,2191.521085
3065.0,358,2191.542027
1448.0,142,2192.886889
3068.0,342,2301.535651
3068.0,343,2301.989802
3068.0,341,2302.322559
3069.0,339,2305.009614
3070.0,331,2306.699154
3065.0,359,2306.867429
3068.0,343,2306.968839
3062.0,375,2309.109081
3066.0,353,2310.356244
3050.0,431,2311.737294
3056.0,402,2311.869792
3065.0,356,2313.478006
3070.0,334,2314.845854
3068.0,341,2314.915976
3064.0,361,2315.222927
3069.0,337,2317.040403
1448.0,142,2318.166553
3067.0,349,2318.59645
3069.0,338,2319.80168
3061.0,378,2320.642649
2351.0,318,2320.931851
1711.0,178,2321.257341
3070.0,330,2322.706072
3055.0,410,2324.900798
3066.0,351,2326.475436
1697.0,176,2326.854295
3059.0,386,2327.702984
3069.0,338,2327.805932
3068.0,341,2328.761784
3068.0,340,2329.326987
2356.0,290,2331.754691
3029.0,538,2333.706671
3069.0,336,2334.802854
3065.0,355,2334.864694
2359.0,273,2335.14983
3068.0,345,2335.8455
3057.0,399,2337.172658
3057.0,400,2338.691919
1699.0,176,2339.987685
2364.0,257,2340.802626
3059.0,389,2340.869022
3067.0,345,2341.788454
3063.0,365,2343.458764
3061.0,378,2344.108651
3068.0,340,2345.303026
3067.0,346,2346.948083
3069.0,337,2347.991335
3066.0,352,2458.155725
3064.0,361,2458.42862
3065.0,359,2459.276064
3068.0,341,2461.092058
3063.0,370,2461.160886
3068.0,342,2463.960181
3047.0,446,2464.748473
3070.0,333,2465.944936
3070.0,335,2466.28616
3054.0,411,2466.603001
3066.0,353,2467.547446
3070.0,330,2468.898327
3070.0,334,2469.071186
3070.0,334,2472.734188
2363.0,259,2472.850864
2365.0,258,2473.764168
3068.0,345,2474.229433
3052.0,423,2476.340152
3069.0,337,2477.033613
3066.0,350,2477.17979
3068.0,344,2480.868798
3059.0,388,2481.772238
3068.0,344,2482.201096
2980.0,781,2482.343988
3065.0,357,2484.683983
3070.0,333,2484.831604
3056.0,405,2486.679832
2366.0,257,2487.802754
3008.0,645,2488.84832
3067.0,348,2489.08717
2365.0,253,2490.783137
3061.0,379,2491.124521
3056.0,402,2491.802036
3056.0,405,2494.20811
3066.0,351,2494.943871
3069.0,340,2495.841651
3067.0,346,2496.955709
3063.0,367,2497.643025
3063.0,368,2499.395696
3062.0,375,2500.606487
3054.0,413,2500.81789
3066.0,352,2502.429058
3068.0,344,2503.808098
3067.0,347,2505.040163
2339.0,393,2617.240449
3067.0,349,2617.939459
3069.0,338,2618.840671
3066.0,352,2619.377267
3011.0,630,2619.947994
3066.0,351,2620.983422
3070.0,334,2621.946338
1569.0,158,2622.509052
3066.0,351,2623.563853
1570.0,158,2623.628386
3068.0,344,2625.162824
248.0,27,2625.80779
2646.0,283,2625.953899
3064.0,361,2626.287972
3070.0,334,2628.780379
2364.0,257,2629.675048
3067.0,347,2630.635869
3061.0,376,2630.777466
3068.0,345,2631.670674
3070.0,334,2633.849537
3064.0,363,2634.367496
248.0,27,2634.462242
3066.0,353,2634.611103
3066.0,352,2637.024871
2650.0,283,2638.252888
3063.0,366,2639.355522
3061.0,378,2639.491292
2364.0,257,2640.434284
3043.0,467,2640.587879
1569.0,158,2641.954413
3066.0,353,2642.555051
3065.0,356,2642.9177
1059.0,107,2644.534833
3069.0,340,2645.071274
1571.0,158,2646.33847
3061.0,377,2648.199697
3067.0,350,2648.636014
2622.0,414,2649.171435
3062.0,374,2649.368931
3067.0,345,2650.991995
248.0,27,2651.622666
248.0,27,2652.257133
3069.0,336,2652.353882
3069.0,338,2652.985895
3063.0,370,2655.273327
3068.0,343,2656.551997
3069.0,340,2656.953302
3067.0,350,2657.917943
3060.0,385,2658.550492
3067.0,348,2660.835544
3064.0,362,2661.206125
3068.0,345,2661.33181
3069.0,339,2663.084548
3065.0,356,2773.779989
3067.0,345,2773.927148
3062.0,373,2775.572135
2366.0,253,2776.162746
3062.0,373,2776.182693
3067.0,349,2777.949383
3069.0,336,2778.054103
3073.0,319,2781.321147
3066.0,350,2782.164867
3050.0,434,2782.343952
2639.0,277,2782.67833
3069.0,338,2783.514864
3062.0,373,2784.919488
3067.0,346,2785.948926
3068.0,345,2786.039684
2366.0,253,2789.363471
3067.0,349,2789.414637
3068.0,343,2790.296453
3067.0,346,2790.710218
2366.0,253,2790.758092
3060.0,383,2791.049639
2366.0,253,2791.801702
2636.0,278,2792.506908
3068.0,341,2797.375021
3068.0,342,2798.293444
3060.0,385,2798.339505
3066.0,354,2798.979728
3067.0,349,2799.229144
3064.0,363,2799.279011
3067.0,349,2800.035926
3067.0,346,2800.642929
1568.0,159,2802.127043
1726.0,175,2804.78857
3070.0,335,2805.308938
3065.0,357,2806.688045
3065.0,360,2807.683633
3068.0,345,2808.027154
3057.0,400,2808.540716
3040.0,482,2810.276804
3064.0,363,2810.553185
248.0,27,2811.167682
2362.0,263,2811.352895
2363.0,259,2814.049341
2363.0,260,2814.590361
3051.0,429,2814.668074
3062.0,371,2815.25165
3058.0,393,2816.889151
3066.0,350,2818.450231
1448.0,142,2818.62123
3066.0,351,2819.529375
3064.0,363,2819.641369
3068.0,341,2931.645629
3069.0,338,2932.107185
2366.0,253,2932.339321
1713.0,178,2932.364256
3066.0,354,2932.545707
2358.0,280,2934.57493
2366.0,253,2935.120356
1725.0,175,2939.207479
3069.0,338,2939.521112
3072.0,323,2939.879891
3069.0,338,2940.188246
2363.0,257,2940.506143
3037.0,496,2940.663681
3062.0,373,2941.271889
3056.0,402,2941.505444
2366.0,253,2946.251781
2363.0,257,2946.799723
3071.0,326,2946.936987
2366.0,253,2947.236792
2366.0,253,2947.446702
3072.0,323,2948.132528
3063.0,368,2948.156473
3064.0,362,2948.393157
1713.0,178,2951.470509
2366.0,253,2952.739392
2359.0,286,2953.633083
2358.0,277,2953.970998
2366.0,253,2954.348563
2358.0,292,2955.036958
3060.0,385,2955.236881
3067.0,348,2956.419627
1569.0,158,2956.466453
2366.0,253,2957.388079
1569.0,158,2958.970932
2366.0,253,2959.573676
2361.0,268,2961.482557
3065.0,358,2962.586838
2366.0,263,2962.803593
3054.0,413,2964.240466
3069.0,340,2964.509998
3070.0,334,2965.314091
2363.0,257,2965.71419
1578.0,153,2968.033907
1074.0,106,2968.171906
3062.0,373,2970.105153
2363.0,257,2970.121114
3067.0,348,2970.564501
3068.0,345,2970.721759
2366.0,253,2971.181197
2364.0,257,2973.949747
2362.0,273,2974.456228
2366.0,258,2976.116204
3067.0,348,2978.234991
3071.0,327,3088.189474
3051.0,428,3090.048728
3043.0,467,3091.089111
2114.0,1000,3091.852984
3069.0,340,3091.902919
3063.0,366,3091.992055
2365.0,256,3093.780564
3061.0,377,3094.501591
3073.0,319,3097.594976
3064.0,363,3099.698127
3067.0,347,3100.15166
3068.0,345,3100.198361
3047.0,447,3102.506786
3066.0,354,3102.876749
2363.0,252,3103.582555
2363.0,257,3106.317065
3065.0,358,3108.207993
3069.0,340,3108.226941
2363.0,260,3109.7458
3070.0,330,3110.3296
2993.0,719,3110.806981
3069.0,338,3110.877623
2114.0,1000,3111.936528
3069.0,340,3114.35254
3070.0,330,3116.051603
2361.0,268,3116.118437
3068.0,344,3116.402579
2363.0,260,3116.50232
3070.0,335,3118.857361
3066.0,354,3119.271247
3069.0,339,3120.045848
3069.0,338,3122.469618
2363.0,259,3122.620929
3069.0,340,3124.205911
3066.0,350,3124.502029
2364.0,259,3125.062955
3056.0,405,3126.22342
3065.0,359,3127.892885
3068.0,344,3128.320621
2366.0,253,3128.719161
3068.0,342,3130.648059
3069.0,340,3132.685807
3065.0,360,3132.853499
3066.0,351,3133.488568
2365.0,258,3134.028283
2363.0,252,3134.681453
3065.0,357,3134.725683
3068.0,343,3136.419994
2366.0,257,3248.887061
3067.0,348,3249.103452
2366.0,253,3250.831664
2363.0,257,3250.962534
3067.0,346,3251.142638
3065.0,359,3252.109004
3069.0,339,3252.179343
3069.0,339,3254.675841
2364.0,259,3255.056957
2366.0,253,3255.105827
3068.0,345,3259.115892
3066.0,355,3259.214092
3066.0,355,3259.570989
3068.0,341,3260.307283
3066.0,350,3260.43684
3069.0,338,3263.073802
3064.0,365,3263.65673
3053.0,417,3264.502234
2363.0,260,3266.611285
3067.0,347,3267.498782
3063.0,368,3267.899691
3065.0,360,3268.143747
3067.0,348,3268.57402
3067.0,346,3271.420014
3067.0,350,3272.984691
3056.0,403,3273.387581
3068.0,343,3274.855869
3067.0,347,3275.906541
3073.0,318,3276.304164
3066.0,354,3276.705931
3064.0,365,3276.723883
2367.0,253,3279.05345
3068.0,344,3279.676097
2366.0,253,3280.975358
1570.0,158,3282.886678
3070.0,331,3284.227795
3065.0,357,3284.474264
3065.0,355,3285.216661
3063.0,366,3285.449708
3064.0,364,3288.383041
3065.0,360,3289.55928
3068.0,344,3290.996229
1569.0,158,3292.130644
3070.0,335,3292.405859
3064.0,363,3292.837925
3069.0,338,3293.258593
3069.0,338,3293.50266
2130.0,1000,3401.656646
3069.0,340,3401.999922
2366.0,253,3402.499529
3067.0,347,3403.595052
2362.0,261,3403.803878
3067.0,347,3405.351826
3060.0,383,3405.735088
1578.0,153,3405.98915
3048.0,443,3408.187929
1926.0,193,3408.210868
3067.0,348,3409.646889
3067.0,347,3411.468008
3068.0,342,3413.434069
3070.0,333,3413.480112
3059.0,388,3414.042144
3023.0,568,3414.8464
3069.0,340,3415.734329
3067.0,350,3415.977502
3065.0,360,3417.555198
3067.0,348,3419.174759
3071.0,329,3420.874703
3067.0,350,3421.287781
3070.0,331,3421.493017
2639.0,277,3422.257621
3065.0,358,3422.887205
3065.0,358,3423.795993
3068.0,344,3425.332834
3066.0,354,3427.181297
2639.0,278,3427.51401
3070.0,332,3428.316772
