#{"t_start": 1754048206.4925005, "env_id": null}
r,l,t
2835.521,477,610.806523
2892.814,381,612.019809
1013.9985,133,613.334311
2774.7278,579,613.691356
547.40027,139,614.130671
585.2,62,615.299031
1626.1974,175,615.37483
2892.1143,383,615.60222
989.1986,175,616.586938
700.9987,115,617.149434
2865.3137,427,617.998182
552.2005,132,619.108545
2799.6143,536,620.798341
2883.4158,397,747.573332
1633.5974,174,749.144714
2879.216,405,749.79245
2871.4167,417,751.802598
2820.8193,501,752.162652
2846.921,458,752.323222
226.20009,35,752.719357
2858.318,440,753.234993
585.2,62,753.796778
2804.218,530,756.663136
1564.998,283,757.109941
1624.3973,174,757.75979
2880.615,401,757.9079
624.1974,230,758.281423
1769.3969,197,758.901764
1001.3987,117,759.72303
1006.1988,110,759.976353
2840.4219,469,761.308805
1624.3973,174,763.480219
632.3987,244,766.200973
1001.3987,117,766.605464
2879.116,405,768.573643
2697.9114,706,771.140834
2805.2283,527,771.533176
2816.8176,508,773.253844
2841.2144,467,773.487219
1777.5969,194,773.566009
583.2,62,775.11042
2717.321,675,775.979097
2873.8115,413,776.934487
1629.3973,174,777.817429
2862.0183,433,777.842361
1620.1974,172,778.075738
601.9987,275,778.326068
585.2,62,778.507583
1767.7969,198,781.110285
2877.3162,407,782.149016
1623.5973,176,782.645688
1779.5968,196,782.935912
1635.9974,173,786.683242
632.3977,222,786.927099
2847.4211,457,787.058256
2874.6162,411,788.541814
585.2,62,788.670663
2861.1187,435,789.872467
1001.7987,116,789.96123
2841.722,466,790.533699
585.2,62,791.510595
2880.1145,403,793.229699
2865.9177,426,794.102874
1023.1988,115,794.517765
585.2,62,796.121515
522.8011,218,796.190331
2479.612,364,796.190331
2503.805,303,796.442015
201.40013,42,797.240035
2205.5107,349,797.717757
1867.797,191,798.988423
1623.9974,170,922.756013
1649.5975,169,923.083138
1643.1975,170,923.931395
2847.3208,457,924.07053
2876.2163,410,926.092668
1377.9982,143,926.799287
1649.1975,170,928.499848
2904.6116,361,929.38451
2858.8154,438,929.802899
1625.1974,175,930.638679
1626.7975,173,931.279963
2885.9138,393,931.491398
2891.514,384,932.755537
2896.0122,375,933.670124
1626.7975,168,934.171876
1651.5975,169,935.963085
2900.3125,370,938.218682
2258.5024,264,938.244125
1648.1975,170,938.710399
2888.1138,390,939.616483
570.3995,97,940.76843
1023.1988,115,941.221726
2855.7163,444,942.303356
2904.111,363,942.303356
2865.7178,426,944.824286
1638.3973,182,945.490029
1647.1971,185,947.136167
2895.6094,376,948.503531
2817.5154,507,949.208646
2888.4146,389,949.806068
1001.3987,117,951.556875
2882.5117,399,951.638008
2831.5205,484,954.853211
2868.6174,421,955.802673
1640.7976,166,955.911886
2874.016,413,956.243955
1626.7974,173,959.34069
2885.6138,394,959.969009
1650.5975,169,960.179953
2867.1184,425,960.205884
2864.5164,429,962.68462
2245.0037,285,963.319921
1627.5973,176,964.540183
2499.0063,305,967.340639
997.89856,123,967.817365
2846.8167,458,968.190367
2883.7144,396,970.521647
2861.918,433,971.543929
1627.9973,175,972.376689
1034.5978,981,972.685862
1625.7974,176,972.811526
2876.3162,410,973.393969
2465.599,399,973.750523
2904.4114,362,1097.593237
1628.7974,176,1098.193632
2922.509,332,1099.997826
2258.3022,267,1101.462908
2901.8125,366,1102.638287
2903.412,364,1102.85371
2265.7017,259,1104.186696
1620.1974,172,1104.340285
2880.1155,403,1104.536759
1640.1975,170,1105.727099
1648.1975,170,1106.890365
2878.016,405,1108.445729
1648.1975,170,1108.469666
1645.9974,170,1108.626787
460.99762,638,1108.669672
580.6002,96,1111.113904
2252.3037,275,1111.509354
1626.9974,170,1112.827338
1626.9974,170,1112.986912
2856.6194,441,1114.068703
2248.904,283,1114.145497
2257.3022,265,1115.245065
2868.1182,423,1116.556576
2257.6023,266,1117.998412
2246.1042,285,1118.865131
2252.5034,277,1120.121605
1002.3987,117,1121.827985
2883.5144,397,1123.042076
2907.4116,357,1123.244535
223.20009,35,1123.932694
2889.3132,387,1124.083292
569.7996,88,1124.11022
2897.813,373,1124.822809
2909.311,355,1125.663578
2212.2036,342,1126.866992
1635.9974,173,1128.509052
2898.6125,371,1129.782309
1641.5975,166,1131.150178
2253.1033,275,1131.303768
688.3952,259,1132.48062
585.2,62,1132.758875
2898.3127,372,1132.941388
2915.2102,345,1133.090496
2904.912,361,1134.23898
1632.5973,179,1135.861655
2494.207,312,1136.510526
2910.411,352,1138.833797
999.3987,117,1139.551878
1379.9982,143,1139.602251
585.2,62,1140.467951
2903.812,363,1141.860101
604.1998,82,1142.575189
2892.5142,382,1142.972937
2882.9153,398,1143.051237
2909.3108,355,1143.431615
2868.9175,421,1143.815095
1612.197,197,1146.914004
1626.7975,173,1147.403695
730.3985,189,1147.883941
207.00012,40,1267.956936
2892.7134,381,1268.92836
1754.7965,221,1269.030098
2879.61,404,1269.568988
2906.6116,359,1271.296414
2889.8132,386,1272.884675
2252.7031,274,1274.452748
2876.7148,409,1276.940113
2907.7112,356,1277.10917
1632.5974,179,1277.465234
221.8001,36,1278.369861
2891.814,383,1278.719924
2883.6157,396,1279.140325
2884.015,395,1279.663353
2880.9155,401,1281.574244
1629.5974,174,1282.80595
1597.5972,181,1283.338698
1613.1973,185,1283.868282
2878.0159,405,1284.83141
2871.316,417,1287.827924
1637.7974,178,1287.995477
2841.9219,466,1288.929929
2526.805,291,1289.104462
530.40076,169,1289.196217
2892.1135,383,1289.512273
2216.107,330,1292.333437
566.2003,135,1292.926606
1652.1975,170,1293.514035
2841.3196,467,1294.807576
2233.7024,304,1296.6238
1651.1975,170,1297.267622
2894.4136,379,1297.447141
2891.3147,385,1297.743349
1776.7969,196,1298.494848
2896.0105,375,1298.625007
1595.1971,182,1299.411721
2246.204,282,1299.543369
1652.5975,169,1301.569044
2254.2031,275,1306.473108
2912.3103,350,1306.717455
2898.4124,372,1306.96579
2853.0203,448,1308.06436
2898.7122,371,1308.089294
2873.416,414,1309.062705
2883.2153,397,1309.682067
1623.5972,181,1311.355134
2880.7153,401,1311.871037
1596.7972,181,1312.741709
1604.1974,180,1313.723085
2247.1038,290,1313.914572
2226.0034,315,1317.834387
2885.6155,394,1318.262612
2856.116,443,1318.361348
2913.2075,347,1440.567758
2897.8132,373,1440.722344
699.9987,123,1441.281848
1620.7975,176,1442.548966
2876.8167,408,1443.00426
2897.9126,373,1443.255096
2885.6145,394,1443.634011
2242.304,287,1444.993429
1624.7974,176,1445.124079
1646.7975,171,1446.982581
1650.1975,170,1447.666259
1626.7975,173,1448.103738
2240.7039,294,1448.894149
214.2001,37,1449.092556
1637.9974,173,1449.476291
2897.3123,375,1450.415779
1628.1974,172,1451.413111
176.00018,50,1451.704838
1620.1974,172,1453.375903
2814.4106,512,1456.341807
2247.9026,286,1456.544266
2895.3125,377,1457.519657
1648.1975,170,1457.821849
2900.4116,369,1459.07255
2902.0115,365,1460.920598
1613.3971,184,1461.074186
710.1986,120,1464.116416
1571.5955,254,1464.311893
1650.1975,170,1465.264366
2885.2144,395,1466.655741
2855.9097,433,1468.562805
2879.1123,405,1469.38624
-205.99709,1000,1470.879037
1620.1974,172,1471.032627
2252.5032,272,1471.052572
712.39856,122,1471.650498
2259.1028,270,1472.095308
2912.4106,349,1473.163978
1651.1975,170,1473.681593
1613.3971,184,1475.556454
1651.1975,170,1475.991291
-205.99709,1000,1477.377092
2246.903,281,1479.244857
2883.8096,396,1481.107418
1614.3971,187,1482.176069
2256.9023,271,1482.506693
2892.613,381,1482.924245
2892.613,381,1483.472778
2909.8113,353,1485.006691
2780.8113,568,1485.553735
1651.1975,170,1486.572047
2244.7024,286,1486.667792
1633.9974,173,1487.416788
673.7978,153,1489.025528
2889.5117,387,1491.102494
2885.7148,394,1492.647377
2904.4119,362,1613.656856
2898.6123,361,1615.749767
2513.8054,291,1615.749767
1620.1974,172,1616.38806
2908.011,355,1616.634401
2877.1072,398,1617.621776
1625.7975,171,1620.099694
374.20285,490,1622.429435
2246.003,280,1623.553936
2873.8164,413,1624.241217
2834.523,479,1625.757536
2883.1138,398,1625.907643
580.80005,68,1625.955515
1579.9963,248,1626.411312
569.4003,132,1626.862106
2878.016,405,1626.932918
2850.112,453,1629.182897
1797.7966,206,1632.406752
2904.8098,361,1635.346333
2808.6096,521,1636.094861
2873.5168,414,1636.857678
2859.22,437,1637.523278
585.2,62,1638.462595
2133.0999,473,1639.434703
2814.707,511,1639.887492
2868.6162,421,1640.332303
2852.2197,450,1644.016005
2896.012,375,1644.99738
2912.7104,349,1647.470822
2248.004,278,1647.546619
2832.31,482,1648.507577
2187.4077,382,1649.28301
2888.7148,389,1649.894375
2789.2297,555,1651.724536
1650.5975,169,1653.579343
1651.1975,170,1654.237584
2901.4124,367,1654.388181
2919.7092,336,1656.091625
1622.5974,174,1656.192356
1646.7975,171,1658.734363
2880.4158,402,1658.734363
2769.8083,586,1659.054013
1629.5975,174,1660.486183
2796.4092,542,1661.212749
2919.109,338,1662.181666
2879.6138,394,1664.241684
2266.5017,257,1665.239526
2249.4033,277,1665.745695
2892.8132,381,1665.835455
580.80005,68,1665.945162
1648.3975,169,1786.292734
2892.7134,381,1788.629501
699.1988,152,1789.515807
2904.911,361,1789.565673
2904.2117,362,1790.35108
1868.997,190,1790.618873
203.80013,41,1790.64281
1651.1975,170,1790.71612
218.2001,37,1791.291091
2256.4033,274,1792.880841
2904.6108,361,1794.382882
1641.9976,165,1794.953862
2898.213,372,1798.169047
2903.512,364,1798.852221
1643.9976,165,1799.16239
2888.6143,389,1800.603439
2903.812,363,1800.627374
2880.2158,402,1800.954513
2904.1118,363,1802.179591
1625.7975,171,1803.263705
1625.7975,171,1804.977089
2874.0088,413,1804.977089
1650.5975,169,1805.266826
2258.8022,261,1805.842288
1651.1975,170,1806.497307
2889.4143,387,1808.055663
1652.5975,169,1809.249501
1651.5975,169,1809.555193
585.2,62,1809.635977
2892.414,382,1810.347193
237.60007,31,1810.347193
1628.7975,173,1810.919087
2922.009,333,1813.452688
1632.7976,171,1814.039691
2921.4092,334,1814.412628
2856.9194,441,1814.532325
1650.5975,169,1814.723321
1639.7971,186,1815.162147
1651.5975,169,1815.290805
2222.3074,325,1817.660377
1621.7975,216,1819.104025
1664.7969,193,1819.430153
2908.0112,355,1823.87142
2886.7087,391,1824.128732
2889.6143,386,1824.51071
2900.2126,370,1824.713168
2880.4155,402,1825.728453
2906.812,358,1826.919788
2892.7136,381,1828.918582
2252.8992,271,1831.141164
1625.7975,171,1831.296748
2838.101,473,1831.596946
588.0002,88,1833.531807
1647.3972,182,1833.553749
2888.4136,379,1833.628549
2901.312,367,1835.103765
2873.7158,414,1835.152634
1651.1975,170,1835.478762
1505.1996,425,1835.625371
952.99915,198,1836.644783
1651.5975,169,1837.849561
1315.3984,257,1961.478814
2905.0115,360,1964.634416
2885.8125,393,1964.978006
2847.4036,457,1965.02887
1646.1975,170,1965.784358
2903.5107,354,1966.675284
2835.422,467,1967.183923
423.59647,561,1967.750914
189.80016,46,1968.369766
235.40007,32,1968.569232
1646.7975,171,1970.118091
1573.7954,256,1971.138381
1779.9971,190,1973.437119
2493.81,351,1973.929328
2887.0146,390,1974.980402
2871.7168,416,1977.291253
2906.3118,360,1977.559536
2867.8176,423,1980.974494
2604.2083,320,1981.623276
81.99838,1000,1982.004257
2891.2078,385,1983.743613
2891.314,385,1984.80528
1628.3973,174,1985.392745
2888.614,389,1987.201922
2877.2146,407,1987.91302
2266.4019,254,1988.033698
167.8002,53,1988.560289
1777.197,190,1990.239309
2526.8047,288,1992.127782
1851.3971,184,1992.618979
2847.8215,456,1993.581928
2879.513,404,1994.05418
2257.203,265,1994.834616
163.4002,54,1995.472909
1625.7975,171,1996.557011
81.99838,1000,1996.708605
1626.5973,176,1998.115629
2913.0112,348,1999.166327
1651.1975,170,1999.843532
2829.5217,487,2001.101297
2901.112,368,2002.150491
1651.1975,170,2002.567376
1615.7974,178,2003.789615
2904.8118,361,2004.167619
2903.812,363,2006.082008
2909.8115,353,2008.945304
2599.809,326,2009.495341
1596.5972,181,2133.655253
443.59692,666,2133.76496
2873.9165,413,2134.865537
2823.524,497,2135.385148
2902.0085,365,2135.515799
2793.5178,547,2136.24138
2825.5244,494,2136.512671
1648.1975,170,2138.06113
2894.2134,380,2139.245961
669.1978,162,2139.604022
1839.997,248,2141.675045
2252.903,273,2143.480609
2861.8179,433,2145.919615
2248.2996,282,2146.502058
2855.6194,444,2149.405345
686.1951,262,2150.163706
2819.425,504,2152.499966
701.596,236,2152.500963
2852.3196,450,2153.161988
544.8002,168,2153.69548
2642.5317,789,2153.768795
1616.7974,186,2154.928693
2867.3154,425,2156.733672
1592.9972,180,2158.409698
1616.5972,186,2159.669837
1629.3973,177,2161.26938
257.99002,1000,2161.77956
2889.614,386,2162.352534
2875.0166,410,2162.962411
2880.4153,402,2163.440938
2870.4172,419,2164.409214
1299.6982,141,2164.864996
155.40022,57,2164.911871
1003.0989,118,2165.995971
2237.0986,300,2166.073764
1602.7972,188,2166.574461
1627.7975,173,2168.82845
1005.9988,113,2168.927692
1645.7975,171,2169.202792
2891.6135,384,2169.450637
221.00009,35,2170.092428
603.5958,269,2171.794384
155.40022,57,2173.238032
996.99866,125,2173.317818
2864.5178,429,2173.317818
1608.1974,185,2173.568149
1626.7975,171,2173.82497
2199.3118,365,2175.298555
2259.6018,266,2175.753359
2899.0117,370,2176.074501
155.40022,57,2177.2595
1648.1975,170,2177.722262
663.3977,164,2177.83197
1824.1963,230,2179.178874
1840.7968,206,2180.659422
1001.6989,119,2182.328484
2895.7124,376,2183.098439
2889.9128,386,2304.033324
743.3977,167,2305.160311
2230.0044,313,2305.990108
2907.1118,358,2306.683272
1470.5994,431,2307.386913
2832.0205,483,2310.470683
2500.809,341,2311.991737
1743.9968,205,2312.619701
2856.217,442,2313.784095
2895.9133,376,2314.767972
2861.9187,433,2317.063738
1625.1974,175,2317.090665
2861.4175,434,2317.775359
2224.2024,320,2318.609634
2739.0337,638,2320.390065
1648.1975,170,2321.462199
2877.2158,407,2322.397406
2892.5132,382,2323.569906
2861.9185,433,2325.900207
2906.211,360,2326.328787
2896.0137,375,2327.435827
767.1984,127,2329.15124
2910.211,352,2330.477706
1620.9974,173,2330.720057
2876.916,408,2330.814805
2855.4197,444,2333.781353
997.4988,124,2333.908014
2255.4033,269,2336.048328
2918.2092,340,2336.120135
2246.404,289,2337.894349
1651.1975,170,2338.275556
2494.0063,345,2339.762088
1651.5975,169,2340.520061
2514.407,312,2341.894419
257.99002,1000,2344.353876
293.59793,834,2345.075963
2254.003,278,2345.127824
2873.816,413,2346.751988
2916.4092,342,2347.176852
757.59827,144,2348.099159
2219.707,326,2348.178947
2235.5068,309,2349.804304
1629.3975,174,2351.151721
2846.3218,460,2352.303254
1648.1975,170,2352.456843
1648.1975,170,2354.126884
2850.0132,453,2477.221369
1365.1976,175,2477.483723
706.59595,229,2477.557525
2889.5134,387,2477.557525
2832.219,482,2477.901114
2847.7207,456,2480.287278
1005.1988,112,2480.451838
2888.6138,389,2482.933382
1748.9961,225,2483.819519
1003.2989,117,2485.984307
2261.2026,262,2487.175079
2880.2156,402,2487.995103
1644.7975,171,2488.273866
2850.8171,441,2488.72466
1006.5988,111,2488.851322
2816.3267,510,2490.808104
687.99805,153,2492.15857
2699.1057,705,2492.893604
1549.3934,572,2495.264276
2919.9097,336,2495.761945
1594.5973,179,2496.830108
2881.0156,400,2498.325281
1628.9973,175,2500.323829
2895.713,376,2500.536261
2840.606,469,2500.954651
2835.617,476,2501.009504
1648.1975,170,2501.216949
2909.8113,353,2502.060693
1003.49884,112,2503.210127
2895.0134,378,2505.052022
1505.3977,167,2505.226555
1642.3976,167,2506.337213
1629.7975,173,2507.640237
1520.5923,381,2508.087042
2249.5027,277,2508.311442
2894.1116,380,2510.281309
1612.5974,174,2510.791919
2868.218,422,2511.816983
1648.1975,170,2511.993511
1005.3988,112,2513.680364
2865.0183,428,2516.073471
1651.5975,169,2516.192153
2862.4163,432,2516.339759
2232.7012,314,2516.386634
1592.1971,182,2516.681845
2909.1108,355,2517.188996
691.19806,182,2518.346935
2595.6084,334,2518.8441
2255.0022,270,2523.051894
1630.5977,174,2523.290258
1831.1965,215,2523.843793
2900.8118,368,2525.449224
2201.011,360,2525.582035
2891.7107,384,2526.480633
2903.7124,364,2526.480633
2877.2156,407,2526.710019
1652.1975,170,2527.388207
1648.9974,183,2528.510555
1591.7972,181,2651.590957
2864.5051,429,2654.475884
704.9959,230,2654.598556
2889.7139,386,2655.653734
2908.011,355,2655.778401
1631.7974,173,2655.982855
2850.2202,452,2657.256955
2895.0125,378,2657.330758
2864.8184,428,2657.675835
1642.3976,167,2660.332071
1622.5974,174,2662.178171
2903.8105,363,2663.832747
2891.6145,384,2664.524001
2889.6135,386,2665.766709
2883.0154,398,2665.943238
2897.7124,374,2666.869501
2886.314,392,2667.392674
2867.417,414,2670.966133
2910.411,352,2672.873959
2865.218,427,2673.12429
2887.014,390,2674.496624
2909.1106,355,2674.820757
2895.5134,377,2676.472848
2859.4194,437,2677.036849
2886.5146,392,2677.364972
1636.9977,170,2677.385915
2259.1025,263,2679.517744
1770.1969,197,2679.801512
664.3977,157,2680.451773
210.80011,38,2681.444718
2873.5164,414,2681.474638
1606.9973,175,2681.5265
1615.7972,181,2682.026163
640.7963,213,2685.273679
2862.8184,431,2685.471152
2900.3125,370,2686.868362
550.1949,355,2688.580868
2244.503,287,2689.368286
1653.7975,171,2689.847026
2881.0156,400,2691.673342
2877.6165,406,2691.851865
2867.817,423,2692.324618
221.00009,35,2692.551012
1622.9973,178,2693.911483
587.3935,427,2696.21437
2837.823,473,2698.928069
2880.7097,401,2700.099443
1634.9973,178,2700.729759
2832.0146,483,2700.962136
2906.4116,359,2701.499699
2239.5059,302,2701.609406
2879.8162,403,2821.855967
2870.7163,419,2823.008883
2243.4033,287,2826.041025
2903.5122,364,2829.839926
2910.4102,352,2830.365568
2155.1973,432,2831.031787
2164.4956,427,2831.80871
217.2001,37,2832.020144
2874.2112,412,2832.132843
2862.0122,433,2833.242384
2879.9153,403,2833.616385
1651.1975,170,2834.935856
2897.313,375,2835.921825
1656.5969,191,2837.041573
1663.1969,192,2837.172731
1650.5975,169,2837.637488
2900.7117,369,2839.58028
1642.3976,167,2841.98827
2889.0146,388,2843.611545
2249.9038,276,2844.12468
2831.4243,484,2844.376007
2884.0134,395,2845.082624
2889.2146,387,2845.856181
2879.8164,403,2847.519109
1632.1974,175,2850.351691
2862.1086,433,2850.654881
2909.711,354,2850.970038
2885.7097,394,2853.63898
2901.2122,367,2853.689844
1778.9972,183,2855.025989
2146.119,458,2855.838972
2913.0107,348,2856.40169
1648.1975,170,2858.046415
2238.8037,296,2858.513672
2786.4302,559,2859.324505
2900.8125,368,2860.022638
2266.602,256,2862.361398
2914.0103,345,2862.485574
2883.9153,396,2865.15809
2894.7136,379,2867.830344
2898.5078,372,2868.10412
585.2,62,2869.671468
2859.619,436,2870.544134
2903.812,363,2871.81388
2826.9236,491,2872.629699
2033.9863,635,2872.655629
2864.4185,429,2873.349773
1655.9976,168,2997.561867
215.4001,37,2998.495387
2216.2014,332,3007.013658
2291.8289,656,3007.213125
-205.99709,1000,3010.527673
583.2,62,3012.115621
2322.074,1000,3013.152349
1899.5195,869,3014.66871
2322.0664,1000,3015.038721
1762.0166,1000,3017.215022
1762.0164,1000,3018.033341
686.59784,151,3021.932947
1488.9926,410,3022.673979
1985.9209,716,3025.292655
2156.0042,433,3026.18631
81.99838,1000,3032.760587
551.19495,487,3034.382758
1950.9855,780,3034.696918
2322.0745,1000,3038.843377
472.596,516,3039.408865
215.0001,38,3040.369045
469.1965,625,3041.281115
81.99838,1000,3042.843966
2208.6016,346,3043.546046
587.39355,427,3043.66723
528.9953,420,3045.127847
2105.0183,1000,3168.164218
222.6001,36,3169.089267
2358.8086,576,3175.927049
81.99838,1000,3184.286367
81.99838,1000,3185.830258
81.99838,1000,3188.297281
-205.99709,1000,3189.016372
81.998566,1000,3189.14802
81.99838,1000,3190.592679
2213.1094,343,3193.021218
2239.106,300,3193.442108
219.8001,36,3194.382103
81.99838,1000,3194.623963
2254.802,268,3195.116175
2253.0027,273,3196.115011
1653.5975,169,3199.540395
2855.2195,445,3200.473408
81.99838,1000,3201.595917
2250.104,280,3203.552131
2096.0042,530,3204.428788
210.80011,38,3205.415149
235.40007,32,3206.227501
2232.4065,304,3207.520007
2238.9048,296,3208.200219
2258.5022,262,3208.418635
2245.7043,284,3210.761487
2251.0024,273,3214.444717
2198.1917,832,3214.549437
477.19614,540,3339.872187
257.99847,1000,3340.10308
416.99857,1000,3340.334461
1453.7927,448,3342.167444
2520.4058,307,3342.336503
585.2,62,3343.764085
1608.9974,173,3344.597382
1640.5975,169,3344.723045
2254.4026,267,3346.77795
1638.5973,176,3346.876686
2091.8296,541,3348.24357
582.2,62,3348.447026
223.20009,35,3349.143703
697.59875,114,3351.377079
461.20163,290,3352.005399
2306.068,1000,3353.699393
2338.0745,1000,3353.917809
1849.797,188,3356.251231
2172.8167,408,3357.256121
2221.8022,323,3357.45776
220.8001,36,3358.158803
194.20241,732,3362.451856
261.60242,654,3368.63525
373.20248,427,3368.946213
337.00266,505,3368.990097
2258.902,261,3369.066967
55.002544,963,3369.233445
322.8026,516,3370.569493
1624.7977,193,3374.330865
2246.1035,285,3376.565176
1188.8011,916,3377.574476
2212.21,340,3377.641298
2306.0737,1000,3379.468934
2199.9126,368,3380.212454
381.60242,419,3385.006556
404.6022,381,3387.282025
2889.6094,386,3387.469524
360.00266,458,3511.982364
-205.99709,1000,3514.936215
2322.0745,1000,3515.204579
2225.5073,324,3515.650402
2257.5024,272,3518.924532
-205.99709,1000,3522.099753
2237.0056,298,3522.793194
-205.99709,1000,3525.122474
-205.99709,1000,3530.606772
2245.4045,284,3532.321177
1505.9772,1000,3533.048739
2076.3203,575,3533.550398
1610.5974,174,3537.466516
2242.9016,291,3539.747923
1730.009,1000,3540.403099
2247.1038,280,3540.716277
-205.99709,1000,3541.125198
2777.7217,574,3545.223329
1746.0123,1000,3547.590522
-205.99709,1000,3548.206874
1610.9974,173,3551.956466
2243.1045,288,3552.479085
2042.6932,624,3555.572715
208.00012,40,3556.611935
2015.1147,668,3557.369417
2235.8018,298,3559.534481
1730.0095,1000,3563.008538
1614.3975,172,3564.061921
1713.9796,1000,3686.247083
1713.9902,1000,3686.652
1655.9976,168,3687.321225
1381.1981,142,3689.833016
1714.0022,1000,3693.742649
2274.0745,1000,3698.047173
1730.009,1000,3702.164095
1713.9983,1000,3702.938041
1714.0059,1000,3709.482757
1714.0044,1000,3712.056924
1714.0042,1000,3712.737203
1714.0066,1000,3715.238938
