#{"t_start": 1756029634.9784403, "env_id": null}
r,l,t
346.0,120,355.240923
337.0,233,356.298096
952.0,350,356.38586
565.0,178,358.08731
380.0,140,358.633848
932.0,434,358.769485
328.0,236,359.013833
273.0,145,359.764824
336.0,294,360.274461
149.0,112,464.117268
781.0,205,464.164142
602.0,350,464.697716
374.0,148,465.094653
635.0,186,465.24924
366.0,108,465.732947
373.0,94,466.271507
362.0,206,466.668444
683.0,207,467.446364
445.0,154,467.670764
510.0,136,467.805404
339.0,169,468.92541
377.0,93,469.514832
503.0,200,469.788101
370.0,206,470.363562
119.0,212,471.043743
654.0,150,471.230244
859.0,225,471.76282
153.0,102,471.83762
585.0,200,472.178708
627.0,162,472.589609
256.0,123,473.148115
493.0,157,473.339603
380.0,119,473.965928
276.0,137,474.275101
148.0,53,474.471576
277.0,128,475.188658
242.0,147,475.270438
157.0,26,475.777083
368.0,144,475.93965
370.0,111,475.93965
377.0,106,476.875147
146.0,49,477.088576
256.0,178,478.053994
373.0,136,478.375135
368.0,121,479.605844
630.0,196,480.408696
634.0,124,480.838548
408.0,224,480.860488
1358.0,410,481.119795
468.0,193,481.425976
960.0,324,481.570589
646.0,152,481.761079
382.0,80,483.471505
266.0,138,483.579217
307.0,121,483.624098
363.0,138,484.602481
137.0,52,484.629408
149.0,50,484.72615
774.0,240,485.054272
369.0,166,485.534986
343.0,216,485.981791
380.0,92,487.060906
618.0,280,487.128724
379.0,136,487.684238
113.0,54,488.244739
633.0,188,488.716478
362.0,193,488.799256
345.0,136,488.962819
383.0,90,489.097459
167.0,50,490.057891
280.0,123,490.968455
380.0,153,491.085143
379.0,100,491.339463
762.0,369,491.675564
292.0,142,491.829153
364.0,117,492.620037
480.0,214,493.517637
361.0,144,494.453135
644.0,150,495.128329
464.0,139,495.689827
635.0,225,495.979054
152.0,116,496.050863
628.0,243,496.28723
153.0,49,497.374323
374.0,129,497.98868
1335.0,569,498.034557
793.0,169,498.192135
615.0,314,498.591068
153.0,50,499.115666
363.0,161,499.560476
227.0,207,500.250629
257.0,124,501.302815
636.0,239,501.317776
375.0,151,501.496298
266.0,115,501.640912
143.0,51,502.746953
974.0,269,503.26058
635.0,151,504.660835
372.0,123,505.535495
350.0,208,506.129905
956.0,315,506.515874
1170.0,287,506.593665
806.0,170,507.070391
368.0,120,507.345655
634.0,157,508.984272
853.0,353,509.11592
921.0,516,611.781344
648.0,160,612.040649
367.0,119,612.086527
794.0,148,612.283002
144.0,29,612.713849
640.0,188,613.088846
648.0,179,613.725144
644.0,140,614.490098
493.0,147,615.541287
358.0,155,615.541287
266.0,153,616.091815
381.0,78,616.222466
645.0,208,616.38902
895.0,222,616.437889
493.0,165,616.711158
645.0,152,617.004374
122.0,31,617.024322
374.0,120,618.171254
373.0,115,619.293252
795.0,136,619.453823
626.0,156,619.669247
627.0,188,619.685205
166.0,26,620.216783
690.0,147,620.280612
359.0,233,621.23107
718.0,147,621.438515
371.0,112,621.94516
386.0,120,621.94516
151.0,50,622.382989
835.0,243,622.496685
256.0,106,622.744024
630.0,128,623.160908
164.0,26,623.744349
354.0,204,624.319809
495.0,108,624.875324
531.0,118,625.417873
632.0,157,625.550519
626.0,184,625.658231
654.0,149,625.916539
373.0,161,628.039861
365.0,137,628.040858
961.0,283,628.51858
383.0,127,628.54451
148.0,29,628.743977
370.0,144,628.78786
375.0,126,628.883603
243.0,138,628.908537
165.0,49,629.974685
965.0,298,630.707725
661.0,114,630.750611
647.0,103,630.974013
626.0,125,631.472679
262.0,111,631.512573
302.0,116,631.636241
642.0,126,632.852988
652.0,93,632.878919
787.0,183,632.996603
377.0,102,633.033504
386.0,118,633.692741
378.0,102,633.803446
368.0,102,633.989947
141.0,50,634.036822
288.0,127,634.398853
391.0,82,634.734954
123.0,56,635.623577
643.0,141,636.173108
375.0,161,636.626895
379.0,163,637.672098
644.0,178,637.7838
852.0,192,638.290445
624.0,217,638.573687
644.0,160,639.263843
780.0,213,639.553068
279.0,116,640.413766
149.0,51,640.723937
329.0,126,641.151792
256.0,122,641.336299
977.0,225,641.336299
258.0,138,642.381505
966.0,280,642.98489
651.0,120,643.187349
515.0,109,643.222255
384.0,96,643.360884
964.0,271,643.871518
164.0,47,644.097913
291.0,128,644.290398
516.0,132,644.377167
163.0,50,645.244847
369.0,125,646.077618
654.0,146,646.657069
350.0,147,646.811656
243.0,142,647.204605
524.0,80,647.998481
645.0,164,648.255793
632.0,155,648.940961
142.0,94,649.032715
976.0,284,649.083579
654.0,145,650.578581
640.0,211,651.541007
847.0,315,651.632761
364.0,143,652.195257
634.0,188,652.312943
628.0,162,652.718856
162.0,49,653.510739
158.0,110,654.228819
965.0,224,654.26173
377.0,110,654.768375
864.0,309,655.36478
636.0,210,655.405672
638.0,187,655.812582
150.0,48,656.466833
382.0,135,656.517697
527.0,131,657.139035
375.0,121,657.505056
975.0,224,657.88105
152.0,49,658.313893
982.0,196,762.613945
145.0,46,762.867267
513.0,128,763.582355
623.0,194,764.035145
654.0,146,764.091992
638.0,128,764.800099
380.0,96,764.852957
382.0,81,765.160135
387.0,107,765.561063
384.0,60,766.772822
382.0,108,766.879537
375.0,110,766.977275
387.0,101,767.426075
785.0,189,768.474271
145.0,48,768.574005
659.0,146,769.206313
504.0,103,769.332974
178.0,44,769.520473
661.0,111,769.596271
148.0,45,770.665411
1342.0,446,770.77412
850.0,260,771.112216
149.0,29,771.319661
780.0,212,771.698648
646.0,161,772.212275
149.0,51,772.794717
391.0,106,773.103889
383.0,98,773.310338
372.0,99,774.494171
655.0,149,774.641776
772.0,256,774.992838
168.0,26,775.084592
773.0,255,775.108528
656.0,117,775.494496
1225.0,264,775.494496
257.0,105,775.677008
369.0,120,775.84456
155.0,51,776.249477
410.0,71,777.862164
373.0,108,777.928985
618.0,112,778.010766
636.0,158,778.202254
643.0,147,778.391747
638.0,156,778.504446
633.0,129,778.561294
142.0,30,778.864482
158.0,50,779.471858
376.0,92,779.955565
495.0,106,780.211879
658.0,118,780.71653
379.0,120,781.335873
158.0,46,781.335873
405.0,69,781.60615
501.0,96,781.737798
649.0,126,781.776695
966.0,261,781.776695
172.0,47,782.893706
633.0,213,783.428278
382.0,93,783.497092
659.0,104,784.026677
519.0,118,784.58618
265.0,134,784.91929
652.0,163,785.174607
643.0,155,786.752388
479.0,158,787.408632
631.0,123,787.649987
611.0,167,788.140675
959.0,317,788.300247
394.0,94,789.631687
783.0,195,790.01566
364.0,151,790.394646
968.0,238,790.767648
637.0,152,791.82881
639.0,150,791.935525
379.0,102,792.170895
950.0,371,792.486053
387.0,100,792.735385
173.0,26,793.314836
166.0,48,793.543226
1212.0,284,794.321145
387.0,100,794.363033
640.0,167,794.58444
383.0,85,795.219742
648.0,167,795.600722
634.0,126,796.34573
384.0,91,796.365676
502.0,114,796.962081
820.0,323,797.408886
513.0,125,797.43382
852.0,254,797.69911
391.0,92,797.69911
379.0,103,799.314789
628.0,159,800.095701
504.0,114,800.116644
643.0,162,800.134597
381.0,117,800.151551
378.0,78,801.248617
880.0,198,802.469352
509.0,101,802.617955
643.0,124,803.100664
495.0,125,803.194413
1128.0,340,803.21037
873.0,190,804.798123
636.0,155,805.050449
495.0,132,805.65583
657.0,135,805.857291
661.0,114,805.96999
950.0,352,806.155494
322.0,163,807.08401
374.0,102,807.128891
369.0,110,807.578687
966.0,255,809.133529
633.0,138,809.182398
639.0,93,809.75387
865.0,191,810.103934
650.0,134,810.259517
632.0,166,913.154329
838.0,209,913.218158
387.0,92,913.522343
514.0,114,913.966157
971.0,268,914.219479
405.0,88,915.084166
485.0,141,915.107105
156.0,28,915.710491
167.0,34,915.867072
660.0,115,916.524316
844.0,178,917.228431
829.0,240,917.861738
972.0,248,917.879689
981.0,201,918.712462
972.0,242,918.885001
877.0,145,918.947833
150.0,52,918.964788
384.0,81,919.635993
642.0,120,919.826483
875.0,166,920.236387
153.0,27,920.277278
376.0,89,920.712115
154.0,27,920.86371
966.0,237,921.183853
640.0,126,921.717426
649.0,105,922.208114
506.0,105,922.614028
161.0,26,923.199462
982.0,188,923.247334
374.0,118,923.415883
379.0,107,923.603382
160.0,26,923.975388
375.0,110,924.201782
883.0,153,924.321461
138.0,29,924.829103
1187.0,265,924.904901
632.0,128,925.071455
377.0,110,926.083748
376.0,98,926.158548
159.0,35,926.960403
381.0,99,927.15987
541.0,89,928.101352
828.0,229,928.403544
637.0,196,928.738647
398.0,72,928.780536
650.0,169,928.916173
166.0,27,929.445757
144.0,29,929.623282
160.0,49,929.884583
1412.0,302,930.032188
638.0,135,930.059116
148.0,27,930.281521
977.0,238,930.324407
512.0,113,930.727329
379.0,103,930.798139
172.0,49,931.851323
394.0,84,932.020869
373.0,92,932.16648
640.0,122,932.677114
647.0,105,932.677114
251.0,39,932.698058
373.0,124,933.058095
640.0,151,934.216996
392.0,94,934.292793
392.0,102,934.321716
167.0,25,934.888201
867.0,118,935.388861
639.0,129,936.023166
397.0,79,936.071037
962.0,293,936.115917
860.0,165,936.432071
146.0,36,936.850953
781.0,200,937.258861
649.0,146,937.536119
394.0,70,937.610919
372.0,121,937.63286
386.0,95,938.263174
378.0,95,939.384176
378.0,90,939.631516
639.0,125,939.733243
378.0,106,940.653781
486.0,146,940.804378
375.0,96,941.508495
517.0,116,942.283422
643.0,124,942.408089
842.0,219,942.518793
515.0,95,942.767129
966.0,302,943.202964
1402.0,351,943.265795
633.0,124,944.219244
380.0,106,944.597234
374.0,120,945.11485
655.0,115,945.242509
519.0,104,945.520765
834.0,235,945.987516
163.0,51,946.381462
395.0,87,946.523083
634.0,105,946.544027
153.0,28,946.583921
384.0,68,946.622817
662.0,102,947.891424
389.0,72,948.228523
980.0,231,948.373136
168.0,26,948.466886
385.0,95,948.600527
1414.0,285,948.754117
661.0,109,949.131108
494.0,117,949.261759
307.0,121,949.304645
151.0,27,949.734496
504.0,128,951.352168
493.0,137,951.45988
639.0,125,951.574573
638.0,152,951.639401
383.0,140,951.743123
657.0,112,952.286669
180.0,24,952.83221
636.0,156,952.857143
387.0,68,953.091516
383.0,82,953.455542
861.0,207,953.914316
381.0,111,954.20454
649.0,125,955.6028
377.0,114,956.018687
637.0,135,956.103461
166.0,27,956.734773
162.0,51,956.784639
383.0,129,956.854452
1416.0,275,957.495739
851.0,235,958.105107
409.0,64,958.15298
635.0,179,958.301583
1384.0,308,958.402313
522.0,101,959.151309
314.0,127,1060.574056
379.0,93,1061.065742
487.0,110,1061.572387
152.0,28,1061.685085
637.0,154,1061.812743
140.0,31,1062.488935
636.0,158,1063.431415
960.0,302,1063.635868
503.0,102,1063.816386
778.0,225,1064.220304
149.0,27,1064.41678
631.0,182,1064.574358
156.0,26,1064.783798
385.0,104,1064.783798
643.0,151,1065.006203
403.0,85,1066.381525
1695.0,369,1067.380852
795.0,131,1067.653125
639.0,125,1067.728921
158.0,26,1067.977257
843.0,210,1068.563688
970.0,255,1069.461288
509.0,136,1070.915399
389.0,112,1071.095916
1398.0,282,1071.377163
1407.0,275,1071.441991
485.0,97,1071.528759
158.0,26,1072.086267
844.0,279,1072.779413
379.0,97,1073.189317
973.0,234,1073.257136
373.0,125,1073.615179
649.0,122,1074.079935
1404.0,300,1074.381129
666.0,151,1074.645423
385.0,82,1076.543347
650.0,107,1076.820606
877.0,166,1076.975192
654.0,149,1077.409032
632.0,191,1077.424989
1160.0,284,1078.367469
974.0,234,1078.824247
1385.0,295,1079.337873
628.0,129,1079.670983
468.0,121,1080.114796
373.0,114,1080.903686
379.0,93,1081.360464
901.0,183,1081.47017
638.0,121,1081.486128
381.0,89,1081.584864
657.0,117,1082.624084
966.0,281,1082.664974
410.0,67,1082.906329
379.0,81,1083.094825
378.0,107,1083.182591
379.0,82,1083.344159
516.0,103,1083.681256
1171.0,312,1083.742095
660.0,119,1085.174263
378.0,98,1085.1982
373.0,69,1085.240088
372.0,119,1085.446536
380.0,99,1085.470472
654.0,132,1085.994071
856.0,180,1086.486754
385.0,61,1086.5067
633.0,158,1087.032294
644.0,125,1087.86008
630.0,123,1088.10343
654.0,149,1088.359744
376.0,119,1088.536272
658.0,120,1089.057877
372.0,107,1089.342118
846.0,212,1089.917578
652.0,122,1090.674553
651.0,121,1091.120362
865.0,223,1091.304868
668.0,143,1091.419561
375.0,100,1091.49835
629.0,130,1091.880328
523.0,80,1092.534579
374.0,123,1092.778925
373.0,105,1093.781245
659.0,120,1093.941815
669.0,110,1094.093409
654.0,148,1094.804508
646.0,121,1095.250315
374.0,113,1095.265276
657.0,87,1095.804833
1145.0,362,1095.85071
512.0,88,1095.976374
512.0,109,1096.124976
662.0,117,1097.399567
389.0,79,1097.56712
394.0,72,1097.732677
383.0,100,1098.067781
637.0,133,1098.196436
958.0,309,1098.814783
647.0,156,1099.432132
380.0,111,1099.994627
376.0,89,1100.148216
968.0,248,1100.709715
157.0,26,1101.358978
657.0,118,1101.486637
872.0,185,1101.527527
154.0,26,1102.086034
642.0,95,1102.148865
842.0,183,1102.148865
653.0,146,1102.664487
978.0,227,1102.747265
652.0,149,1103.457366
409.0,70,1103.664811
665.0,112,1104.596319
878.0,163,1104.900506
503.0,131,1104.944389
389.0,105,1104.989269
377.0,107,1105.100971
381.0,93,1206.994458
635.0,125,1207.527035
149.0,51,1207.546981
972.0,243,1208.084543
378.0,98,1208.332878
647.0,121,1208.879417
634.0,153,1209.247433
377.0,109,1209.404015
653.0,149,1209.557604
657.0,89,1210.306601
385.0,103,1210.358461
257.0,103,1212.010044
374.0,128,1212.249404
881.0,211,1212.380055
1426.0,227,1212.722139
653.0,149,1212.918615
874.0,180,1213.105115
660.0,142,1213.689552
637.0,151,1213.947862
161.0,51,1214.091477
372.0,121,1215.158623
496.0,118,1215.434885
388.0,66,1215.599444
168.0,26,1216.014335
654.0,126,1216.563865
655.0,153,1216.58082
162.0,49,1216.681551
975.0,239,1217.404616
407.0,85,1218.383998
385.0,68,1218.884658
849.0,224,1218.910589
389.0,105,1218.949485
644.0,182,1219.153938
648.0,122,1219.224748
167.0,25,1219.450145
954.0,336,1219.766301
856.0,176,1219.858055
161.0,49,1219.978733
523.0,103,1220.670881
377.0,93,1221.025931
375.0,80,1221.547536
389.0,114,1221.675195
538.0,82,1221.80784
657.0,150,1222.516944
642.0,149,1222.704442
812.0,121,1223.305833
654.0,105,1224.098713
651.0,144,1224.166533
359.0,121,1224.322116
487.0,108,1224.891592
685.0,168,1225.204755
653.0,115,1225.230686
380.0,89,1225.250632
844.0,256,1225.470045
368.0,79,1225.872969
640.0,129,1227.162519
656.0,104,1227.186455
384.0,83,1227.312119
168.0,24,1227.671159
649.0,122,1227.894561
859.0,177,1227.994294
659.0,107,1228.246619
639.0,157,1228.67647
516.0,100,1229.360641
1199.0,197,1229.569083
376.0,95,1230.070741
160.0,26,1230.160501
647.0,102,1230.47865
388.0,86,1230.563424
650.0,123,1230.587359
649.0,152,1230.627253
131.0,29,1230.780842
515.0,98,1231.507899
405.0,83,1232.264873
384.0,89,1232.480297
975.0,227,1232.600974
646.0,100,1232.777502
379.0,94,1232.796452
378.0,108,1232.907155
156.0,36,1233.576365
983.0,208,1234.627554
592.0,155,1234.882871
662.0,119,1235.403479
634.0,151,1235.559063
663.0,138,1235.630871
636.0,152,1235.817372
189.0,40,1236.471622
873.0,162,1236.486583
637.0,151,1236.883521
385.0,62,1237.182721
251.0,105,1237.182721
642.0,124,1237.31736
380.0,97,1237.809047
381.0,84,1239.155445
308.0,117,1239.609231
640.0,195,1239.859562
482.0,148,1239.859562
279.0,119,1239.94234
879.0,161,1240.167737
875.0,156,1240.937678
402.0,61,1241.250841
384.0,86,1241.57597
490.0,123,1241.961938
361.0,95,1242.352893
387.0,69,1242.512467
389.0,67,1242.770776
529.0,82,1243.440983
853.0,164,1243.691313
968.0,277,1244.168039
164.0,34,1244.48519
501.0,92,1244.618832
654.0,100,1244.63878
396.0,60,1244.813313
154.0,28,1245.247153
653.0,108,1245.247153
977.0,249,1245.534384
632.0,162,1245.646086
377.0,104,1246.843882
388.0,117,1247.295674
638.0,161,1247.836229
376.0,114,1247.836229
797.0,124,1248.068607
641.0,121,1248.29899
369.0,133,1248.688947
394.0,75,1248.993134
158.0,50,1249.410019
637.0,120,1249.53668
400.0,96,1250.029362
148.0,28,1250.20988
521.0,96,1250.259747
641.0,120,1251.429617
640.0,123,1251.81758
395.0,93,1252.338187
1422.0,340,1357.791156
654.0,117,1357.940756
643.0,123,1358.320739
974.0,244,1358.639885
872.0,185,1358.899192
643.0,133,1359.686088
374.0,117,1359.712018
167.0,25,1360.237612
660.0,124,1360.712343
637.0,151,1360.955692
658.0,145,1361.042461
866.0,139,1361.367591
668.0,82,1361.484278
646.0,149,1362.142518
375.0,126,1362.963324
375.0,105,1362.97928
384.0,76,1363.031142
381.0,94,1363.112923
862.0,215,1363.389183
631.0,133,1364.395493
384.0,92,1365.014836
391.0,87,1365.292095
642.0,125,1365.816692
600.0,128,1365.833646
798.0,172,1365.979256
379.0,105,1366.77114
1179.0,277,1367.087293
641.0,181,1367.131176
657.0,116,1367.621864
380.0,82,1367.668739
385.0,85,1367.74653
153.0,29,1368.247191
895.0,144,1368.55437
636.0,130,1368.910418
151.0,29,1369.198647
382.0,84,1369.544721
375.0,74,1369.924705
657.0,133,1370.106219
375.0,110,1370.216923
790.0,168,1370.541056
846.0,183,1371.155413
377.0,98,1371.358869
152.0,29,1371.783733
385.0,72,1371.783733
378.0,94,1372.152747
154.0,26,1372.346228
154.0,26,1372.740175
506.0,106,1372.905732
881.0,155,1373.025413
137.0,31,1373.112181
632.0,157,1373.465235
869.0,232,1374.123477
635.0,151,1374.763762
383.0,88,1375.083906
491.0,93,1375.10884
643.0,125,1375.600525
641.0,123,1375.668343
381.0,80,1375.894738
977.0,223,1376.847191
657.0,122,1377.515405
402.0,85,1377.590203
374.0,121,1378.323242
1419.0,253,1379.137066
849.0,155,1379.390389
164.0,48,1380.223162
637.0,152,1380.269039
637.0,128,1380.397694
974.0,242,1380.541311
663.0,149,1380.942239
152.0,37,1381.09483
291.0,103,1381.699214
793.0,165,1382.0413
389.0,84,1382.116101
958.0,312,1382.139039
382.0,89,1382.548942
159.0,35,1382.839165
387.0,87,1383.071544
626.0,126,1383.790621
870.0,165,1384.130711
363.0,100,1384.787953
644.0,119,1384.810892
843.0,153,1385.544928
163.0,35,1385.585819
517.0,91,1385.817201
854.0,187,1385.90696
637.0,158,1386.423579
152.0,28,1386.497381
856.0,168,1386.886341
401.0,92,1386.906287
178.0,24,1387.408943
792.0,148,1387.474767
375.0,114,1388.170905
375.0,107,1388.333471
643.0,125,1388.370373
659.0,102,1388.65162
167.0,25,1388.6965
657.0,127,1389.312852
128.0,30,1389.406601
378.0,98,1389.651944
651.0,161,1390.455795
514.0,110,1390.739037
658.0,132,1391.617687
377.0,97,1391.774268
380.0,80,1392.209105
864.0,139,1392.355714
379.0,86,1392.638956
970.0,253,1392.951121
167.0,25,1393.16854
867.0,206,1393.86767
391.0,77,1393.993334
378.0,110,1394.109024
643.0,122,1394.195792
1737.0,290,1394.705429
380.0,80,1394.905893
511.0,109,1395.341728
408.0,70,1395.566128
631.0,156,1395.609013
176.0,24,1396.158543
647.0,116,1396.442783
379.0,112,1397.83107
661.0,112,1398.057464
638.0,152,1398.296824
985.0,185,1398.848349
984.0,210,1398.914173
658.0,110,1398.914173
163.0,36,1399.118626
971.0,236,1399.404861
368.0,136,1401.148198
668.0,112,1401.508236
799.0,124,1401.748593
373.0,116,1401.843339
646.0,127,1401.8952
984.0,191,1402.309093
382.0,94,1506.160346
259.0,104,1506.342858
380.0,110,1506.387737
949.0,355,1506.387737
794.0,137,1506.475503
150.0,28,1506.798638
984.0,187,1507.900691
989.0,160,1507.984468
1724.0,292,1508.230808
381.0,86,1508.692573
373.0,102,1508.73845
650.0,122,1509.032663
372.0,123,1509.104472
647.0,134,1509.34782
518.0,84,1510.06989
639.0,124,1511.450198
798.0,115,1511.600796
856.0,175,1511.772336
985.0,192,1513.605434
865.0,161,1513.649316
968.0,265,1513.838809
642.0,96,1513.881696
653.0,104,1513.881696
982.0,225,1514.075177
638.0,122,1514.115071
1417.0,277,1514.829161
409.0,77,1515.567187
383.0,98,1515.744712
378.0,103,1515.900295
521.0,96,1515.980083
653.0,118,1516.399961
151.0,27,1516.989383
656.0,136,1517.074157
387.0,69,1517.473089
167.0,25,1517.525949
380.0,101,1518.070492
913.0,134,1518.480395
797.0,129,1518.555196
162.0,49,1518.555196
979.0,195,1519.127665
378.0,92,1519.127665
977.0,244,1519.421878
634.0,126,1520.307509
538.0,89,1520.431178
644.0,127,1520.867013
381.0,82,1520.891946
392.0,110,1520.952783
387.0,61,1521.615012
636.0,157,1522.596387
983.0,183,1522.616334
797.0,166,1523.113007
650.0,110,1523.391262
797.0,125,1523.791193
665.0,150,1524.353687
385.0,79,1524.482344
410.0,58,1524.770573
907.0,165,1525.490647
668.0,110,1525.689116
636.0,135,1525.736988
377.0,100,1526.098023
1140.0,281,1526.827073
640.0,123,1527.237975
806.0,143,1527.983979
661.0,115,1528.264229
503.0,95,1528.264229
985.0,191,1528.64521
885.0,158,1529.051125
383.0,94,1529.401188
647.0,177,1529.734297
156.0,26,1529.975652
649.0,87,1529.975652
378.0,85,1530.192074
662.0,123,1531.017865
384.0,73,1531.331027
983.0,200,1531.331027
412.0,65,1531.406824
157.0,35,1531.801769
136.0,31,1532.088003
378.0,93,1532.242589
868.0,160,1532.588663
856.0,183,1532.720311
382.0,91,1533.328685
518.0,102,1533.557073
153.0,27,1533.889186
521.0,99,1534.292108
379.0,100,1534.838645
976.0,222,1534.90447
643.0,131,1535.189708
167.0,27,1535.515835
787.0,185,1535.923744
661.0,105,1535.946683
647.0,148,1536.035445
392.0,61,1536.518154
381.0,102,1537.088628
632.0,132,1537.221273
789.0,168,1537.666084
144.0,36,1537.872532
390.0,84,1537.872532
661.0,130,1538.77811
796.0,131,1538.817006
800.0,159,1538.985554
383.0,74,1539.502173
153.0,28,1539.630829
387.0,49,1539.91108
639.0,126,1540.006824
876.0,163,1540.115532
153.0,29,1540.163405
152.0,27,1540.779757
649.0,150,1541.038065
372.0,107,1541.169714
153.0,43,1541.938657
649.0,111,1542.341579
502.0,109,1542.389452
540.0,99,1542.899088
638.0,153,1542.956934
511.0,91,1543.103541
973.0,257,1543.491503
637.0,157,1543.511451
378.0,108,1544.243493
661.0,105,1544.590565
381.0,76,1544.732186
647.0,125,1545.044351
649.0,118,1545.46323
539.0,103,1545.701593
990.0,171,1546.594206
661.0,108,1546.594206
374.0,93,1546.784696
149.0,28,1547.247458
857.0,180,1547.45291
651.0,131,1547.493799
656.0,119,1548.393394
644.0,152,1548.430295
651.0,146,1548.728497
486.0,103,1548.884081
503.0,128,1549.59119
634.0,131,1550.14471
641.0,134,1550.39903
384.0,84,1550.747099
535.0,106,1551.086192
788.0,179,1653.549158
520.0,84,1653.596031
396.0,68,1653.75361
642.0,149,1653.795499
890.0,166,1654.240309
645.0,101,1654.826741
531.0,108,1655.339369
381.0,81,1655.463038
160.0,34,1655.581721
390.0,70,1655.837038
380.0,97,1655.956718
664.0,113,1656.312766
151.0,28,1656.403523
631.0,155,1656.644877
653.0,149,1656.856312
649.0,122,1658.179772
658.0,129,1658.201715
637.0,95,1658.584689
378.0,80,1658.722321
658.0,147,1659.265868
657.0,135,1659.406492
647.0,121,1659.46334
522.0,80,1660.408811
162.0,51,1660.576364
851.0,231,1660.769845
510.0,95,1660.879552
645.0,122,1660.97729
642.0,123,1660.97729
384.0,74,1662.124223
652.0,145,1662.737584
384.0,82,1662.875215
378.0,92,1663.002873
987.0,170,1663.149482
876.0,142,1663.819688
382.0,85,1664.028132
647.0,180,1665.070344
658.0,115,1665.319677
169.0,25,1665.845271
640.0,136,1665.888156
656.0,126,1665.948994
976.0,235,1666.058701
154.0,28,1666.563351
386.0,92,1667.082961
907.0,161,1667.603569
871.0,177,1667.765136
383.0,100,1668.072315
977.0,233,1668.179029
655.0,108,1668.296715
141.0,28,1668.387473
381.0,86,1668.501168
638.0,148,1669.425695
513.0,117,1669.74584
384.0,82,1670.253482
643.0,120,1670.79304
663.0,112,1671.03938
655.0,146,1671.470228
800.0,177,1671.626808
150.0,27,1672.102537
874.0,172,1672.185315
409.0,65,1672.485512
652.0,145,1672.626136
377.0,101,1672.993154
855.0,147,1673.487832
408.0,66,1673.903719
971.0,194,1674.017415
382.0,91,1674.060301
656.0,119,1674.75245
364.0,83,1674.81927
492.0,105,1674.904044
410.0,74,1675.096529
154.0,52,1675.141409
983.0,187,1675.658027
406.0,79,1676.485813
374.0,79,1676.632421
631.0,128,1676.69625
