#{"t_start": 1755681008.423331, "env_id": null}
r,l,t
411.0,60,905.564233
892.0,899,905.602131
239.0,37,905.872467
274.0,47,906.16466
248.0,32,906.709449
282.0,37,907.088436
220.0,46,907.782157
346.0,98,907.936892
738.0,117,908.143824
140.0,17,908.548666
323.0,51,908.945112
636.0,160,909.425826
374.0,72,909.606343
366.0,59,910.019238
1946.0,393,910.093042
323.0,49,910.203745
249.0,38,910.409194
114.0,29,910.67648
219.0,30,910.872028
290.0,38,910.942837
225.0,45,911.429536
142.0,23,911.478405
245.0,41,911.82548
142.0,23,912.004605
496.0,504,912.477842
541.0,78,912.477842
208.0,29,913.138578
351.0,177,913.797657
518.0,87,913.847524
381.0,62,914.585407
198.0,31,915.307337
348.0,69,915.445496
1217.0,162,915.77157
352.0,1000,915.962319
105.0,31,916.032639
301.0,107,916.277592
352.0,39,916.352391
281.0,50,916.95152
267.0,49,917.128556
555.0,61,917.46618
335.0,52,917.569903
304.0,38,917.818513
305.0,39,918.006519
221.0,41,918.491223
425.0,63,919.284837
218.0,41,919.476557
140.0,23,919.828615
352.0,164,920.102881
238.0,30,920.169703
274.0,44,920.868832
241.0,31,920.915707
529.0,134,921.140107
716.0,168,921.370491
287.0,34,921.646751
219.0,38,921.788373
265.0,52,922.344647
229.0,42,922.344647
277.0,46,922.702688
352.0,47,922.856279
310.0,135,923.222298
333.0,475,923.500062
247.0,35,923.658638
227.0,61,923.726458
457.0,75,924.042123
226.0,30,924.335351
2298.0,577,924.811079
846.0,761,924.811079
289.0,37,924.899841
477.0,73,924.899841
246.0,41,925.291302
245.0,38,925.677287
538.0,85,925.677287
689.0,131,925.69524
348.0,44,925.894721
245.0,50,925.942592
220.0,35,926.088204
210.0,52,926.953431
258.0,48,927.150913
540.0,80,927.684633
308.0,117,927.752452
582.0,76,928.004324
245.0,54,928.45763
197.0,42,928.633592
228.0,40,928.909573
118.0,26,929.230334
275.0,40,929.363781
458.0,75,929.458543
135.0,21,929.71378
502.0,171,930.004008
128.0,22,930.233409
339.0,58,930.257345
604.0,146,930.386999
1205.0,215,930.79946
244.0,36,931.077222
278.0,48,931.098167
373.0,71,931.098167
203.0,43,931.216347
118.0,26,931.829742
729.0,365,932.06951
326.0,47,932.176568
568.0,90,932.913683
241.0,35,933.012419
466.0,91,933.237817
552.0,61,933.261752
439.0,168,933.285688
637.0,150,933.885562
289.0,50,934.066708
276.0,38,934.161631
385.0,46,934.33487
251.0,31,934.67818
521.0,81,935.185871
112.0,35,935.185871
207.0,33,935.513993
244.0,31,935.774295
264.0,57,935.955815
249.0,30,936.065624
125.0,25,936.164078
310.0,112,936.33462
320.0,66,937.070159
317.0,54,937.556858
235.0,60,937.613707
400.0,54,937.666564
223.0,46,938.895518
578.0,66,938.955125
188.0,46,939.006986
241.0,51,939.097335
585.0,135,939.58016
142.0,23,939.615066
242.0,44,940.158251
259.0,42,940.301414
133.0,27,940.370231
229.0,47,940.876473
550.0,74,941.064478
344.0,170,941.146259
253.0,45,941.557159
345.0,51,941.582093
282.0,47,941.689803
137.0,26,942.345731
240.0,42,942.671372
134.0,27,943.080787
526.0,87,943.396939
612.0,98,943.495676
315.0,63,944.442661
358.0,109,944.512092
274.0,56,944.620802
129.0,28,945.313929
217.0,39,945.394712
631.0,83,945.618884
624.0,99,946.310231
212.0,27,946.5123
390.0,90,946.949622
133.0,20,947.001486
551.0,69,947.344243
215.0,49,947.593575
486.0,579,947.852391
275.0,43,948.061831
1183.0,255,948.061831
226.0,38,948.288224
125.0,23,948.409899
248.0,32,949.035739
374.0,65,949.588291
386.0,74,949.820669
738.0,116,949.843607
219.0,34,949.86156
979.0,207,950.56767
206.0,44,950.868861
245.0,44,950.892797
121.0,31,951.329154
134.0,20,951.352093
248.0,33,951.668247
130.0,28,951.965452
203.0,27,951.965452
133.0,28,952.624605
223.0,45,952.714873
123.0,31,953.348193
378.0,63,953.441943
226.0,33,953.483831
149.0,22,953.856342
229.0,174,953.874294
436.0,199,1068.944311
345.0,54,1069.468909
548.0,75,1069.931669
406.0,77,1070.467743
363.0,42,1070.51661
196.0,46,1071.108029
354.0,1000,1071.656561
468.0,76,1072.489183
530.0,88,1072.840757
709.0,426,1073.476084
439.0,181,1073.576559
359.0,40,1073.814644
721.0,107,1073.856534
117.0,27,1074.548038
346.0,44,1074.906446
366.0,68,1075.266626
1191.0,276,1075.508174
607.0,92,1075.749357
370.0,53,1075.837953
1223.0,137,1075.863908
287.0,43,1076.567688
114.0,29,1076.567688
669.0,88,1077.343637
462.0,62,1077.72761
568.0,93,1077.886943
325.0,52,1078.84772
365.0,81,1079.057333
258.0,49,1079.260982
383.0,66,1079.553273
133.0,22,1079.622441
244.0,39,1079.825276
641.0,307,1079.848256
1010.0,133,1080.320599
300.0,43,1080.844634
144.0,24,1080.866575
384.0,74,1081.012419
362.0,73,1081.26275
321.0,64,1081.328574
539.0,80,1081.490286
1215.0,782,1081.819237
279.0,50,1082.039647
739.0,255,1082.414153
225.0,46,1082.414153
589.0,66,1082.436094
122.0,23,1082.945731
267.0,82,1083.191074
294.0,50,1083.216512
223.0,46,1083.500752
282.0,42,1084.224258
408.0,52,1084.435692
723.0,124,1084.435692
349.0,54,1084.782272
636.0,159,1085.622285
488.0,65,1086.007033
555.0,65,1086.007033
366.0,59,1086.224887
385.0,45,1087.071324
326.0,42,1087.207958
240.0,44,1088.263775
553.0,71,1088.773411
452.0,119,1088.840233
1014.0,279,1089.09706
247.0,40,1089.217737
825.0,362,1089.652039
379.0,59,1090.167796
378.0,45,1090.279459
464.0,91,1090.97932
253.0,38,1091.171381
519.0,347,1091.223246
386.0,47,1091.272225
226.0,34,1091.972837
396.0,124,1092.566271
222.0,45,1093.047567
459.0,89,1093.093445
244.0,33,1093.816356
1055.0,218,1094.23771
725.0,129,1094.300542
240.0,35,1094.646402
104.0,31,1095.034378
802.0,170,1095.21689
322.0,48,1095.351529
248.0,41,1095.57546
212.0,37,1095.887133
547.0,146,1095.983875
130.0,27,1095.983875
225.0,35,1096.389789
131.0,27,1096.611196
144.0,23,1097.160246
232.0,37,1097.273451
250.0,55,1097.273451
1188.0,180,1097.299381
551.0,69,1097.511813
612.0,568,1097.656427
1625.0,520,1097.885813
281.0,45,1098.189696
324.0,60,1098.651967
354.0,49,1098.772645
765.0,155,1098.820516
459.0,84,1099.222441
271.0,46,1099.270313
117.0,25,1099.40595
456.0,93,1099.457812
228.0,35,1099.47676
723.0,106,1099.971437
288.0,40,1100.217794
244.0,62,1100.242728
247.0,46,1100.556887
210.0,31,1100.690529
370.0,69,1101.07151
223.0,33,1101.408609
195.0,37,1101.641214
303.0,73,1102.015492
350.0,51,1102.61683
365.0,83,1103.119624
274.0,47,1103.145598
441.0,164,1103.17158
249.0,40,1103.550642
545.0,85,1103.644424
304.0,39,1104.020625
126.0,23,1104.165736
242.0,48,1104.256426
305.0,48,1105.152312
248.0,44,1105.299055
256.0,114,1105.769948
619.0,105,1105.993545
297.0,37,1106.02147
739.0,281,1106.067347
1885.0,255,1106.259434
242.0,51,1106.492637
614.0,104,1106.608419
327.0,45,1107.092124
114.0,28,1107.27038
533.0,63,1107.499297
274.0,52,1107.744068
322.0,42,1108.505655
274.0,47,1108.868032
1215.0,160,1109.747978
729.0,124,1110.479146
516.0,82,1110.696439
1147.0,181,1110.802755
375.0,202,1111.120771
206.0,33,1111.248428
221.0,43,1111.67554
656.0,580,1111.812176
551.0,116,1111.812176
93.0,35,1111.903504
237.0,39,1112.143379
311.0,113,1112.446101
88.0,36,1112.766042
223.0,48,1112.817331
211.0,29,1112.846253
117.0,25,1113.362281
221.0,32,1113.567416
650.0,270,1113.703053
405.0,64,1113.9524
615.0,96,1114.063622
367.0,68,1114.427454
248.0,42,1114.546642
449.0,127,1114.801457
126.0,24,1114.986573
1642.0,191,1115.280786
216.0,39,1115.457758
119.0,25,1115.581426
277.0,38,1115.697792
122.0,31,1115.99333
133.0,22,1116.086607
461.0,100,1116.305058
240.0,41,1116.427003
127.0,28,1116.651222
114.0,27,1116.719565
124.0,24,1117.277402
120.0,32,1117.394259
309.0,46,1117.488192
634.0,161,1117.838978
378.0,76,1118.072151
551.0,115,1228.99058
365.0,69,1229.571376
558.0,61,1229.594231
418.0,65,1229.594231
216.0,59,1229.894458
360.0,77,1230.577463
248.0,34,1230.727228
327.0,47,1230.727228
246.0,51,1230.804606
584.0,61,1231.078043
130.0,22,1231.335355
754.0,318,1231.523632
312.0,54,1232.010467
94.0,33,1232.303627
265.0,72,1232.304625
418.0,57,1232.4263
605.0,82,1232.678659
127.0,29,1233.124685
219.0,55,1233.339084
594.0,179,1233.339084
544.0,87,1233.414887
236.0,36,1233.555514
130.0,22,1233.911424
385.0,74,1234.061696
353.0,41,1234.293258
243.0,56,1234.658067
194.0,38,1234.828452
249.0,41,1235.284045
580.0,93,1235.336217
806.0,128,1235.359158
208.0,28,1235.506415
393.0,62,1235.552297
255.0,47,1235.777315
118.0,25,1236.083821
278.0,38,1236.225993
315.0,52,1236.50994
205.0,34,1236.893367
240.0,58,1237.15966
353.0,43,1237.55363
225.0,35,1238.392579
419.0,64,1238.441447
131.0,23,1238.999975
457.0,160,1239.386447
1291.0,634,1239.436315
229.0,46,1239.504132
378.0,51,1240.178758
248.0,36,1240.308462
263.0,49,1240.542849
132.0,22,1240.686464
1051.0,219,1241.437513
371.0,50,1241.507212
226.0,44,1241.746839
312.0,103,1241.787725
306.0,42,1242.433344
430.0,227,1242.555347
249.0,45,1242.582275
380.0,50,1242.948418
129.0,23,1243.481667
358.0,45,1243.64523
757.0,432,1243.826321
108.0,30,1244.194965
504.0,384,1244.464076
369.0,57,1245.50987
1213.0,167,1245.715189
538.0,94,1245.82491
603.0,107,1246.277599
440.0,177,1246.679672
218.0,40,1246.74966
582.0,106,1246.909391
550.0,67,1247.056139
224.0,47,1247.486496
250.0,30,1247.563298
256.0,56,1248.129128
223.0,45,1248.237037
241.0,40,1248.427258
1753.0,260,1248.614855
322.0,51,1248.747509
241.0,52,1249.295205
238.0,40,1249.342079
289.0,35,1249.410992
324.0,59,1250.089533
547.0,90,1250.280241
225.0,56,1250.633277
1202.0,215,1250.805816
391.0,67,1250.850695
242.0,35,1250.916519
211.0,27,1250.916519
242.0,31,1251.628523
222.0,38,1251.800065
222.0,55,1251.916097
124.0,25,1252.37613
350.0,50,1252.810235
362.0,89,1252.916796
121.0,27,1253.006711
776.0,262,1253.103104
242.0,39,1253.716482
276.0,37,1253.790285
601.0,566,1253.881049
1628.0,210,1254.299136
248.0,30,1254.40984
545.0,63,1254.482646
281.0,43,1254.802453
447.0,50,1255.073164
250.0,40,1255.387077
1186.0,199,1255.481823
379.0,60,1256.05074
276.0,47,1256.308252
386.0,68,1256.643149
121.0,27,1256.775507
330.0,56,1256.911569
128.0,22,1257.289264
442.0,58,1257.753562
224.0,37,1257.778495
348.0,89,1257.778495
377.0,224,1258.607843
247.0,35,1258.607843
377.0,58,1258.651726
251.0,51,1258.951405
209.0,30,1259.371624
246.0,43,1259.645146
1036.0,229,1259.949024
119.0,26,1259.994193
225.0,41,1260.614144
520.0,80,1260.880124
383.0,53,1261.278064
1216.0,160,1261.594176
366.0,51,1261.833944
118.0,28,1261.920796
616.0,224,1261.944706
279.0,52,1262.101094
140.0,20,1262.391942
216.0,38,1262.725004
104.0,31,1263.12301
204.0,69,1263.546524
547.0,210,1263.566471
223.0,39,1263.612349
974.0,501,1263.941001
382.0,47,1264.193918
1220.0,187,1264.335538
349.0,48,1264.730119
112.0,28,1264.840824
327.0,44,1265.360622
128.0,23,1265.38356
235.0,41,1265.697363
208.0,27,1266.03072
1186.0,205,1266.385635
221.0,35,1266.520278
114.0,28,1266.677071
444.0,157,1267.243014
731.0,148,1267.434818
223.0,40,1267.504156
807.0,170,1267.601901
279.0,61,1267.848099
221.0,30,1268.197974
107.0,29,1268.272918
241.0,42,1268.443568
115.0,26,1268.867169
250.0,34,1268.983858
728.0,104,1269.145411
1015.0,176,1269.517416
93.0,35,1269.68385
643.0,336,1269.988348
322.0,93,1270.014279
101.0,31,1270.433048
428.0,55,1270.857751
310.0,36,1270.88069
619.0,90,1271.137638
135.0,26,1271.467507
431.0,180,1271.515607
334.0,48,1272.020899
350.0,86,1272.096133
221.0,42,1272.142009
726.0,134,1272.361175
273.0,51,1272.736545
287.0,43,1273.040905
209.0,31,1273.088781
353.0,59,1273.534424
124.0,25,1273.660418
473.0,69,1273.707817
744.0,253,1274.436063
349.0,39,1274.453043
1063.0,126,1274.453043
193.0,42,1274.66077
497.0,89,1275.136859
127.0,23,1275.204678
273.0,48,1275.579183
370.0,50,1275.621071
302.0,46,1276.235452
290.0,34,1276.407599
226.0,43,1276.677209
288.0,44,1277.286212
1063.0,296,1277.462547
221.0,36,1277.50244
