#{"t_start": 1755466578.2233293, "env_id": null}
r,l,t
706.0,219,193.221155
625.0,104,193.320887
1287.0,195,193.755723
1688.0,186,194.065894
985.0,127,194.393017
619.0,240,194.542618
763.0,147,195.615745
616.0,122,196.292933
691.0,99,196.706825
378.0,93,196.706825
1068.0,129,197.124707
1204.0,155,197.476764
322.0,51,197.499703
258.0,48,197.932546
360.0,43,198.609731
240.0,58,199.440508
1029.0,263,199.771623
318.0,48,199.897285
1121.0,130,200.084783
991.0,113,200.084783
240.0,39,200.79987
210.0,39,200.927528
251.0,29,201.720406
551.0,107,202.297861
214.0,33,202.592073
1183.0,213,203.131629
1122.0,129,203.56447
396.0,61,203.958416
1162.0,597,204.043189
335.0,53,204.043189
127.0,21,204.582744
213.0,36,204.972701
1882.0,194,205.262924
370.0,63,205.605009
1330.0,197,206.050815
1949.0,408,206.262249
547.0,70,206.844691
1237.0,169,207.669483
1243.0,161,207.863962
323.0,48,208.17114
992.0,137,209.032834
214.0,47,209.480636
482.0,62,209.59134
115.0,41,210.116933
861.0,99,210.381226
754.0,222,210.594655
808.0,190,316.04442
189.0,23,316.251865
476.0,58,316.383513
1146.0,194,316.621874
263.0,45,317.253185
643.0,101,317.447664
240.0,55,318.69333
863.0,107,319.024444
517.0,75,319.308683
1227.0,156,319.404427
359.0,47,320.447635
1261.0,168,320.619176
373.0,204,320.966246
527.0,98,320.992177
1505.0,363,320.992177
351.0,39,321.326283
997.0,114,322.070293
1330.0,225,322.094227
242.0,33,322.094227
1368.0,149,322.54203
351.0,46,323.176332
1137.0,112,323.19927
563.0,111,323.551328
336.0,73,323.753786
593.0,133,324.037028
352.0,39,324.059966
374.0,75,325.333558
553.0,70,325.721519
1381.0,162,326.334877
1132.0,138,326.4386
1022.0,120,326.589197
577.0,77,327.523696
522.0,112,327.98546
1119.0,303,328.139049
257.0,51,329.261045
1122.0,128,329.531322
623.0,83,329.585178
1271.0,136,329.880388
1059.0,347,330.476792
518.0,92,331.921925
1348.0,228,331.942868
185.0,23,332.474446
603.0,92,332.669923
251.0,34,332.71181
1121.0,133,332.837473
1264.0,144,333.472773
529.0,65,334.240717
809.0,212,334.411262
855.0,91,334.61372
692.0,457,335.03958
678.0,95,335.03958
327.0,50,335.380667
363.0,57,335.888308
1113.0,335,336.144623
1044.0,182,336.893618
688.0,86,337.034242
1487.0,155,337.034242
341.0,50,337.071143
557.0,75,337.107046
647.0,162,338.098392
329.0,49,338.221066
476.0,68,338.619996
883.0,98,339.351041
379.0,53,339.375975
323.0,49,339.399909
985.0,108,339.515601
319.0,46,340.425166
240.0,58,340.66652
430.0,63,340.746306
1317.0,182,341.037526
1079.0,277,341.376619
327.0,49,341.507269
248.0,31,341.726682
1106.0,139,341.726682
997.0,114,342.099684
1243.0,322,343.576731
634.0,91,343.657514
1371.0,143,344.120275
817.0,166,344.539154
976.0,119,344.56708
354.0,45,344.727651
996.0,116,344.835361
247.0,32,345.500581
528.0,198,346.049113
806.0,185,346.120922
521.0,70,347.133212
372.0,48,348.332003
1252.0,189,348.596296
1487.0,164,348.754871
1132.0,233,349.12488
695.0,201,349.314373
2047.0,239,350.195017
278.0,41,350.235907
574.0,196,350.636834
1301.0,211,351.04574
809.0,120,351.04574
999.0,102,351.065686
242.0,49,351.334965
477.0,63,351.592277
237.0,45,351.991209
481.0,64,353.029431
355.0,47,353.10423
1228.0,208,353.295717
561.0,57,354.394776
1501.0,150,354.43068
635.0,157,354.556344
666.0,73,354.678018
556.0,156,354.849559
250.0,36,355.243504
875.0,97,355.526747
561.0,224,355.720229
273.0,41,355.805002
251.0,27,355.846889
610.0,70,356.189971
223.0,34,356.620818
282.0,36,356.620818
676.0,89,357.522405
1130.0,133,357.730847
374.0,50,357.747802
630.0,98,358.421
277.0,42,358.490813
250.0,35,358.568604
1876.0,191,358.807964
353.0,38,359.414342
757.0,191,360.063603
794.0,165,360.432616
371.0,47,360.544317
1120.0,121,360.544317
110.0,27,360.743783
771.0,92,360.973169
124.0,21,361.218512
258.0,47,361.507739
688.0,72,362.198888
778.0,186,362.7175
372.0,64,362.959852
1379.0,198,363.045622
995.0,98,363.174278
1120.0,140,363.732784
276.0,37,363.807583
624.0,93,462.569249
390.0,61,463.438921
351.0,42,463.501753
477.0,68,463.522697
776.0,201,464.060259
992.0,138,464.626743
326.0,52,464.742433
379.0,65,464.955862
1298.0,160,464.977803
120.0,41,465.58817
344.0,42,465.747742
1123.0,122,466.453852
716.0,246,466.706177
342.0,42,466.752055
723.0,117,467.805237
395.0,160,467.881032
1057.0,909,468.293928
265.0,47,468.905291
620.0,93,468.950171
1156.0,116,469.173574
1480.0,152,469.195515
403.0,53,470.097101
521.0,77,470.696498
745.0,203,471.444494
772.0,173,471.880328
330.0,61,472.119687
234.0,35,472.228396
1125.0,133,472.228396
1082.0,175,472.323143
878.0,99,472.381987
120.0,25,472.425868
1491.0,148,472.582449
164.0,31,472.897606
664.0,91,474.211091
252.0,41,475.112677
910.0,441,475.199445
1043.0,138,475.357023
1245.0,128,475.503631
1128.0,121,475.693124
762.0,168,476.257613
1236.0,171,476.282546
557.0,64,476.603686
1078.0,199,476.924827
602.0,74,477.25993
545.0,70,478.219362
537.0,133,478.284189
1134.0,114,478.324082
731.0,133,478.433788
226.0,39,479.14289
1269.0,142,479.597673
247.0,36,479.952723
760.0,96,480.475325
1490.0,142,480.475325
757.0,184,480.494273
620.0,96,480.629911
677.0,109,480.79048
978.0,190,481.186422
579.0,69,481.455701
483.0,83,482.701367
162.0,30,483.361599
532.0,84,483.385535
1251.0,144,483.711663
1387.0,189,483.834335
779.0,171,484.390844
1317.0,175,484.62422
768.0,150,484.645164
684.0,77,485.172751
1142.0,122,486.159111
347.0,49,486.268819
1247.0,273,486.647803
616.0,106,486.946006
348.0,40,487.11655
1695.0,168,487.536426
1385.0,168,487.676051
582.0,148,487.746862
255.0,50,487.832633
241.0,38,487.903443
553.0,73,488.866864
1139.0,137,489.308682
244.0,36,489.73155
1134.0,228,489.902093
1020.0,109,490.123501
355.0,118,490.612194
353.0,43,490.757804
364.0,45,491.813977
1253.0,193,492.225874
1000.0,105,492.594886
1315.0,202,492.637772
188.0,23,492.75446
532.0,67,493.352858
612.0,96,494.814944
907.0,113,495.358489
628.0,88,495.380432
778.0,335,495.566933
1447.0,252,495.743459
346.0,49,496.474503
1485.0,172,496.525367
1804.0,317,496.657015
691.0,83,497.198565
246.0,36,497.269375
166.0,30,497.315253
396.0,86,497.470837
588.0,130,497.759065
349.0,46,498.308594
1233.0,347,498.571889
712.0,174,499.67793
644.0,78,500.094813
1121.0,128,500.244412
393.0,80,500.395009
1487.0,174,500.496738
249.0,31,500.804913
1312.0,167,501.007372
639.0,144,501.052251
251.0,32,501.773321
364.0,76,502.101443
402.0,53,502.211149
554.0,212,502.303901
615.0,93,502.902299
1003.0,115,503.057882
1120.0,133,503.231418
217.0,41,503.853753
674.0,83,504.132008
555.0,105,504.504013
593.0,103,504.669569
135.0,19,505.129339
584.0,63,505.332794
403.0,54,505.377674
1143.0,123,506.145618
368.0,71,506.192492
1484.0,147,506.505654
675.0,76,507.077125
1113.0,333,507.300527
1325.0,246,507.443145
480.0,59,507.468079
385.0,65,507.651587
327.0,44,508.072461
542.0,81,508.323788
1127.0,130,508.344732
248.0,29,508.740673
761.0,180,509.231359
619.0,88,609.144944
349.0,87,609.337428
119.0,25,609.532904
552.0,64,609.933832
1116.0,122,609.983699
258.0,48,610.476379
236.0,34,610.730699
797.0,165,610.822453
136.0,39,610.874314
223.0,45,611.750967
1658.0,176,612.097041
1369.0,177,612.143916
322.0,49,612.830079
577.0,150,612.949759
1331.0,179,613.246964
1122.0,148,614.275212
974.0,171,614.390903
1000.0,104,614.485648
626.0,89,614.917492
1205.0,145,615.438099
222.0,64,615.814093
754.0,139,616.134236
638.0,149,616.651851
1339.0,257,616.651851
652.0,82,616.729642
258.0,52,616.987951
1136.0,129,617.178441
1004.0,137,617.575379
213.0,40,617.673117
217.0,46,617.717001
601.0,72,617.783822
270.0,42,617.960349
1202.0,159,619.130217
661.0,84,619.647832
1251.0,120,620.373888
1297.0,167,621.06803
662.0,67,621.179732
1037.0,172,621.694354
1119.0,238,622.154124
699.0,81,622.970938
1377.0,168,623.019807
617.0,93,623.356905
947.0,245,623.670066
312.0,45,624.029105
633.0,77,625.131156
1863.0,207,625.175039
1130.0,142,626.199297
695.0,71,626.714918
383.0,141,626.880474
348.0,42,627.704269
369.0,72,627.887778
1298.0,278,628.165035
1320.0,193,628.498144
244.0,35,628.544021
1484.0,162,628.913034
1010.0,508,629.55332
555.0,68,630.150721
117.0,25,630.165681
1122.0,132,630.965539
355.0,42,631.105166
1265.0,136,632.024706
1032.0,175,632.161339
1326.0,164,632.254092
541.0,107,632.56825
628.0,76,632.791653
553.0,62,634.241771
893.0,106,634.682591
1472.0,173,634.886047
246.0,30,634.908986
1242.0,133,635.068559
867.0,379,635.627064
407.0,49,635.820546
2021.0,600,635.998071
348.0,52,636.114758
581.0,176,636.60345
241.0,27,636.707172
253.0,73,637.233764
1126.0,130,637.810221
1315.0,251,637.85909
546.0,93,638.809546
1661.0,182,639.234409
1209.0,159,639.438862
353.0,40,639.764989
761.0,165,640.390316
349.0,57,641.123353
554.0,167,641.164244
1106.0,154,641.418564
1060.0,169,641.78957
255.0,48,642.222413
882.0,122,642.24535
383.0,82,642.265297
558.0,56,642.355056
374.0,52,642.562501
1252.0,159,642.860703
222.0,29,642.995342
1243.0,341,643.755309
215.0,35,643.779245
582.0,115,644.870324
541.0,63,645.251305
1125.0,117,645.251305
1004.0,105,645.273246
1128.0,155,645.793853
325.0,42,646.277558
305.0,45,646.855013
636.0,212,647.09138
1327.0,241,647.31179
524.0,65,647.715709
747.0,110,647.800482
293.0,56,648.090705
1121.0,133,648.297153
249.0,36,648.510582
455.0,95,649.235641
627.0,86,649.260575
801.0,193,649.308446
1130.0,248,649.47899
346.0,63,649.548804
702.0,86,650.306773
843.0,93,650.736624
332.0,54,652.036145
1670.0,187,652.219654
652.0,131,652.368257
730.0,152,652.858943
1331.0,151,653.090324
332.0,52,653.193051
766.0,202,654.024823
343.0,43,654.16046
1134.0,219,654.535456
1256.0,196,654.801743
251.0,38,654.985253
1251.0,129,655.090969
545.0,132,655.332324
331.0,42,655.956652
259.0,45,754.170784
348.0,40,754.714329
804.0,195,755.083343
383.0,65,755.629879
555.0,58,756.019835
737.0,182,756.498554
1201.0,182,757.047086
349.0,50,757.14981
604.0,103,757.435047
1762.0,238,758.055388
1300.0,315,758.055388
317.0,55,758.392485
543.0,298,758.593946
303.0,44,759.083635
498.0,59,759.418738
627.0,89,759.464616
309.0,56,759.689015
630.0,189,759.94832
276.0,36,760.729231
1493.0,169,760.866862
529.0,62,761.027433
278.0,39,761.57397
254.0,34,761.782412
598.0,120,762.088593
1130.0,127,762.191317
574.0,175,762.492512
381.0,67,763.127811
324.0,69,763.395095
1295.0,205,763.684321
998.0,130,763.815969
186.0,25,764.261775
327.0,55,764.658715
1884.0,363,764.737504
591.0,102,764.865161
1272.0,168,766.117808
663.0,110,767.196921
1335.0,227,767.3535
1488.0,174,767.831223
206.0,39,768.108481
634.0,221,768.261071
1195.0,188,768.620111
576.0,163,768.662996
246.0,32,768.830549
275.0,43,769.221502
252.0,38,769.72615
1241.0,174,770.154006
236.0,48,770.844158
1474.0,147,771.24708
365.0,61,771.554258
348.0,48,771.95319
450.0,125,772.139691
213.0,33,772.700191
535.0,196,773.173923
257.0,51,773.288616
1299.0,262,773.418269
1181.0,216,773.618734
224.0,46,773.768332
241.0,52,774.464468
1135.0,140,774.724772
323.0,45,774.746713
309.0,53,774.773641
1476.0,181,775.419912
590.0,97,775.650295
351.0,41,775.735068
441.0,64,776.266645
560.0,175,777.185187
662.0,72,777.363709
1454.0,566,777.755661
600.0,96,777.801537
1125.0,134,777.801537
223.0,37,778.168554
518.0,164,778.187504
1498.0,152,778.823801
353.0,59,779.544871
372.0,68,779.77326
900.0,174,780.212085
600.0,118,780.488346
775.0,151,780.620991
1128.0,129,780.769593
274.0,46,780.84539
120.0,24,781.183486
236.0,37,781.344055
543.0,79,781.344055
352.0,41,782.249632
1135.0,208,782.465055
382.0,75,782.481012
1477.0,162,782.50096
593.0,75,782.815118
236.0,38,783.073428
123.0,22,783.28885
595.0,100,783.519234
122.0,24,783.808459
1135.0,140,783.828407
1235.0,167,783.906198
325.0,47,784.08871
223.0,39,785.011241
992.0,117,785.125933
444.0,160,786.090352
347.0,57,786.334699
970.0,132,786.881235
1082.0,195,786.881235
352.0,46,787.378904
1016.0,120,787.864604
351.0,42,788.321381
453.0,110,788.596645
1316.0,232,788.831017
1003.0,230,789.081347
1188.0,264,790.038784
631.0,86,790.34696
377.0,81,790.494565
391.0,77,790.905464
1469.0,182,791.081992
1085.0,182,791.081992
355.0,40,791.269491
274.0,47,791.623543
640.0,139,792.087301
1668.0,186,792.194016
511.0,66,792.774463
1348.0,169,793.858561
553.0,62,794.154768
1243.0,163,794.750174
1066.0,141,795.288734
1251.0,138,795.33461
345.0,63,795.33461
327.0,52,795.372509
628.0,198,796.105547
233.0,44,796.332938
335.0,50,796.517447
731.0,288,797.4679
998.0,114,797.919691
1283.0,145,798.106192
622.0,87,798.492159
606.0,66,798.964894
322.0,49,799.616151
250.0,29,800.250453
1301.0,190,800.682297
354.0,45,900.690627
406.0,109,900.830254
1683.0,286,901.216221
1686.0,175,901.338892
1231.0,186,901.784698
248.0,34,902.023061
171.0,58,902.221529
551.0,69,902.31129
546.0,74,904.098505
1332.0,199,904.803619
726.0,123,904.991117
808.0,130,905.342177
322.0,54,905.385063
1002.0,657,905.669302
1484.0,183,905.694235
353.0,41,906.309588
1235.0,201,906.4921
369.0,44,907.276001
710.0,512,907.315894
351.0,60,907.81855
272.0,53,908.532639
1315.0,173,908.861757
521.0,73,908.933565
1243.0,148,909.007367
528.0,66,910.4525
1238.0,262,910.723774
555.0,240,910.768654
1128.0,229,910.82949
1004.0,139,911.013998
997.0,99,911.24837
114.0,26,911.343116
249.0,46,911.472769
121.0,32,912.082139
827.0,156,912.082139
539.0,74,913.149282
1310.0,206,913.524278
322.0,46,914.229391
1324.0,185,914.927523
447.0,145,915.370337
1666.0,198,915.817141
617.0,81,916.107365
209.0,30,916.812478
256.0,60,916.813475
836.0,270,918.278553
993.0,112,918.363327
526.0,78,918.569774
2052.0,335,918.680478
1311.0,237,919.036525
334.0,47,919.50527
1325.0,205,919.70673
239.0,36,919.892235
529.0,60,920.00194
561.0,80,920.164505
120.0,24,920.707053
237.0,42,920.978328
614.0,108,922.380574
556.0,69,922.559097
1113.0,177,922.801448
239.0,39,923.240273
1697.0,176,923.507558
323.0,48,923.621254
326.0,47,924.74724
1122.0,130,925.793441
350.0,47,925.810394
1346.0,267,925.831338
992.0,106,925.977947
1041.0,681,926.522489
323.0,52,927.014173
342.0,278,927.105928
105.0,30,927.771146
303.0,91,927.909775
999.0,104,928.329651
554.0,60,928.35259
115.0,27,928.370543
1122.0,131,928.755512
239.0,33,929.085629
709.0,127,929.360892
216.0,44,930.110884
212.0,37,930.918722
1252.0,123,931.096248
1662.0,349,931.172045
1131.0,119,931.426364
249.0,30,931.886133
1286.0,185,932.095572
638.0,75,932.618173
798.0,155,932.866509
188.0,50,933.182663
1121.0,129,934.339567
1261.0,146,934.381454
679.0,89,934.589896
592.0,124,934.632781
355.0,53,935.804645
216.0,41,936.670329
1242.0,150,937.754426
338.0,52,937.889066
1338.0,246,938.742782
801.0,214,939.488785
930.0,1000,939.556603
522.0,75,939.599489
273.0,45,940.544958
1252.0,131,940.727469
553.0,72,941.248075
611.0,90,941.53431
256.0,57,941.866421
325.0,43,942.216485
1149.0,629,942.606441
219.0,34,943.060226
127.0,22,943.148988
1250.0,132,943.801242
360.0,87,943.903968
1836.0,426,944.0416
1190.0,245,944.373711
638.0,99,945.303222
255.0,61,945.303222
375.0,62,945.474764
275.0,42,946.312522
1927.0,610,946.798221
262.0,39,1045.634687
1233.0,151,1045.727439
521.0,88,1045.791268
1291.0,254,1045.8541
250.0,38,1046.673905
258.0,52,1046.834476
1131.0,134,1047.009009
340.0,40,1047.570506
606.0,109,1048.323491
1080.0,314,1048.7683
311.0,54,1048.78725
545.0,107,1049.246022
819.0,200,1049.744687
1436.0,322,1050.170547
1694.0,198,1050.218419
524.0,71,1050.421875
339.0,46,1051.459098
761.0,174,1052.276909
358.0,49,1052.564142
509.0,159,1052.860348
1841.0,262,1052.93814
1241.0,136,1053.282218
323.0,46,1053.58042
1316.0,167,1053.989326
256.0,57,1054.177821
276.0,36,1054.984663
349.0,49,1055.10135
560.0,71,1055.232001
800.0,244,1055.302811
991.0,120,1056.074744
1045.0,170,1056.179465
241.0,52,1056.179465
1125.0,145,1056.271219
624.0,90,1057.278523
401.0,57,1057.458043
903.0,110,1057.592682
325.0,413,1058.204048
319.0,52,1058.543139
131.0,21,1058.744599
1265.0,121,1058.922124
1113.0,126,1059.281163
553.0,68,1060.195715
218.0,37,1061.029484
1351.0,153,1061.293776
921.0,102,1061.34464
582.0,123,1061.6588
642.0,189,1061.96897
214.0,41,1061.993902
1120.0,137,1062.457661
1007.0,313,1062.644161
360.0,59,1063.286443
409.0,93,1063.714298
352.0,68,1063.941689
1114.0,339,1064.022475
217.0,40,1064.164094
1240.0,148,1064.638824
353.0,41,1065.161425
323.0,41,1066.226575
1150.0,124,1067.037404
590.0,124,1067.145115
1308.0,250,1067.225899
222.0,39,1067.252827
1136.0,218,1067.921039
675.0,73,1068.883462
550.0,208,1068.908396
508.0,82,1069.290374
1653.0,183,1069.290374
377.0,53,1070.194952
219.0,38,1070.248808
1282.0,159,1071.189291
332.0,49,1071.465552
881.0,142,1071.465552
1313.0,192,1071.95923
403.0,124,1072.017076
1022.0,116,1072.244467
683.0,85,1072.37412
351.0,49,1072.741138
685.0,73,1074.614125
352.0,41,1075.724154
1249.0,150,1076.136052
1142.0,189,1076.399348
1307.0,211,1076.68558
688.0,74,1077.652992
1295.0,261,1078.724124
223.0,48,1078.83782
1246.0,149,1079.916932
315.0,61,1080.375704
617.0,104,1081.366053
1840.0,357,1081.536597
555.0,79,1082.424222
1286.0,231,1082.580802
706.0,429,1083.10839
1003.0,262,1083.136315
246.0,33,1083.31384
1699.0,179,1084.603388
552.0,63,1084.961431
1352.0,175,1086.918192
668.0,89,1087.00895
931.0,1000,1087.00895
1025.0,227,1087.03488
573.0,187,1087.591392
1148.0,188,1087.634276
114.0,26,1088.172835
556.0,68,1088.557805
1485.0,179,1088.736328
379.0,89,1089.021563
851.0,124,1089.749614
563.0,66,1090.044825
816.0,140,1090.210382
347.0,65,1091.201729
557.0,66,1091.538826
530.0,125,1091.866947
627.0,84,1092.145204
1303.0,154,1092.26588
1615.0,450,1092.286825
214.0,33,1092.339683
147.0,31,1093.03183
248.0,32,1093.105632
316.0,72,1093.966329
1162.0,286,1094.267523
374.0,68,1094.610604
524.0,70,1193.619609
1050.0,330,1194.752577
441.0,172,1194.822389
1093.0,202,1194.842337
626.0,86,1195.636211
262.0,46,1195.911475
1085.0,133,1195.983283
1129.0,124,1196.429089
403.0,124,1197.639849
518.0,104,1198.04676
351.0,46,1199.058053
1184.0,192,1199.248544
819.0,151,1199.40313
1084.0,158,1200.029453
1111.0,324,1200.652785
629.0,103,1201.483561
1268.0,457,1201.651113
800.0,182,1201.81268
865.0,131,1202.446983
328.0,47,1202.541729
1081.0,163,1203.776425
626.0,110,1204.159399
522.0,99,1204.769766
1353.0,252,1205.062983
915.0,417,1205.471887
204.0,39,1205.698281
867.0,220,1205.699278
641.0,84,1206.082253
1696.0,186,1206.69262
1123.0,129,1206.71855
349.0,49,1206.819281
393.0,103,1207.885427
327.0,48,1207.977181
853.0,136,1208.234493
273.0,53,1209.066266
1128.0,123,1209.555955
997.0,125,1209.575902
716.0,164,1209.85715
543.0,114,1210.58221
1180.0,215,1210.683937
689.0,111,1210.771702
353.0,38,1211.423956
514.0,436,1211.798953
358.0,48,1211.824883
991.0,123,1212.422285
351.0,54,1212.665632
975.0,135,1212.665632
270.0,77,1213.646008
787.0,201,1214.533633
423.0,262,1215.11408
533.0,137,1215.882025
1715.0,167,1216.352764
1153.0,158,1216.399639
1127.0,255,1216.6011
366.0,52,1217.632339
624.0,93,1218.11804
379.0,127,1218.16591
1369.0,194,1218.229741
1063.0,273,1218.244701
724.0,179,1218.717435
120.0,25,1218.777275
240.0,31,1219.422549
96.0,33,1219.534249
1249.0,152,1219.848409
517.0,101,1220.382977
248.0,32,1221.106042
1138.0,172,1221.585758
594.0,107,1221.892936
1265.0,173,1222.168199
579.0,63,1222.581095
1204.0,301,1223.577428
238.0,43,1223.598372
1674.0,178,1223.999299
585.0,99,1224.20375
1120.0,132,1224.65654
544.0,77,1225.389578
414.0,90,1226.074744
609.0,350,1226.199409
698.0,117,1226.269222
362.0,41,1226.309116
362.0,62,1227.519876
318.0,52,1227.534837
1130.0,126,1227.553785
636.0,156,1227.808104
1349.0,250,1227.958701
368.0,96,1228.45637
246.0,33,1228.61295
477.0,71,1229.194394
663.0,76,1229.280164
229.0,41,1229.501572
323.0,46,1230.336337
236.0,39,1230.393185
479.0,204,1230.96665
1268.0,163,1231.241914
1219.0,166,1231.760525
1123.0,124,1232.002877
526.0,85,1232.266172
935.0,574,1232.782789
575.0,193,1232.844624
520.0,69,1233.889826
778.0,138,1234.168083
245.0,40,1234.803381
1106.0,131,1235.056704
593.0,113,1235.393802
344.0,48,1235.882494
647.0,162,1236.539735
1460.0,232,1236.539735
1331.0,219,1236.765131
212.0,43,1236.831952
957.0,120,1237.757475
341.0,45,1237.882141
1073.0,341,1238.1963
855.0,178,1238.1963
351.0,39,1238.76079
913.0,127,1239.50779
890.0,117,1239.50779
480.0,75,1239.525742
211.0,35,1239.623481
376.0,137,1239.741166
301.0,54,1240.729521
521.0,83,1339.584936
638.0,149,1339.740519
1157.0,122,1340.433664
1250.0,149,1341.010122
624.0,73,1341.305331
855.0,115,1341.524744
351.0,43,1342.315627
308.0,46,1342.556982
1304.0,285,1342.899066
967.0,456,1343.97718
1124.0,155,1343.992141
1037.0,185,1344.012087
515.0,86,1344.266406
242.0,35,1344.806959
1103.0,190,1345.400372
242.0,41,1345.774369
541.0,74,1345.967854
1341.0,162,1346.270043
674.0,108,1346.459536
229.0,45,1346.79065
247.0,33,1347.563582
1249.0,134,1348.463173
535.0,115,1348.609781
988.0,140,1349.671938
354.0,62,1350.020006
1123.0,326,1350.386027
142.0,32,1350.432902
994.0,295,1350.778975
369.0,49,1351.174916
813.0,589,1351.354435
1312.0,233,1351.599778
343.0,47,1352.255024
1030.0,208,1352.35775
236.0,36,1353.137662
1125.0,125,1353.274297
1471.0,223,1353.574493
867.0,97,1353.82582
576.0,78,1353.994369
576.0,147,1354.090112
779.0,176,1354.384325
333.0,53,1355.189171
892.0,126,1356.487696
1464.0,159,1356.949461
684.0,89,1357.286557
576.0,146,1357.463085
1386.0,161,1357.540878
367.0,43,1357.962748
1029.0,211,1358.034556
